2005,Rnd,Pick,Tm,Player,Pos,Age,Sk
2005,2,52,JAX,Khalif Barnes,T,23,""
2005,2,53,BAL,Dan Cody,DE,23,""
2005,2,54,CAR,Eric Shelton,RB,22,""
2005,2,55,BUF,Roscoe Parrish,WR,23,""
2005,2,56,DEN,Darrent Williams,DB,22,1.0
2005,2,57,NYJ,Justin Miller,DB,21,""
2005,2,58,GNB,Terrence Murphy,WR,22,""
2005,2,59,ATL,Jonathan Babineaux,DE,23,27.0
2005,2,60,IND,Kelvin Hayden,DB,22,""
2005,2,61,SDG,Vincent Jackson,WR,22,""
2005,2,62,PIT,Bryant McFadden,DB,23,4.0
2005,2,63,PHI,Matt McCoy,LB,22,2.0
2005,2,64,BAL,Adam Terry,T,23,""
2005,3,65,SFO,Frank Gore,RB,22,""
2005,3,66,STL,O.J. Atogwe,DB,24,5.5
2005,3,67,CLE,Charlie Frye,QB,24,""
2005,3,68,TEN,Courtney Roby,WR,22,""
2005,3,69,OAK,Andrew Walter,QB,23,""
2005,3,70,MIA,Channing Crowder,LB,21,2.5
2005,3,71,TAM,Alex Smith,TE,23,""
2005,3,72,DET,Stanley Wilson,DB,22,""
2005,3,73,HOU,Vernand Morency,RB,25,""
2005,3,74,NYG,Justin Tuck,DE,22,66.5
2005,3,75,ARI,Eric Green,DB,23,""
2005,3,76,DEN,Karl Paymah,DB,22,""
2005,3,77,PHI,Ryan Moats,RB,22,""
2005,3,78,OAK,Kirk Morrison,LB,23,6.0
2005,3,79,CAR,Evan Mathis,G,23,""
2005,3,80,MIN,Dustin Fox,DB,22,""
2005,3,81,STL,Richie Incognito,G,22,""
2005,3,82,NOR,Alfred Fincher,LB,22,""
2005,3,83,CIN,Chris Henry,WR,22,""
2005,3,84,NWE,Ellis Hobbs,DB,22,2.5
2005,3,85,SEA,David Greene,QB,"",""
2005,3,86,BUF,Kevin Everett,TE,23,""
2005,3,87,JAX,Scott Starks,DB,22,""
2005,3,88,NYJ,Sione Pouha,DT,26,4.5
2005,3,89,CAR,Atiyyah Ellison,DT,23,""
2005,3,90,ATL,Jordan Beck,LB,22,""
2005,3,91,TAM,Chris Colmer,T,"",""
2005,3,92,IND,Vincent Burns,DE,"",""
2005,3,93,PIT,Trai Essex,T,22,""
2005,3,94,SFO,Adam Snyder,T,23,""
2005,3,95,ARI,Darryl Blackstock,LB,22,4.0
2005,3,96,TEN,Brandon Jones,WR,23,""
2005,3,97,DEN,Domonique Foxworth,DB,22,""
2005,3,98,SEA,LeRoy Hill,LB,22,20.0
2005,3,99,KAN,Dustin Colquitt,P,23,""
2005,3,100,NWE,Nick Kaczur,T,26,""
2005,3,101,DEN,Maurice Clarett,RB,"",""
2005,4,102,PHI,Sean Considine,DB,22,2.5
2005,4,103,CLE,Antonio Perkins,DB,23,""
2005,4,104,MIA,Travis Daniels,DB,22,""
2005,4,105,SEA,Ray Willis,T,23,""
2005,4,106,CHI,Kyle Orton,QB,22,""
2005,4,107,TAM,Dan Buenning,G,23,""
2005,4,108,TEN,Vincent Fuller,DB,23,2.0
2005,4,109,DAL,Marion Barber,RB,22,""
2005,4,110,NYG,Brandon Jacobs,RB,23,""
2005,4,111,ARI,Elton Brown,G,23,""
2005,4,112,MIN,Ciatrick Fason,RB,22,""
2005,4,113,TEN,David Stewart,T,23,""
2005,4,114,HOU,Jerome Mathis,WR,22,""
2005,4,115,GNB,Marviel Underwood,DB,23,""
2005,4,116,KAN,Craphonso Thorpe,WR,22,""
2005,4,117,STL,Jerome Carter,DB,22,""
2005,4,118,NOR,Chase Lyman,WR,"",""
2005,4,119,CIN,Eric Ghiaciuc,C,24,""
2005,4,120,WAS,Manuel White,RB,"",""
2005,4,121,CAR,Stefan Lefors,QB,"",""
2005,4,122,BUF,Duke Preston,C,23,""
2005,4,123,NYJ,Kerry Rhodes,DB,23,13.0
2005,4,124,BAL,Jason Brown,C,22,""
2005,4,125,GNB,Brady Poppinga,LB,25,5.0
2005,4,126,PHI,Todd Herremans,T,22,""
2005,4,127,JAX,Alvin Pearman,RB,23,""
2005,4,128,ATL,Chauncey Davis,DE,22,11.0
2005,4,129,IND,Dylan Gandy,G,23,""
2005,4,130,SDG,Darren Sproles,RB,22,""
2005,4,131,PIT,Fred Gibson,WR,"",""
2005,4,132,DAL,Chris Canty,DE,22,22.5
2005,4,133,NWE,James Sanders,DB,21,1.0
2005,4,134,STL,Claude Terrell,G,23,""
2005,4,135,IND,Matt Giordano,DB,22,1.0
2005,4,136,TEN,Roydell Williams,WR,24,""
2005,5,137,SFO,Ronald Fields,DT,23,1.0
2005,5,138,KAN,Boomer Grigsby,LB,23,""
2005,5,139,CLE,David McMillan,DE,23,""
2005,5,140,CHI,Airese Currie,WR,22,""
2005,5,141,TAM,Donte Nicholson,DB,23,""
2005,5,142,TEN,Damien Nash,RB,23,""
2005,5,143,GNB,Junius Coston,G,21,""
2005,5,144,STL,Jerome Collins,TE,23,""
2005,5,145,DET,Dan Orlovsky,QB,22,""
2005,5,146,PHI,Trent Cole,DE,22,90.5
2005,5,147,KAN,Alphonso Hodge,DB,"",""
2005,5,148,IND,Jonathan Welsh,DE,23,""
2005,5,149,CAR,Adam Seward,LB,23,""
2005,5,150,TEN,Daniel Loper,T,23,""
2005,5,151,HOU,Drew Hodgdon,C,23,""
2005,5,152,NOR,Adrian McPherson,QB,"",""
2005,5,153,CIN,Adam Kieft,T,"",""
2005,5,154,WAS,Robert McCune,LB,26,""
2005,5,155,TAM,Larry Brackins,WR,"",""
2005,5,156,BUF,Eric King,DB,23,""
2005,5,157,JAX,Gerald Sensabaugh,DB,22,2.0
2005,5,158,BAL,Justin Green,FB,23,""
2005,5,159,SEA,Jeb Huckeba,LB,"",""
2005,5,160,ATL,Michael Boley,LB,23,9.5
2005,5,161,NYJ,Andre Maddox,DB,"",""
2005,5,162,MIA,Anthony Alabi,T,24,""
2005,5,163,ATL,Frank Omiyale,T,22,""
2005,5,164,SDG,Wesley Britt,T,23,""
2005,5,165,IND,Robert Hunt,C,"",""
2005,5,166,PIT,Rian Wallace,LB,23,""
2005,5,167,GNB,Michael Hawkins,DB,22,""
2005,5,168,ARI,Lance Mitchell,LB,23,""
2005,5,169,CAR,Geoff Hangartner,C,23,""
2005,5,170,NWE,Ryan Claridge,LB,"",""
2005,5,171,CAR,Ben Emanuel,DB,23,0.5
2005,5,172,PHI,Scott Young,G,24,""
2005,5,173,IND,Tyjuan Hagler,LB,23,2.0
2005,5,174,SFO,Rasheed Marshall,WR,24,""
2005,6,175,OAK,Anttaj Hawthorne,DT,23,""
2005,6,176,CLE,Nick Speegle,LB,23,""
2005,6,177,SDG,Wes Sims,G,24,""
2005,6,178,TAM,Anthony Bryant,DT,23,""
2005,6,179,TEN,Bo Scaife,TE,24,""
2005,6,180,GNB,Mike Montgomery,DT,22,5.0
2005,6,181,CHI,Chris Harris,DB,23,1.0
2005,6,182,NYJ,Cedric Houston,RB,23,""
2005,6,183,WAS,Jared Newberry,LB,"",""
2005,6,184,DET,Bill Swancutt,DE,23,""
2005,6,185,JAX,Chad Owens,WR,23,""
2005,6,186,NYG,Eric Moore,DE,24,4.0
2005,6,187,KAN,Will Svitek,T,23,""
2005,6,188,HOU,C.C. Brown,DB,22,1.0
2005,6,189,CAR,Jovan Haye,DE,23,6.5
2005,6,190,CIN,Tab Perry,WR,23,""
2005,6,191,MIN,C.J. Mosley,DT,22,14.0
2005,6,192,STL,Dante Ridgeway,WR,21,""
2005,6,193,NOR,Jason Jefferson,DT,23,""
2005,6,194,JAX,Pat Thomas,LB,22,0.5
2005,6,195,GNB,Craig Bragg,WR,"",""
2005,6,196,SEA,Tony Jackson,TE,"",""
2005,6,197,BUF,Justin Geisinger,G,23,""
2005,6,198,NYJ,Joel Dreessen,TE,23,""
2005,6,199,KAN,Khari Long,DE,23,""
2005,6,200,DEN,Chris Myers,G,23,""
2005,6,201,ATL,DeAndra Cobb,RB,24,""
2005,6,202,IND,Dave Rayner,K,22,""
2005,6,203,CLE,Andrew Hoffman,DT,"",""
2005,6,204,PIT,Chris Kemoeatu,G,22,""
2005,6,205,SFO,Derrick Johnson,DB,23,1.0
2005,6,206,DET,Jonathan Goddard,DE,24,""
2005,6,207,CAR,Joe Berger,T,23,""
2005,6,208,DAL,Justin Beriault,DB,"",""
2005,6,209,DAL,Rob Petitti,T,23,""
2005,6,210,STL,Reggie Hodges,P,23,""
2005,6,211,PHI,Calvin Armstrong,T,"",""
2005,6,212,OAK,Ryan Riddle,DE,24,""
2005,6,213,BAL,Derek Anderson,QB,22,""
2005,6,214,OAK,Pete McMahon,T,"",""
2005,7,215,SFO,Daven Holly,DB,23,""
2005,7,216,MIA,Kevin Vickerson,DT,22,6.5
2005,7,217,CLE,Jon Dunn,T,"",""
2005,7,218,TEN,Reynaldo Hill,DB,23,""
2005,7,219,MIN,Adrian Ward,DB,"",""
2005,7,220,CHI,Rod Wilson,DB,23,""
2005,7,221,TAM,Rick Razzano,RB,"",""
2005,7,222,WAS,Nehemiah Broughton,FB,22,""
2005,7,223,SFO,Marcus Maxwell,WR,22,""
2005,7,224,DAL,Jay Ratliff,DE,24,35.0
2005,7,225,TAM,Paris Warren,WR,23,""
2005,7,226,ARI,LeRon McCoy,WR,23,""
2005,7,227,HOU,Kenneth Pettway,DE,22,3.0
2005,7,228,PIT,Shaun Nua,DE,"",""
2005,7,229,KAN,James Kilian,QB,"",""
2005,7,230,NWE,Matt Cassel,QB,23,""
2005,7,231,TAM,Hamza Abdullah,DB,22,""
2005,7,232,NOR,Jimmy Verdon,DT,20,""
2005,7,233,CIN,Jonathan Fanene,DE,23,13.5
2005,7,234,BAL,Mike Smith,LB,24,""
2005,7,235,SEA,Cornelius Wortham,LB,23,""
2005,7,236,BUF,Lionel Gates,RB,23,""
2005,7,237,JAX,Chris Roberson,DB,22,""
2005,7,238,KAN,Jeremy Parquet,T,"",""
2005,7,239,DEN,Paul Ernster,K,23,""
2005,7,240,NYJ,Harry Williams,WR,23,""
2005,7,241,ATL,Darrell Shropshire,DT,22,3.0
2005,7,242,SDG,Scott Mruczkowski,C,23,""
2005,7,243,IND,Anthony Davis,RB,"",""
2005,7,244,PIT,Noah Herron,RB,23,""
2005,7,245,GNB,Kurt Campbell,DB,"",""
2005,7,246,GNB,Will Whitticker,G,23,""
2005,7,247,PHI,Keyonta Marshall,DT,24,""
2005,7,248,SFO,Patrick Estes,TE,22,""
2005,7,249,SFO,Billy Bajema,TE,22,""
2005,7,250,STL,Ryan Fitzpatrick,QB,22,""
2005,7,251,STL,Madison Hedgecock,FB,24,""
2005,7,252,PHI,David Bergeron,LB,"",""
2005,7,253,TAM,J.R. Russell,WR,"",""
2005,7,254,SEA,Doug Nienhuis,T,23,""
2005,7,255,NWE,Andy Stokes,TE,"",""
