1970,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1970,1,1,PIT,Terry Bradshaw HOF,QB,22,Louisiana Tech
1970,1,2,GNB,Mike McCoy,DT,22,Notre Dame
1970,1,3,CLE,Mike Phipps,QB,22,Purdue
1970,1,4,BOS,Phil Olsen,DT,22,Utah St.
1970,1,5,BUF,Al Cowlings,DE,23,USC
1970,1,6,PHI,Steve Zabel,LB,22,Oklahoma
1970,1,7,CIN,Mike Reid,DT,23,Penn St.
1970,1,8,STL,Larry Stegent,RB,22,Texas A&M
1970,1,9,SFO,Cedrick Hardman,DE,21,North Texas
1970,1,10,NOR,Ken Burrough,WR,22,Texas Southern
1970,1,11,DEN,Bobby Anderson,RB,22,Colorado
1970,1,12,ATL,John Small,DT,23,The Citadel
1970,1,13,NYG,Jim Files,LB,22,Oklahoma
1970,1,14,HOU,Doug Wilkerson,G,23,North Carolina Central
1970,1,15,SDG,Walker Gillette,WR,23,Richmond
1970,1,16,GNB,Rich McGeorge,TE,21,Elon
1970,1,17,SFO,Bruce Taylor,DB,22,Boston Univ.
1970,1,18,BAL,Norm Bulaich,RB,23,TCU
1970,1,19,DET,Steve Owens,RB,22,Oklahoma
1970,1,20,NYJ,Steve Tannen,DB,22,Florida
1970,1,21,CLE,Bob McKay,T,22,Texas
1970,1,22,RAM,Jack Reynolds,LB,22,Tennessee
1970,1,23,DAL,Duane Thomas,RB,23,West Texas A&M
1970,1,24,OAK,Raymond Chester,TE,22,Morgan St.
1970,1,25,MIN,John Ward,G,22,Oklahoma St.
1970,1,26,KAN,Sid Smith,C,22,USC
1970,2,27,DAL,Bob Asher,T,22,Vanderbilt
1970,2,28,PIT,Ron Shanklin,WR,22,North Texas
1970,2,29,MIA,Jim Mandich,TE,22,Michigan
1970,2,30,BUF,Dennis Shaw,QB,23,San Diego St.
1970,2,31,HOU,Lee Brooks,DT,22,Texas
1970,2,32,CIN,Ron Carpenter,DT,22,North Carolina St.
1970,2,33,STL,Jim Corrigall,LB,"",Kent St.
1970,2,34,PHI,Ray Jones,DB,22,Saginaw Valley St.
1970,2,35,RAM,Donnie Williams,WR,22,Prairie View
1970,2,36,CLE,Joe Jones,DE,22,Tennessee St.
1970,2,37,DEN,Alden Roche,DE,25,Saginaw Valley St.
1970,2,38,STL,Chuck Hutchison,G,21,Ohio St.
1970,2,39,ATL,Art Malone,RB,22,Arizona St.
1970,2,40,HOU,Bill Dusenbery,RB,21,Johnson C. Smith
1970,2,41,GNB,Al Matthews,DB,22,Texas A&M-Kingsville
1970,2,42,SDG,Tom Williams,DT,22,California-Davis
1970,2,43,WAS,Bill Brundige,DT,21,Colorado
1970,2,44,BAL,Jim Bailey,DT,22,Kansas
1970,2,45,DET,Ray Parson,T,23,Minnesota
1970,2,46,NYJ,Rich Caster,TE,21,Jackson St.
1970,2,47,CLE,Jerry Sherk,DT,22,Oklahoma St.
1970,2,48,SFO,John Isenbarger,RB,23,Indiana
1970,2,49,DAL,Margene Adkins,WR,23,Henderson JC
1970,2,50,OAK,Ted Koy,TE,22,Texas
1970,2,51,MIN,Bill Cappleman,QB,23,Florida St.
1970,2,52,KAN,Clyde Werner,LB,22,Washington
1970,3,53,PIT,Mel Blount HOF,DB,22,Southern
1970,3,54,CHI,George Farmer,WR,22,UCLA
1970,3,55,MIA,Tim Foley,DB,22,Purdue
1970,3,56,BOS,Mike Ballou,LB,22,UCLA
1970,3,57,BUF,Jim Reilly,G,22,Notre Dame
1970,3,58,STL,Charlie Pittman,RB,22,Penn St.
1970,3,59,PHI,Lee Bouggess,RB,22,Louisville
1970,3,60,CIN,Chip Bennett,LB,"",Abilene Christian
1970,3,61,KAN,Billy Bob Barnett,DE,"",Texas A&M
1970,3,62,NOR,Clovis Swinney,DT,25,Arkansas St.
1970,3,63,DEN,John Kohler,T,"",South Dakota
1970,3,64,ATL,Andy Maurer,G,21,Oregon
1970,3,65,ATL,Todd Snyder,WR,21,Ohio
1970,3,66,DAL,Charlie Waters,DB,21,Clemson
1970,3,67,BUF,Glenn Alexander,WR,23,Grambling St.
1970,3,68,GNB,Jim Carter,LB,21,Minnesota
1970,3,69,STL,Eric Harris,DB,"",Colorado
1970,3,70,BAL,Jim O'Brien,WR,23,Cincinnati
1970,3,71,DET,Jim Mitchell,DE,21,Virginia St.
1970,3,72,NYJ,Dennis Onkotz,LB,22,Penn St.
1970,3,73,DAL,Steve Kiner,LB,23,Tennessee
1970,3,74,BAL,Ara Person,TE,21,Morgan St.
1970,3,75,DAL,Denton Fox,DB,"",Texas Tech
1970,3,76,OAK,Gerald Irons,LB,23,Md-Eastern Shore
1970,3,77,MIN,Chuck Burgoon,LB,"",North Park
1970,3,78,KAN,David Hadley,DB,21,Alcorn St.
1970,4,79,CHI,Lynn Larson,T,22,Kansas St.
1970,4,80,PIT,Ed George,T,24,Wake Forest
1970,4,81,MIA,Curtis Johnson,DB,22,Toledo
1970,4,82,BUF,Jerry Gantt,T,21,North Carolina Central
1970,4,83,BOS,Eddie Ray,RB,23,LSU
1970,4,84,ATL,Paul Reed,T,"",Johnson C. Smith
1970,4,85,CIN,Joe Stephen,G,"",Jackson St.
1970,4,86,STL,Greg Lens,DT,25,Trinity (TX)
1970,4,87,SFO,Vic Washington,RB,24,Wyoming
1970,4,88,NOR,Delles Howell,DB,22,Grambling St.
1970,4,89,DEN,Jerry Hendren,WR,22,Idaho
1970,4,90,PIT,Jim Evenson,RB,"",Oregon
1970,4,91,STL,Don Parish,LB,22,Stanford
1970,4,92,HOU,Spike Jones,P,23,Georgia
1970,4,93,GNB,Ken Ellis,DB,22,Saginaw Valley St.
1970,4,94,SDG,Bill Maddox,TE,"",Syracuse
1970,4,95,BAL,Steve Smear,LB,"",Penn St.
1970,4,96,GNB,Skip Butler,K,22,Texas-Arlington
1970,4,97,NYG,Wes Grant,DE,23,UCLA
1970,4,98,NYJ,John Ebersole,LB,21,Penn St.
1970,4,99,CLE,Ricky Stevenson,DB,22,Arizona
1970,4,100,CHI,Ross Brupbacher,LB,22,Texas A&M
1970,4,101,DAL,John Fitzgerald,C,22,Boston Col.
1970,4,102,OAK,Tony Cline,DE,22,Miami (FL)
1970,4,103,WAS,Paul Laaveg,G,21,Iowa
1970,4,104,CIN,Billie Hayes,DB,23,San Diego St.
1970,5,105,PIT,Jon Staggers,WR,21,Missouri
1970,5,106,NOR,Glenn Cannon,DB,"",Mississippi
1970,5,107,BOS,Bob Olson,LB,"",Notre Dame
1970,5,108,NYJ,Cliff McClain,RB,22,South Carolina St.
1970,5,109,BUF,Steve Starnes,LB,"",Tampa
1970,5,110,HOU,Ron Saul,G,22,Michigan St.
1970,5,111,STL,Tom Lloyd,T,"",Bowling Green
1970,5,112,ATL,Bruce Van Ness,RB,"",Rutgers
1970,5,113,SFO,Gary McArthur,T,"",USC
1970,5,114,WAS,Manny Sistrunk,DT,23,Ark-Pine Bluff
1970,5,115,DEN,Bill McKoy,LB,22,Purdue
1970,5,116,ATL,Ken Mendenhall,C,22,Oklahoma
1970,5,117,NYG,Claude Brumfield,G,"",Tennessee St.
1970,5,118,HOU,Ed Duley,DT,"",Northern Arizona
1970,5,119,SDG,Pettus Farrar,RB,"",Norfolk St.
1970,5,120,GNB,Cecil Pryor,DE,"",Michigan
