1944,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1944,1,1,BOS,Angelo Bertelli,QB,23,Notre Dame
1944,1,2,CRD,Pat Harder,FB,22,Wisconsin
1944,1,3,BKN,Creighton Miller,B,"",Notre Dame
1944,1,4,DET,Otto Graham HOF,QB,22,Northwestern
1944,1,5,PHI,Steve Van Buren HOF,HB,23,LSU
1944,1,6,NYG,Billy Hillenbrand,HB,22,Indiana
1944,1,7,GNB,Merv Pregulman,C,21,Michigan
1944,1,8,WAS,Mike Micka,FB,23,Colgate
1944,1,9,CHI,Ray Evans,TB,21,Kansas
1944,1,10,CHP,Johnny Podesto,B,"",St. Mary's (CA)
1944,1,11,RAM,Tony Butkovich,B,"",Illinois
1944,2,12,CRD,Paul Mitchell,DT,24,Minnesota
1944,2,13,BKN,Jim Callahan,TB,23,Texas
1944,2,14,DET,Bob Cifers,HB,24,Tennessee
1944,2,15,CHP,Bob Odell,E,"",Pennsylvania
1944,2,16,NYG,Lamar Blount,E,24,Mississippi St.
1944,3,17,CRD,Saxon Judd,E,24,Tulsa
1944,3,18,BKN,Ralph Park,B,"",Texas
1944,3,19,DET,Ralph Heywood,E,22,USC
1944,3,20,PHI,Loren LaPrade,G,"",Stanford
1944,3,21,NYG,Clyde Flowers,T,"",TCU
1944,3,22,GNB,Tom Kuzma,B,"",Michigan
1944,3,23,WAS,Earl Audet,T,23,USC
1944,3,24,CHI,Rudy Smeja,E,23,Michigan
1944,3,25,CHP,Bob Gantt,E,"",Duke
1944,3,26,RAM,Gil Bouley,T,22,Boston Col.
1944,3,27,BOS,Babe Dimancheff,HB,22,Purdue
1944,4,28,CRD,John Tavener,C,23,Indiana
1944,4,29,BKN,Rudy Sikich,T,23,Minnesota
1944,4,30,DET,George Bettridge,B,"",Utah
1944,4,31,CHP,Art McCaffray,T,22,Pacific
1944,4,32,NYG,Herb Kane,T,23,East Central (OK)
1944,5,33,CRD,Bill Blackburn,C,21,Rice
1944,5,34,BKN,Verne Ullom,E,"",Cincinnati
1944,5,35,DET,John Greene,E,24,Michigan
1944,5,36,PHI,Joe Parker,E,21,Texas
1944,5,37,NYG,Vic Maitland,T,"",Hobart
1944,5,38,GNB,Bill McPartland,T,"",""
1944,5,39,WAS,Ed Doherty,B,"",Boston Col.
1944,5,40,CHI,Abe Croft,E,24,SMU
1944,5,41,CHP,George Owen,G,"",Wake Forest
1944,5,42,RAM,Bob Waterfield HOF,QB,24,UCLA
1944,5,43,BOS,Larry Rice,C,"",Tulane
1944,6,44,CRD,Bill Garnaas,QB,22,Minnesota
1944,6,45,BKN,Bruce McDonald,E,"",Illinois St.
1944,6,46,DET,Ed Alliquie,T,"",Santa Clara
1944,6,47,CHP,Dan Savage,B,"",Brown
1944,6,48,NYG,Jack Okland,T,"",Utah St.
1944,6,49,GNB,Mickey McCardle,B,"",USC
1944,6,50,WAS,Jackie Fellows,B,"",Fresno St.
1944,6,51,CHI,C.B. Stanley,T,25,Tulsa
1944,6,52,PHI,Hillary Horne,T,"",Mississippi St.
1944,6,53,RAM,Al Akins,HB,23,Washington St.
1944,6,54,BOS,John (Butch) Parker,T,"",""
1944,7,55,CRD,Rodger Smith,B,"",Texas Tech
1944,7,56,BKN,Bob Graiziger,G,"",Minnesota
