1996,Rnd,Pick,Tm,Player,Pos,Age,Sk
1996,1,1,NYJ,Keyshawn Johnson,WR,24,""
1996,1,2,JAX,Kevin Hardy,LB,23,36.0
1996,1,3,ARI,Simeon Rice,DE,22,122.0
1996,1,4,BAL,Jonathan Ogden HOF,T,22,""
1996,1,5,NYG,Cedric Jones,DE,22,15.0
1996,1,6,STL,Lawrence Phillips,RB,21,""
1996,1,7,NWE,Terry Glenn,WR,22,""
1996,1,8,CAR,Tim Biakabutuka,RB,22,""
1996,1,9,OAK,Rickey Dudley,TE,24,""
1996,1,10,CIN,Willie Anderson,T,21,""
1996,1,11,NOR,Alex Molden,DB,23,8.0
1996,1,12,TAM,Regan Upshaw,DE,21,34.5
1996,1,13,CHI,Walt Harris,DB,22,3.0
1996,1,14,HOU,Eddie George,RB,22,""
1996,1,15,DEN,John Mobley,LB,22,10.5
1996,1,16,MIN,Duane Clemons,DE,22,49.5
1996,1,17,DET,Reggie Brown,LB,21,2.5
1996,1,18,STL,Eddie Kennison,WR,23,""
1996,1,19,IND,Marvin Harrison HOF,WR,24,""
1996,1,20,MIA,Daryl Gardener,DT,23,19.0
1996,1,21,SEA,Pete Kendall,G,23,""
1996,1,22,TAM,Marcus Jones,DE,23,24.0
1996,1,23,DET,Jeff Hartings,C,24,""
1996,1,24,BUF,Eric Moulds,WR,23,""
1996,1,25,PHI,Jermane Mayberry,G,23,""
1996,1,26,BAL,Ray Lewis HOF,LB,21,41.5
1996,1,27,GNB,John Michels,T,23,""
1996,1,28,KAN,Jerome Woods,DB,23,5.0
1996,1,29,PIT,Jamain Stephens,T,22,""
1996,1,30,WAS,Andre Johnson,T,23,""
1996,2,31,NYJ,Alex Van Dyke,WR,22,""
1996,2,32,ARI,Leeland McElroy,RB,22,""
1996,2,33,JAX,Tony Brackens,DE,21,55.0
1996,2,34,NYG,Amani Toomer,WR,21,""
1996,2,35,TAM,Mike Alstott,RB,22,""
1996,2,36,NWE,Lawyer Milloy,DB,22,21.0
1996,2,37,DAL,Kavika Pittman,DE,21,18.0
1996,2,38,HOU,Bryant Mix,DE,24,1.0
1996,2,39,CIN,Marco Battaglia,TE,23,""
1996,2,40,NOR,Je'Rod Cherry,DB,23,3.0
1996,2,41,SDG,Bryan Still,WR,22,""
1996,2,42,STL,Tony Banks,QB,23,""
1996,2,43,CAR,Muhsin Muhammad,WR,23,""
1996,2,44,DEN,Tory James,DB,23,1.0
1996,2,45,MIN,James Manley,DT,22,""
1996,2,46,SFO,Israel Ifeanyi,DE,25,""
1996,2,47,SEA,Fred Thomas,DB,22,5.0
1996,2,48,HOU,Jason Layman,G,23,""
1996,2,49,DAL,Randall Godfrey,LB,23,17.0
1996,2,50,SDG,Patrick Sapp,LB,23,2.0
1996,2,51,IND,Dedric Mathis,DB,22,""
1996,2,52,CHI,Bobby Engram,WR,23,""
1996,2,53,BUF,Gabe Northern,LB,22,10.5
1996,2,54,PHI,Jason Dunn,TE,22,""
1996,2,55,BAL,DeRon Jenkins,DB,22,1.0
1996,2,56,GNB,Derrick Mayes,WR,22,""
1996,2,57,OAK,Lance Johnstone,DE,23,72.0
1996,2,58,KAN,Reggie Tongue,DB,23,9.5
1996,2,59,STL,Ernie Conwell,TE,24,""
1996,2,60,JAX,Michael Cheever,C,23,""
1996,2,61,PHI,Brian Dawkins HOF,DB,22,26.0
1996,3,62,NYJ,Ray Mickens,DB,23,6.0
1996,3,63,JAX,Aaron Beasley,DB,23,8.5
1996,3,64,ARI,Johnny McWilliams,TE,23,""
1996,3,65,DEN,Detron Smith,RB,22,""
1996,3,66,NYG,Roman Oben,T,23,""
1996,3,67,DAL,Clay Shiver,C,23,""
1996,3,68,KAN,John Browning,DT,22,27.5
1996,3,69,CIN,Ken Blackman,G,23,""
1996,3,70,NOR,Brady Smith,DE,23,45.0
1996,3,71,TAM,Donnie Abraham,DB,22,2.0
1996,3,72,PIT,Steve Conley,LB,24,4.0
1996,3,73,CAR,Winslow Oliver,RB,23,""
1996,3,74,HOU,Terry Killens,LB,22,1.0
1996,3,75,MIN,Moe Williams,RB,22,""
