1991,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1991,1,1,DAL,Russell Maryland,DT,22,Miami (FL)
1991,1,2,CLE,Eric Turner,DB,22,UCLA
1991,1,3,ATL,Bruce Pickens,DB,23,Nebraska
1991,1,4,DEN,Mike Croel,LB,22,Nebraska
1991,1,5,RAM,Todd Lyght,DB,22,Notre Dame
1991,1,6,PHO,Eric Swann,DT,21,Wake Technical CC
1991,1,7,TAM,Charles McRae,T,22,Tennessee
1991,1,8,PHI,Antone Davis,T,24,Tennessee
1991,1,9,SDG,Stanley Richard,DB,23,Texas
1991,1,10,DET,Herman Moore,WR,21,Virginia
1991,1,11,NWE,Pat Harlow,T,22,USC
1991,1,12,DAL,Alvin Harper,WR,23,Tennessee
1991,1,13,ATL,Mike Pritchard,WR,21,Colorado
1991,1,14,NWE,Leonard Russell,RB,21,Arizona St.
1991,1,15,PIT,Huey Richardson,LB,23,Florida
1991,1,16,SEA,Dan McGwire,QB,23,San Diego St.
1991,1,17,WAS,Bobby Wilson,DT,23,Michigan St.
1991,1,18,CIN,Alfred Williams,DE,22,Colorado
1991,1,19,GNB,Vinnie Clark,DB,22,Ohio St.
1991,1,20,DAL,Kelvin Pritchett,DT,21,Mississippi
1991,1,21,KAN,Harvey Williams,RB,24,LSU
1991,1,22,CHI,Stan Thomas,T,22,Texas
1991,1,23,MIA,Randal Hill,WR,21,Miami (FL)
1991,1,24,RAI,Todd Marinovich,QB,22,USC
1991,1,25,SFO,Ted Washington,NT,23,Louisville
1991,1,26,BUF,Henry Jones,DB,23,Illinois
1991,1,27,NYG,Jarrod Bunch,FB,23,Michigan
1991,2,28,HOU,Mike Dumas,DB,22,Indiana
1991,2,29,CLE,Ed King,G,21,Auburn
1991,2,30,DEN,Reggie Johnson,TE,23,Florida St.
1991,2,31,RAM,Roman Phifer,LB,23,UCLA
1991,2,32,PHO,Mike Jones,DE,22,North Carolina St.
1991,2,33,ATL,Brett Favre HOF,QB,21,Southern Miss
1991,2,34,NYJ,Browning Nagle,QB,23,Louisville
1991,2,35,GNB,Esera Tuaolo,NT,23,Oregon St.
1991,2,36,SDG,George Thornton,DT,23,Alabama
1991,2,37,DAL,Dixon Edwards,LB,23,Michigan St.
1991,2,38,HOU,Darryll Lewis,DB,22,Arizona
1991,2,39,SDG,Eric Bieniemy,RB,22,Colorado
1991,2,40,IND,Shane Curry,DE,23,Miami (FL)
1991,2,41,NWE,Jerome Henderson,DB,22,Clemson
1991,2,42,NOR,Wesley Carroll,WR,24,Miami (FL)
1991,2,43,RAI,Nick Bell,RB,23,Iowa
1991,2,44,HOU,John Flannery,G,22,Syracuse
1991,2,45,SFO,Ricky Watters,RB,22,Notre Dame
1991,2,46,PIT,Jeff Graham,WR,22,Ohio St.
1991,2,47,SDG,Eric Moten,G,23,Michigan St.
1991,2,48,PHI,Jesse Campbell,DB,22,North Carolina St.
1991,2,49,CHI,Chris Zorich,DT,22,Notre Dame
1991,2,50,KAN,Joe Valerio,C,22,Pennsylvania
1991,2,51,SEA,Doug Thomas,WR,21,Clemson
1991,2,52,CIN,Lamar Rogers,DE,23,Auburn
1991,2,53,SFO,John Johnson,LB,23,Clemson
1991,2,54,BUF,Phil Hansen,DE,23,North Dakota St.
1991,2,55,NYG,Kanavis McGhee,LB,22,Colorado
1991,3,56,NWE,Calvin Stephens,G,23,South Carolina
1991,3,57,CLE,James Jones,DT,22,Northern Iowa
1991,3,58,DET,Reggie Barrett,WR,22,Texas-El Paso
1991,3,59,PHO,Aeneas Williams HOF,DB,23,Saginaw Valley St.
1991,3,60,MIA,Aaron Craver,RB,22,Fresno St.
1991,3,61,DEN,Keith Traylor,DT,22,Central Oklahoma
1991,3,62,DAL,Godfrey Myles,LB,22,Florida
1991,3,63,NYJ,Mo Lewis,LB,21,Georgia
1991,3,64,DAL,James Richards,G,"",California
1991,3,65,MIN,Carlos Jenkins,LB,23,Michigan St.
1991,3,66,TAM,Lawrence Dawsey,WR,23,Florida St.
1991,3,67,GNB,Don Davey,DT,23,Wisconsin
1991,3,68,MIN,Jake Reed,WR,23,Grambling St.
1991,3,69,IND,Dave McCloughan,DB,24,Colorado
1991,3,70,DAL,Erik Williams,T,22,Central State (OH)
1991,3,71,HOU,Steve Jackson,DB,22,Purdue
1991,3,72,CIN,Bob Dahl,G,23,Notre Dame
1991,3,73,PIT,Ernie Mills,WR,22,Florida
1991,3,74,SEA,David Daniels,WR,21,Penn St.
1991,3,75,PHI,Rob Selby,G,23,Auburn
1991,3,76,WAS,Ricky Ervins,RB,22,USC
1991,3,77,KAN,Tim Barnett,WR,23,Jackson St.
1991,3,78,CHI,Chris Gardocki,P,21,Clemson
1991,3,79,HOU,Kevin Donnalley,G,23,North Carolina
1991,3,80,TAM,Robert Wilson,RB,22,Texas A&M
1991,3,81,GNB,Chuck Webb,FB,21,Tennessee
1991,3,82,BUF,Darryl Wren,DB,24,Pittsburg St.
1991,3,83,NYG,Ed McCaffrey,WR,23,Stanford
1991,4,84,NWE,Scott Zolak,QB,23,Maryland
1991,4,85,CLE,Pio Sagapolutele,DT,21,San Diego St.
1991,4,86,PHO,Dexter Davis,DB,21,Clemson
1991,4,87,ATL,Moe Gardner,DT,23,Illinois
1991,4,88,PIT,Sammy Walker,DB,22,Texas Tech
1991,4,89,DEN,Derek Russell,WR,22,Arkansas
1991,4,90,SDG,Yancey Thigpen,WR,22,Winston-Salem St.
1991,4,91,DET,Kevin Scott,DB,22,Stanford
1991,4,92,MIN,Randy Baldwin,RB,24,Mississippi
1991,4,93,TAM,Tony Covington,DB,23,Virginia
1991,4,94,NYJ,Mark Gunn,DT,23,Pittsburgh
1991,4,95,SFO,Mitch Donahue,LB,23,Wyoming
1991,4,96,IND,Mark Vander Poel,T,23,Colorado
1991,4,97,DAL,Curvin Richards,RB,22,Pittsburgh
1991,4,98,SEA,John Kasay,K,21,Georgia
1991,4,99,CIN,Donald Hollas,QB,23,Rice
1991,4,100,RAI,Rocket Ismail,WR,21,Notre Dame
1991,4,101,HOU,David Rocker,DT,22,Auburn
1991,4,102,HOU,Marcus Robertson,DB,21,Iowa St.
1991,4,103,PIT,Adrian Cooper,TE,23,Oklahoma
1991,4,104,PHI,William Thomas,LB,23,Texas A&M
1991,4,105,CHI,Joe Johnson,DB,"",North Carolina St.
1991,4,106,DAL,Bill Musgrave,QB,23,Oregon
1991,4,107,RAM,Robert Bailey,DB,23,Miami (FL)
1991,4,108,DAL,Tony Hill,DE,22,Tenn-Chattanooga
1991,4,109,CIN,Rob Carpenter,WR,23,Syracuse
1991,4,110,DAL,Kevin Harris,DE,"",Texas Southern
1991,4,111,NYG,Clarence Jones,T,23,Maryland
1991,5,112,NWE,Jon Vaughn,RB,21,Michigan
1991,5,113,MIA,Bryan Cox,LB,23,West. Illinois
1991,5,114,ATL,James Goode,LB,"",Oklahoma
1991,5,115,DEN,Greg Lewis,RB,22,Washington
1991,5,116,RAM,Robert Young,DE,22,Mississippi St.
1991,5,117,PHO,Vance Hammond,DT,"",Clemson
1991,5,118,DET,Scott Conover,T,22,Purdue
1991,5,119,MIN,Chris Thome,C,22,Minnesota
1991,5,120,TAM,Terry Bagsby,LB,"",Texas A&M-Commerce
1991,5,121,MIA,Gene Williams,G,22,Iowa St.
1991,5,122,SFO,Merton Hanks,DB,23,Iowa
1991,5,123,SDG,Duane Young,TE,23,Michigan St.
1991,5,124,NWE,Ben Coates,TE,22,Livingstone
1991,5,125,IND,Kerry Cash,TE,22,Texas
1991,5,126,NOR,Reggie Jones,DB,22,Memphis
1991,5,127,SDG,Floyd Fields,DB,22,Arizona St.
1991,5,128,SEA,Harlan Davis,DB,"",Tennessee
1991,5,129,HOU,Gary Wellman,WR,24,USC
1991,5,130,CIN,Mike Arthur,C,23,Texas A&M
1991,5,131,PHI,Craig Erickson,QB,22,Miami (FL)
1991,5,132,DAL,Darrick Brownlow,LB,22,Illinois
1991,5,133,KAN,Charles Mincy,DB,21,Washington
1991,5,134,CHI,Anthony Morgan,WR,23,Tennessee
1991,5,135,GNB,Jeff Fite,P,"",Memphis
1991,5,136,TAM,Tim Ryan,G,23,Notre Dame
1991,5,137,SFO,Harry Boatswain,G,22,New Haven
1991,5,138,BUF,Shawn Wilbourn,DB,"",Long Beach St.
1991,5,139,NYG,Anthony Moss,LB,"",Florida St.
1991,6,140,NWE,David Key,DB,23,Michigan
1991,6,141,CLE,Michael Jackson,WR,22,Southern Miss
1991,6,142,DEN,Nick Subis,T,23,San Diego St.
1991,6,143,RAM,Neal Fort,T,"",BYU
1991,6,144,PHO,Eduardo Vega,T,"",Memphis
1991,6,145,ATL,Erric Pegram,RB,22,North Texas
1991,6,146,RAI,Nolan Harrison,DE,22,Indiana
1991,6,147,TAM,Rhett Hall,DT,22,California
1991,6,148,NYJ,Blaise Bryant,RB,"",Iowa St.
1991,6,149,GNB,Walter Dean,RB,23,Grambling St.
1991,6,150,SDG,Jimmy Laister,T,"",Oregon Tech
1991,6,151,DET,Richie Andrews,K,"",Florida St.
1991,6,152,IND,Mel Agee,DE,22,Illinois
1991,6,153,DAL,Mike Sullivan,G,23,Miami (FL)
1991,6,154,NOR,Fred McAfee,RB,23,Mississippi Col.
1991,6,155,SEA,Michael Sinclair,DE,23,East. New Mexico
1991,6,156,PHI,Andy Harmon,DT,22,Kent St.
1991,6,157,CIN,Richard Fain,DB,23,Florida
1991,6,158,PIT,Leroy Thompson,RB,22,Penn St.
1991,6,159,WAS,Dennis Ransom,TE,"",Texas A&M
1991,6,160,NYJ,Mike Riley,DB,"",Tulane
1991,6,161,CHI,Darren Lewis,RB,22,Texas A&M
1991,6,162,KAN,Darrell Malone,DB,23,Jacksonville St.
