1999,Rnd,Pick,Tm,Player,Pos,Age,Sk
1999,1,1,CLE,Tim Couch,QB,22,""
1999,1,2,PHI,Donovan McNabb,QB,22,""
1999,1,3,CIN,Akili Smith,QB,24,""
1999,1,4,IND,Edgerrin James,RB,21,""
1999,1,5,NOR,Ricky Williams,RB,22,""
1999,1,6,STL,Torry Holt,WR,23,""
1999,1,7,WAS,Champ Bailey HOF,DB,21,3.0
1999,1,8,ARI,David Boston,WR,21,""
1999,1,9,DET,Chris Claiborne,LB,21,15.0
1999,1,10,BAL,Chris McAlister,DB,22,""
1999,1,11,MIN,Daunte Culpepper,QB,22,""
1999,1,12,CHI,Cade McNown,QB,22,""
1999,1,13,PIT,Troy Edwards,WR,22,""
1999,1,14,KAN,John Tait,T,24,""
1999,1,15,TAM,Anthony McFarland,DT,21,22.5
1999,1,16,TEN,Jevon Kearse,DE,23,74.0
1999,1,17,NWE,Damien Woody,C,21,""
1999,1,18,OAK,Matt Stinchcomb,G,22,""
1999,1,19,NYG,Luke Petitgout,T,23,""
1999,1,20,DAL,Ebenezer Ekuban,DE,23,36.5
1999,1,21,ARI,L.J. Shelton,T,23,""
1999,1,22,SEA,Lamar King,DE,24,12.0
1999,1,23,BUF,Antoine Winfield,DB,22,7.5
1999,1,24,SFO,Reggie McGrew,DT,22,1.0
1999,1,25,GNB,Antuan Edwards,DB,22,3.0
1999,1,26,JAX,Fernando Bryant,DB,22,""
1999,1,27,DET,Aaron Gibson,T,21,""
1999,1,28,NWE,Andy Katzenmoyer,LB,21,3.5
1999,1,29,MIN,Dimitrius Underwood,DT,22,4.0
1999,1,30,ATL,Patrick Kerney,DE,22,82.5
1999,1,31,DEN,Al Wilson,LB,22,21.5
1999,2,32,CLE,Kevin Johnson,WR,23,""
1999,2,33,CIN,Charles Fisher,DB,23,""
1999,2,34,CAR,Chris Terry,T,24,""
1999,2,35,PHI,Barry Gardner,LB,22,2.0
1999,2,36,IND,Mike Peterson,LB,23,21.5
1999,2,37,WAS,Jon Jansen,T,23,""
1999,2,38,CAR,Mike Rucker,DE,24,55.5
1999,2,39,MIA,J.J. Johnson,RB,25,""
1999,2,40,OAK,Tony Bryant,DE,23,23.5
1999,2,41,STL,Dre' Bly,DB,22,5.0
1999,2,42,ATL,Reggie Kelly,TE,22,""
1999,2,43,MIA,Rob Konrad,FB,22,""
1999,2,44,MIN,Jim Kleinsasser,TE,22,""
1999,2,45,CLE,Rahim Abdullah,LB,23,2.0
1999,2,46,NWE,Kevin Faulk,RB,23,""
1999,2,47,GNB,Fred Vinson,DB,22,1.0
1999,2,48,CHI,Russell Davis,DT,24,11.5
1999,2,49,NYG,Joe Montgomery,RB,23,""
1999,2,50,TAM,Shaun King,QB,22,""
1999,2,51,ARI,Johnny Rutledge,LB,22,""
1999,2,52,TEN,John Thornton,DT,22,27.5
1999,2,53,BUF,Peerless Price,WR,22,""
1999,2,54,KAN,Mike Cloud,RB,24,""
1999,2,55,DAL,Solomon Page,G,23,""
1999,2,56,JAX,Larry Smith,DT,24,5.5
1999,2,57,NYJ,Randy Thomas,G,23,""
1999,2,58,DEN,Montae Reagor,DT,22,17.0
1999,2,59,PIT,Scott Shields,DB,23,1.0
1999,2,60,SDG,Jermaine Fazande,RB,24,""
1999,2,61,DEN,Lennie Friedman,G,23,""
1999,3,62,CLE,Daylon McCutcheon,DB,22,7.0
1999,3,63,IND,Brandon Burlsworth,G,"",""
1999,3,64,PHI,Doug Brzezinski,G,23,""
1999,3,65,CIN,Cory Hall,DB,22,6.0
1999,3,66,CHI,Rex Tucker,G,22,""
1999,3,67,DEN,Chris Watson,DB,22,""
1999,3,68,STL,Rich Coady,DB,23,1.0
1999,3,69,SDG,Steve Heiden,TE,22,""
1999,3,70,DET,Jared DeVries,DE,23,16.5
1999,3,71,CHI,D'Wayne Bates,WR,23,""
1999,3,72,MIA,Grey Ruegamer,C,23,""
1999,3,73,PIT,Joey Porter,LB,22,98.0
1999,3,74,PIT,Kris Farris,T,22,""
1999,3,75,KAN,Gary Stills,DE,25,8.5
1999,3,76,CLE,Marquis Smith,DB,24,1.0
1999,3,77,SEA,Brock Huard,QB,23,""
1999,3,78,CHI,Marty Booker,WR,23,""
1999,3,79,NYG,Dan Campbell,TE,23,""
1999,3,80,TAM,Martin Gramatica,K,23,""
1999,3,81,TEN,Zach Piller,G,23,""
1999,3,82,SEA,Karsten Bailey,WR,22,""
1999,3,83,ARI,Tom Burke,DE,22,4.5
1999,3,84,KAN,Larry Atkins,LB,24,""
1999,3,85,DAL,Dat Nguyen,LB,23,6.0
1999,3,86,BUF,Shawn Bryson,RB,22,""
1999,3,87,GNB,Mike McKenzie,DB,23,1.0
1999,3,88,JAX,Anthony Cesario,G,"",""
1999,3,89,SFO,Chike Okeafor,DE,23,53.0
1999,3,90,NYJ,David Loverne,G,23,""
1999,3,91,NWE,Tony George,DB,24,""
1999,3,92,ATL,Jeff Paulk,FB,23,""
1999,3,93,DEN,Travis McGriff,WR,23,""
1999,3,94,GNB,Cletidus Hunt,DT,23,17.0
1999,3,95,PIT,Amos Zereoue,RB,22,""
1999,4,96,IND,Paul Miranda,DB,23,""
1999,4,97,PHI,John Welbourn,G,23,""
1999,4,98,CIN,Craig Yeast,WR,22,""
1999,4,99,SFO,Anthony Parker,DB,23,""
1999,4,100,CAR,Hannibal Navies,LB,22,4.5
1999,4,101,STL,Joe Germaine,QB,24,""
1999,4,102,OAK,Dameane Douglas,WR,23,""
1999,4,103,DET,Sedrick Irvin,RB,21,""
1999,4,104,SDG,Jason Perry,DB,23,""
1999,4,105,BAL,Brandon Stokley,WR,23,""
1999,4,106,CHI,Warrick Holdman,LB,23,5.0
1999,4,107,WAS,Nate Stimson,LB,"",""
1999,4,108,KAN,Larry Parker,WR,23,""
1999,4,109,PIT,Aaron Smith,DE,23,44.0
1999,4,110,SFO,Pierson Prioleau,DB,22,6.0
1999,4,111,CHI,Rosevelt Colvin,LB,22,52.5
1999,4,112,NYG,Sean Bennett,RB,23,""
1999,4,113,TAM,Dexter Jackson,DB,22,5.0
1999,4,114,TEN,Brad Ware,DB,"",""
1999,4,115,SEA,Antonio Cochran,DE,23,15.5
1999,4,116,ARI,Joel Makovicka,FB,23,""
1999,4,117,TEN,Donald Mitchell,DB,22,""
1999,4,118,DAL,Wane McGarity,WR,22,""
1999,4,119,BUF,Keith Newman,LB,22,23.0
1999,4,120,MIN,Kenny Wright,DB,21,3.0
1999,4,121,JAX,Kevin Landolt,DT,23,""
1999,4,122,BUF,Bobby Collins,TE,23,""
1999,4,123,NYJ,Jason Wiltz,DT,22,2.0
1999,4,124,CLE,Wali Rainer,LB,22,4.0
1999,4,125,MIN,Jay Humphrey,T,"",""
1999,4,126,ATL,Johndale Carty,DB,22,1.0
1999,4,127,DEN,Olandis Gary,RB,24,""
1999,4,128,PHI,Damon Moore,DB,22,1.0
1999,4,129,BAL,Edwin Mulitalo,G,25,""
1999,4,130,PHI,Na Brown,WR,22,""
1999,4,131,GNB,Aaron Brooks,QB,23,""
1999,4,132,DAL,Peppi Zellner,DE,24,9.0
1999,4,133,GNB,Josh Bidwell,P,23,""
1999,5,134,MIA,Cecil Collins,RB,22,""
1999,5,135,CIN,Nick Luchey,FB,22,""
1999,5,136,PIT,Jerame Tuman,TE,23,""
1999,5,137,DET,Tyree Talton,DB,23,""
1999,5,138,IND,Brad Scioli,DE,23,15.0
1999,5,139,SDG,Adrian Dingle,DE,22,14.5
1999,5,140,SEA,Floyd Wedderburn,G,23,""
1999,5,141,SDG,Reggie Nelson,T,23,""
1999,5,142,MIA,Bryan Jones,LB,"",""
1999,5,143,CHI,Jerry Wisne,T,23,""
1999,5,144,CHI,Khari Samuel,LB,22,""
1999,5,145,STL,Cameron Spikes,G,22,""
1999,5,146,OAK,Eric Barton,LB,21,20.0
1999,5,147,CHI,Jerry Azumah,DB,22,6.5
1999,5,148,CLE,Darrin Chiaverini,WR,21,""
1999,5,149,NYG,Mike Rosenthal,T,22,""
1999,5,150,TAM,John McLaughlin,DE,23,""
1999,5,151,TEN,Kevin Daft,QB,"",""
1999,5,152,SEA,Charlie Rogers,RB,23,""
1999,5,153,OAK,Roderick Coleman,DT,23,58.5
1999,5,154,NWE,Derrick Fletcher,T,23,""
1999,5,155,ARI,Paris Johnson,DB,"",""
1999,5,156,BUF,Jay Foreman,LB,23,4.5
1999,5,157,SFO,Terry Jackson,FB,23,""
1999,5,158,DEN,David Bowens,DE,22,38.5
1999,5,159,GNB,De'Mond Parker,RB,22,""
1999,5,160,JAX,Jason Craft,DB,23,4.0
1999,5,161,SFO,Tyrone Hopson,G,23,""
1999,5,162,NYJ,Jermaine Jones,DB,23,""
1999,5,163,GNB,Craig Heimburger,G,22,""
1999,5,164,ATL,Eugene Baker,WR,23,""
1999,5,165,WAS,Derek Smith,T,"",""
1999,5,166,PIT,Malcolm Johnson,WR,22,""
1999,5,167,DEN,Darwin Brown,DB,"",""
1999,5,168,ARI,Yusuf Scott,G,22,""
1999,5,169,MIN,Chris Jones,LB,"",""
1999,6,170,SEA,Steve Johnson,DB,"",""
1999,6,171,SFO,Tai Streets,WR,22,""
1999,6,172,PHI,Cecil Martin,FB,24,""
1999,6,173,CIN,Kelly Gregg,NT,22,20.5
1999,6,174,CLE,Marcus Spriggs,DT,23,2.0
1999,6,175,CAR,Robert Daniel,DE,"",""
1999,6,176,STL,Lionel Barnes,DE,23,2.0
1999,6,177,DET,Clint Kriewaldt,LB,23,0.5
1999,6,178,SDG,Tyrone Bell,DB,24,""
1999,6,179,DEN,Desmond Clark,TE,22,""
1999,6,180,NWE,Marcus Washington,DB,"",""
1999,6,181,WAS,Jeff Hall,K,23,""
1999,6,182,JAX,Emarlos Leroy,DT,24,""
1999,6,183,NYJ,Marc Megna,LB,23,""
1999,6,184,CHI,Rashard Cook,DB,22,3.0
1999,6,185,MIN,Talance Sawyer,DE,23,11.0
1999,6,186,TEN,Darran Hall,WR,"",""
1999,6,187,CLE,Kendall Ogle,LB,23,""
1999,6,188,OAK,Daren Yancey,DT,"",""
1999,6,189,NYG,Lyle West,DB,22,""
1999,6,190,ARI,Coby Rhinehart,DB,22,""
1999,6,191,CLE,James Dearth,TE,23,""
1999,6,192,MIA,Brent Bartholomew,P,22,""
1999,6,193,DAL,MarTay Jenkins,WR,24,""
1999,6,194,BUF,Armon Hatcher,DB,23,""
1999,6,195,TAM,Lamarr Glenn,RB,"",""
1999,6,196,GNB,Dee Miller,WR,"",""
1999,6,197,NYJ,J.P. Machado,G,23,""
1999,6,198,ATL,Jeff Kelly,LB,23,""
1999,6,199,MIN,Antico Dalton,LB,23,""
1999,6,200,ATL,Eric Thigpen,DB,"",""
1999,6,201,PHI,Troy Smith,WR,22,""
1999,6,202,ARI,Melvin Bradley,LB,23,""
1999,6,203,GNB,Scott Curry,T,23,""
1999,6,204,DEN,Chad Plummer,WR,23,""
1999,6,205,NYG,Andre Weathers,DB,23,""
1999,6,206,ARI,Dennis McKinley,FB,22,""
1999,7,207,CLE,Madre Hill,RB,23,""
1999,7,208,PHI,Jed Weaver,TE,23,""
1999,7,209,CIN,Tony Coats,G,"",""
1999,7,210,IND,Hunter Smith,P,22,""
1999,7,211,CAR,Tony Booth,DB,"",""
1999,7,212,GNB,Chris Akins,DB,22,""
1999,7,213,GNB,Donald Driver,WR,24,""
1999,7,214,PIT,Antonio Dingle,DT,22,""
1999,7,215,DET,Mike Pringley,DE,23,1.5
1999,7,216,BAL,Anthony Poindexter,DB,23,""
1999,7,217,WAS,Tim Alexander,WR,"",""
1999,7,218,DEN,Billy Miller,TE,22,""
1999,7,219,PIT,Chad Kelsay,LB,22,""
1999,7,220,KAN,Eric King,G,"",""
1999,7,221,CHI,Sulecio Sanford,WR,"",""
1999,7,222,TEN,Phil Glover,LB,23,""
1999,7,223,NYJ,Ryan Young,T,23,""
1999,7,224,OAK,JoJuan Armour,DB,23,""
1999,7,225,NYG,Ryan Hale,DT,24,""
1999,7,226,TAM,Robert Hunt,G,"",""
1999,7,227,NWE,Michael Bishop,QB,23,""
1999,7,228,PIT,Kris Brown,K,22,""
1999,7,229,DAL,Mike Lucky,TE,23,""
1999,7,230,BUF,Sheldon Jackson,TE,23,""
1999,7,231,NYG,O.J. Childress,LB,22,""
1999,7,232,MIA,Jermaine Haley,DT,26,3.5
1999,7,233,TAM,Autry Denson,RB,22,""
1999,7,234,SFO,Kory Minor,LB,22,""
1999,7,235,NYJ,J.J. Syvrud,LB,22,""
1999,7,236,MIN,Noel Scarlett,DT,25,""
1999,7,237,ATL,Todd McClure,C,22,""
1999,7,238,DEN,Justin Swift,TE,24,""
1999,7,239,ARI,Chris Greisen,QB,23,""
1999,7,240,TAM,Darnell McDonald,WR,23,""
1999,7,241,NWE,Sean Morey,WR,23,""
1999,7,242,JAX,Dee Moronkola,DB,"",""
1999,7,243,DAL,Kelvin Garmon,G,22,""
1999,7,244,MIA,Joe Wong,G,23,""
1999,7,245,CIN,Scott Covington,QB,23,""
1999,7,246,JAX,Chris White,DE,22,""
1999,7,247,ATL,Rondel Menendez,WR,"",""
1999,7,248,BUF,Bryce Fisher,DE,22,26.5
1999,7,249,CIN,Donald Broomfield,DT,"",""
1999,7,250,IND,Corey Terry,LB,23,""
1999,7,251,PHI,Pernell Davis,DT,23,""
1999,7,252,STL,Rodney Williams,P,22,""
1999,7,253,CHI,Jim Finn,FB,22,""
