1942,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1942,1,1,PIT,Bill Dudley HOF,HB,20,Virginia
1942,1,2,RAM,Jack Wilson,HB,24,Baylor
1942,1,3,PHI,Pete Kmetovic,HB,22,Stanford
1942,1,4,CRD,Steve Lach,WB,22,Duke
1942,1,5,DET,Bob Westfall,FB,23,Michigan
1942,1,6,WAS,Spec Sanders,TB,24,Texas
1942,1,7,BKN,Bobby Robertson,C,25,USC
1942,1,8,NYG,Merle Hapes,FB,23,Mississippi
1942,1,9,GNB,Urban Odson,T,23,Minnesota
1942,1,10,CHI,Frankie Albert,QB,22,Stanford
1942,2,11,PIT,Vern Martin,BB,22,Texas
1942,2,12,RAM,Jack Jacobs,QB,23,Oklahoma
1942,2,13,PHI,Vic Lindskog,C,27,Stanford
1942,2,14,CRD,Lloyd Cheatham,B,23,Auburn
1942,2,15,DET,Alf Bauman,DT,22,Northwestern
1942,3,16,PIT,Ken Casanega,QB,21,Santa Clara
1942,3,17,RAM,Roger Eason,G,24,Oklahoma
1942,3,18,PHI,Ted Williams,B,26,Boston Col.
1942,3,19,CRD,Bud Schwenk,QB,25,Washington (MO)
1942,3,20,DET,Bob Dethman,B,"",Oregon St.
1942,3,21,WAS,Rufus Deal,B,24,Auburn
1942,3,22,BKN,Curt Mecham,TB,22,Oregon
1942,3,23,NYG,Bob Sweiger,WB,22,Minnesota
1942,3,24,GNB,Ray Frankowski,G,22,Washington
1942,3,25,CHI,Joe Boratyn,B,"",Holy Cross
1942,4,26,PIT,Mal Kutner,E,21,Texas
1942,4,27,RAM,Len Levy,G,21,Minnesota
1942,4,28,PHI,Gordon Paschka,FB,22,Minnesota
1942,4,29,CRD,Vince Banonis,C,21,Detroit Mercy
1942,4,30,DET,Mickey Sanzotta,B,21,Case Western Reserve
1942,5,31,PIT,Curt Sandig,HB,24,Baylor
1942,5,32,RAM,Orville Mathews,B,"",Oklahoma
1942,5,33,PHI,Ernie Blandin,T,23,Tulane
1942,5,34,CRD,Bob Reinhard,T,21,California
1942,5,35,DET,Joe Blalock,E,"",Clemson
1942,5,36,WAS,Joe Zeno,G,23,Holy Cross
1942,5,37,BKN,Vike Francis,B,"",Nebraska
1942,5,38,NYG,Al Blozis,T,23,Georgetown (DC)
1942,5,39,GNB,Bill Green,B,"",Iowa
1942,5,40,CHI,Martin Ruby,T,22,Texas A&M
1942,6,41,PIT,Charley Greene,T,"",Tulsa
1942,6,42,RAM,Mike Sweeney,E,"",Texas
1942,6,43,PHI,Earl Younglove,E,"",Washington
1942,6,44,CRD,Chal Daniel,G,"",Texas
1942,6,45,DET,Murray Evans,BB,23,Hardin-Simmons
1942,6,46,WAS,Harley McCollum,T,26,Tulane
1942,6,47,BKN,Henry Stanton,E,22,Arizona
1942,6,48,NYG,Bob Glass,B,"",Tulane
1942,6,49,GNB,Joe Krivonak,G,24,South Carolina
1942,6,50,CHI,Harry Burrus,B,21,Hardin-Simmons
1942,7,51,PIT,Johnny Butler,HB,23,Tennessee
1942,7,52,RAM,Italo Rossi,T,"",Purdue
1942,7,53,PHI,Billy Sewell,B,"",Washington St.
1942,7,54,CRD,Rupe Thornton,G,23,Santa Clara
1942,7,55,DET,Tom Colella,HB,24,Canisius
1942,7,56,WAS,Bob Fitch,E,"",Minnesota
1942,7,57,BKN,Wayne Goldsmith,B,"",Emporia St.
1942,7,58,NYG,Tommy Prothro,B,"",Duke
1942,7,59,GNB,Pres Johnston,HB,21,SMU
1942,7,60,CHI,Bob Jeffries,G,23,Missouri
1942,8,61,PIT,Floyd Spendlove,T,"",Utah
1942,8,62,RAM,Bob Brumley,WB,22,Rice
1942,8,63,PHI,Bill Halverson,T,23,Oregon St.
1942,8,64,CRD,Doug Renzel,B,"",Marquette
1942,8,65,DET,Joe Franceski,T,"",Scranton
1942,8,66,WAS,George Peters,B,"",Oregon St.
1942,8,67,BKN,Preston Flanagan,E,"",Texas
1942,8,68,NYG,Tom Kearns,T,22,Miami (FL)
1942,8,69,GNB,Joe Rogers,E,"",Michigan
1942,8,70,CHI,Frank Maznicki,HB,22,Boston Col.
1942,9,71,PIT,Rayburn Chase,B,"",Missouri
1942,9,72,RAM,Hub Ulrich,E,21,Kansas
1942,9,73,PHI,Ray Graves,C,23,Tennessee
1942,9,74,CRD,Chet Wetterlund,TB,24,Illinois Wesleyan
1942,9,75,DET,Emil Banjavic,WB,26,Arizona
1942,9,76,WAS,Frank Swiger,B,"",Duke
1942,9,77,BKN,Bob Gifford,BB,23,Denver
1942,9,78,NYG,Bob Merker,E,"",Millikin
1942,9,79,GNB,Noah Langdale,T,"",Alabama
1942,9,80,CHI,John Petty,FB,22,Purdue
1942,10,81,PIT,Ernie Steele,HB,24,Washington
1942,10,82,RAM,Bob deLauer,C,22,USC
1942,10,83,PHI,Jack Stackpool,FB,25,Washington
1942,10,84,CRD,Jud Ringer,E,"",Minnesota
1942,10,85,DET,Bill Diehl,C,"",Iowa
1942,10,86,WAS,John Goodyear,B,22,Marquette
1942,10,87,BKN,Joe Petro,G,"",Muhlenberg
1942,10,88,NYG,Mike Kopcik,E,"",""
1942,10,89,GNB,Gene Flick,C,"",Minnesota
1942,10,90,CHI,Noah Mullins,HB,24,Kentucky
1942,11,91,PIT,Thornley Wood,B,"",Columbia
1942,11,92,RAM,Ben Hightower,E,23,Sam Houston St.
1942,11,93,PHI,Noble Doss,HB,22,Texas
1942,11,94,CRD,Jim Fitzharris,E,"",St. Thomas
1942,11,95,DET,John Polanski,FB,24,Wake Forest
1942,11,96,WAS,Al DeMao,C,22,Duquesne
1942,11,97,BKN,Fraser (Pat) Donlan,T,"",Manhattan
1942,11,98,NYG,John Solic,C,"",St. Francis (NY)
1942,11,99,GNB,Tom Farris,QB,21,Wisconsin
1942,11,100,CHI,Bill Geyer,HB,22,Colgate
1942,12,101,PIT,Bill Roach,E,"",TCU
1942,12,102,RAM,Walt Zirinsky,HB,22,Lafayette
1942,12,103,PHI,Fred Meyer,E,22,Stanford
1942,12,104,CRD,Dick Brye,T,"",Marquette
1942,12,105,DET,Joe Stringfellow,TB,24,Southern Miss
1942,12,106,WAS,Phil Ahwesh,B,"",Duquesne
1942,12,107,BKN,Jim Thibaut,FB,24,Tulane
1942,12,108,NYG,Len Krouse,B,"",Penn St.
1942,12,109,GNB,Jimmy Richardson,B,"",Marquette
1942,12,110,CHI,Jim Daniell,T,24,Ohio St.
1942,13,111,PIT,Wayne Holt,G,"",Tulsa
1942,13,112,RAM,Ray Bradfield,E,"",Santa Clara
1942,13,113,PHI,Bob Brenton,T,"",Missouri
1942,13,114,CRD,Charley Givler,G,"",Wake Forest
1942,13,115,DET,Tony Arena,C,24,Michigan St.
1942,13,116,WAS,John Kovatch,E,22,Notre Dame
1942,13,117,BKN,Art Deremer,C,24,Niagara
1942,13,118,NYG,Bob Barnett,C,"",Duke
1942,13,119,GNB,Bruce Smith,HB,22,Minnesota
1942,13,120,CHI,Jackie Hunt,FB,22,Marshall
1942,14,121,PIT,Clure Mosher,C,22,Louisville
1942,14,122,RAM,Tom Greene,T,"",Georgia
1942,14,123,PHI,John Wyhonic,G,22,Alabama
1942,14,124,CRD,Hugh Swink,T,"",Oklahoma St.
1942,14,125,DET,Wolf Heinberg,T,"",California-Santa Barbara
1942,14,126,WAS,Billy deCorrevont,B,23,Northwestern
1942,14,127,BKN,Stan Gervelis,E,"",Pittsburgh
1942,14,128,NYG,Pete Layden,B,22,Texas
1942,14,129,GNB,Bill Applegate,G,"",South Carolina
1942,14,130,CHI,Henry Gude,C,24,Vanderbilt
1942,15,131,PIT,Hubbard Law,G,21,Sam Houston St.
1942,15,132,RAM,Ike Peel,B,"",Tennessee
1942,15,133,PHI,O'Dell Griffin,G,"",Baylor
1942,15,134,CRD,Marv Harshman,B,"",Pacific Lutheran
1942,15,135,DET,Mac Speedie,E,22,Utah
1942,15,136,WAS,Marv Whited,G,24,Oklahoma
1942,15,137,BKN,Gene Davis,B,"",Pennsylvania
1942,15,138,NYG,Buddy Jungmichel,G,22,Texas
1942,15,139,GNB,Jim Trimble,T,"",Indiana
1942,15,140,CHI,Joe Krutulis,E,"",Miami (FL)
1942,16,141,PIT,Andy Tomasic,TB,24,Temple
1942,16,142,RAM,Glenn Henicle,G,"",Tulsa
1942,16,143,PHI,Bill Smaltz,B,"",Penn St.
1942,16,144,CRD,George Arabian,B,"",""
1942,16,145,DET,Firman Bynum,T,"",Arkansas
1942,16,146,WAS,Dean (Dee) Chipman,B,"",BYU
1942,16,147,BKN,Ed Masloski,B,"",Scranton
1942,16,148,NYG,Keith Doggett,T,"",Wichita St.
1942,16,149,GNB,Tom Kinkade,B,"",Ohio St.
1942,16,150,CHI,George Abel,G,"",Nebraska
1942,17,151,PIT,Garth Chamberlain,G,22,BYU
1942,17,152,RAM,Don Clawson,B,"",Northwestern
1942,17,153,PHI,Arnie Meiners,E,"",Stanford
1942,17,154,CRD,Jackie Crain,B,"",Texas
1942,17,155,DET,Dick Fisher,B,"",Ohio St.
1942,17,156,WAS,George Watts,T,28,Appalachian St.
1942,17,157,BKN,R.C. Pitts,E,"",Arkansas
1942,17,158,NYG,Verne Miller,T,"",Harvard
1942,17,159,GNB,Fred Preston,E,"",Nebraska
1942,17,160,CHI,Don Edmiston,T,"",Tennessee
1942,18,161,PIT,John Rokisky,DE,27,Duquesne
1942,18,162,RAM,Jack Graf,B,"",Ohio St.
1942,18,163,PHI,Bill Braun,T,"",Santa Clara
1942,18,164,CRD,Carl Suntheimer,C,"",North Carolina
1942,18,165,DET,George Speth,T,24,Murray St.
1942,18,166,WAS,Gene Stewart,B,"",Willamette
1942,18,167,BKN,Ralph Miller,B,"",Kansas
1942,18,168,NYG,Junie Hovious,HB,22,Mississippi
1942,18,169,GNB,Bob Ingalls,C,23,Michigan
1942,18,170,CHI,Holt Rast,E,"",Alabama
1942,19,171,PIT,Ray (Earthquake) Jenkins,B,"",Colorado
1942,19,172,RAM,Bill Regner,E,"",Oregon
1942,19,173,PHI,Charley Dvoracek,B,"",Texas Tech
1942,19,174,CRD,Jimmy Nelson,B,23,Alabama
1942,19,175,DET,Blair Heaton,E,"",Susquehanna
1942,19,176,WAS,Charlie Timmons,FB,25,Georgia
1942,19,177,BKN,Wilson Elliott,T,"",Tenn-Chattanooga
1942,19,178,NYG,Owen Price,B,"",Texas-El Paso
1942,19,179,GNB,George Benson,B,23,Northwestern
1942,19,180,CHI,Edgar Jones,HB,22,Pittsburgh
1942,20,181,PIT,Frank Kapriva,G,"",Wake Forest
1942,20,182,RAM,Gene Conley,T,"",Washington
1942,20,183,PHI,Marv Tommervik,B,"",Pacific Lutheran
1942,20,184,CRD,Norvell Wallach,T,"",Missouri
1942,20,185,DET,Ben Collins,B,"",West Texas A&M
1942,20,186,WAS,Tiny Croft,T,21,Ripon
1942,20,187,BKN,Bill Palantonio,G,"",Elon
1942,20,188,NYG,Adam Kretowicz,E,"",Holy Cross
1942,20,189,GNB,Horace (Deacon) Young,B,"",SMU
1942,20,190,CHI,Bill Tessendorf,T,"",Gonzaga
1942,21,191,WAS,Steve Juzwik,HB,24,Notre Dame
1942,21,192,BKN,Bert Hayes,B,"",Wichita St.
1942,21,193,NYG,Jim Blumenstock,FB,24,Fordham
1942,21,194,GNB,Henry Woronicz,E,"",Boston Col.
1942,21,195,CHI,Adolph Kissell,HB,21,Boston Col.
1942,22,196,WAS,Al Couppee,G,22,Iowa
1942,22,197,BKN,Walt Fedora,FB,23,George Washington
1942,22,198,NYG,Milt Hull,T,"",Florida
1942,22,199,GNB,Woody Adams,T,"",TCU
1942,22,200,CHI,Stu Clarkson,LB,23,Texas A&M-Kingsville
