1985,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1985,1,1,BUF,Bruce Smith HOF,DE,22,Virginia Tech
1985,1,2,ATL,Bill Fralic,G,22,Pittsburgh
1985,1,3,HOU,Ray Childress,DT,22,Texas A&M
1985,1,4,MIN,Chris Doleman HOF,DE,23,Pittsburgh
1985,1,5,IND,Duane Bickett,LB,22,USC
1985,1,6,DET,Lomas Brown,T,22,Florida
1985,1,7,GNB,Ken Ruettgers,T,23,USC
1985,1,8,TAM,Ron Holmes,DE,22,Washington
1985,1,9,PHI,Kevin Allen,T,22,Indiana
1985,1,10,NYJ,Al Toon,WR,22,Wisconsin
1985,1,11,HOU,Richard Johnson,DB,21,Wisconsin
1985,1,12,SDG,Jim Lachey,T,22,Ohio St.
1985,1,13,CIN,Eddie Brown,WR,22,Miami (FL)
1985,1,14,BUF,Derrick Burroughs,DB,23,Memphis
1985,1,15,KAN,Ethan Horton,TE,22,North Carolina
1985,1,16,SFO,Jerry Rice HOF,WR,22,Miss. Valley St.
1985,1,17,DAL,Kevin Brooks,DT,22,Michigan
1985,1,18,STL,Freddie Joe Nunn,DE,23,Mississippi
1985,1,19,NYG,George Adams,RB,22,Kentucky
1985,1,20,PIT,Darryl Sims,DE,24,Wisconsin
1985,1,21,RAM,Jerry Gray,DB,22,Texas
1985,1,22,CHI,William Perry,DT,22,Clemson
1985,1,23,RAI,Jessie Hester,WR,22,Florida St.
1985,1,24,NOR,Alvin Toles,LB,22,Tennessee
1985,1,25,CIN,Emanuel King,LB,22,Alabama
1985,1,26,DEN,Steve Sewell,RB,22,Oklahoma
1985,1,27,MIA,Lorenzo Hampton,RB,23,Florida
1985,1,28,NWE,Trevor Matich,C,23,BYU
1985,2,29,BUF,Mark Traynowicz,G,22,Nebraska
1985,2,30,MIN,Issiac Holt,DB,22,Alcorn St.
1985,2,31,DEN,Vance Johnson,WR,22,Arizona
1985,2,32,IND,Don Anderson,DB,22,Purdue
1985,2,33,WAS,Tory Nixon,DB,23,San Diego St.
1985,2,34,DET,Kevin Glover,C,22,Maryland
1985,2,35,CLE,Greg Allen,RB,22,Florida St.
1985,2,36,HOU,Richard Byrd,DE,23,Southern Miss
1985,2,37,PHI,Randall Cunningham,QB,22,UNLV
1985,2,38,NOR,Daren Gilbert,T,21,Cal State-Fullerton
1985,2,39,SDG,Wayne Davis,DB,22,Indiana St.
1985,2,40,NYJ,Lester Lyles,DB,22,Virginia
1985,2,41,KAN,Jonathan Hayes,TE,23,Iowa
1985,2,42,BUF,Chris Burkett,WR,23,Jackson St.
1985,2,43,CIN,Carl Zander,LB,22,Tennessee
1985,2,44,DAL,Jesse Penn,LB,23,Virginia Tech
