1995,Rnd,Pick,Tm,Player,Pos,Age,Sk
1995,2,44,NOR,Ray Zellars,RB,22,""
1995,2,45,BUF,Todd Collins,QB,23,""
1995,2,46,DAL,Sherman Williams,RB,22,""
1995,2,47,ARI,Frank Sanders,WR,22,""
1995,2,48,IND,Ken Dilger,TE,24,""
1995,2,49,OAK,Barret Robbins,C,22,""
1995,2,50,PHI,Bobby Taylor,DB,21,4.0
1995,2,51,SDG,Terrell Fletcher,RB,21,""
1995,2,52,CHI,Pat Riley,DE,23,""
1995,2,53,MIA,Andrew Greene,G,25,""
1995,2,54,NYG,Scott Gragg,T,23,""
1995,2,55,MIN,Corey Fuller,DB,24,1.5
1995,2,56,CHI,Todd Sauerbrun,P,22,""
1995,2,57,NWE,Ted Johnson,LB,22,11.5
1995,2,58,PHI,Barrett Brooks,T,23,""
1995,2,59,DAL,Kendell Watkins,TE,22,""
1995,2,60,PIT,Kordell Stewart,QB,22,""
1995,2,61,SDG,Jimmy Oliver,WR,"",""
1995,2,62,STL,Jesse James,C,23,""
1995,2,63,DAL,Shane Hannah,G,"",""
1995,2,64,JAX,Bryan Schwartz,LB,23,0.5
1995,3,65,GNB,Darius Holland,DT,21,4.5
1995,3,66,GNB,William Henderson,FB,24,""
1995,3,67,HOU,Chris Sanders,WR,23,""
1995,3,68,WAS,Darryl Pounds,DB,23,3.5
1995,3,69,CIN,Melvin Tuten,T,23,""
1995,3,70,DET,David Sloan,TE,23,""
1995,3,71,JAX,Chris Hudson,DB,23,1.5
1995,3,72,PHI,Greg Jefferson,DE,24,13.5
1995,3,73,GNB,Brian Williams,LB,22,6.0
1995,3,74,NWE,Curtis Martin HOF,RB,22,""
1995,3,75,NOR,Mike Verstegen,G,23,""
1995,3,76,BUF,Marlon Kerner,DB,22,1.0
1995,3,77,ATL,Lorenzo Styles,LB,21,1.0
1995,3,78,PHI,Chris Jones,WR,24,""
1995,3,79,IND,Zack Crockett,FB,22,""
1995,3,80,ARI,Stoney Case,QB,23,""
1995,3,81,KAN,Tamarick Vanover,WR,21,""
1995,3,82,STL,Steve McLaughlin,K,23,""
1995,3,83,CHI,Sean Harris,LB,23,2.0
1995,3,84,CLE,Eric Zeier,QB,23,""
1995,3,85,NYG,Rodney Young,DB,22,""
1995,3,86,OAK,Joe Aska,RB,23,""
1995,3,87,CHI,Evan Pilgrim,G,23,""
1995,3,88,NWE,Jimmy Hitchcock,DB,24,2.0
1995,3,89,HOU,Rodney Thomas,RB,22,""
1995,3,90,GNB,Antonio Freeman,WR,23,""
1995,3,91,PIT,Brendan Stai,G,23,""
1995,3,92,DAL,Charlie Williams,DB,23,2.0
1995,3,93,SDG,Don Sasa,DT,22,""
1995,3,94,CLE,Mike Frederick,DE,23,2.0
1995,3,95,HOU,Torey Hunter,DB,23,""
1995,3,96,BUF,Damien Covington,LB,22,0.5
1995,3,97,KAN,Troy Dumas,LB,22,1.0
1995,3,98,SDG,Preston Harrison,LB,"",""
1995,4,99,JAX,Rob Johnson,QB,22,""
1995,4,100,SDG,Chris Cowart,LB,"",""
1995,4,101,HOU,Michael Roan,TE,23,""
1995,4,102,CIN,Sam Shade,DB,22,8.5
1995,4,103,WAS,Larry Jones,RB,"",""
1995,4,104,SDG,Aaron Hayden,RB,22,""
1995,4,105,TAM,Jerry Wilson,DB,22,6.5
1995,4,106,NYJ,Melvin Hayes,T,22,""
1995,4,107,NYJ,Tyrone Davis,TE,23,""
1995,4,108,NOR,Dameian Jeffries,DE,22,""
1995,4,109,BUF,Ken Irvin,DB,23,2.0
1995,4,110,DAL,Eric Bjornson,TE,23,""
1995,4,111,MIN,Chad May,QB,"",""
1995,4,112,NWE,Dave Wohlabaugh,C,23,""
1995,4,113,BUF,Justin Armour,WR,22,""
1995,4,114,IND,Ray McElroy,DB,23,""
1995,4,115,STL,Lovell Pinkney,TE,23,""
1995,4,116,CHI,Jack Jackson,WR,22,""
1995,4,117,GNB,Jeff Miller,T,"",""
1995,4,118,OAK,Mike Morton,LB,23,1.0
1995,4,119,PHI,Dave Barr,QB,23,""
1995,4,120,PIT,Oliver Gibson,DT,23,17.5
1995,4,121,DEN,Jamie Brown,T,23,""
1995,4,122,MIA,Pete Mitchell,TE,23,""
1995,4,123,JAX,Mike Thompson,DT,23,1.5
1995,4,124,DEN,Ken Brown,LB,24,""
1995,4,125,PIT,Donta Jones,LB,23,4.0
1995,4,126,SEA,Jason Kyle,LB,23,""
1995,4,127,SFO,Tim Hanshaw,G,25,""
1995,4,128,NYG,Rob Zatechka,G,23,""
1995,4,129,DAL,Alundis Brice,DB,25,""
1995,4,130,DAL,Linc Harden,LB,"",""
1995,4,131,BUF,Tony Cline,TE,23,""
1995,4,132,CAR,Frank Garcia,C,23,""
1995,4,133,NYG,Ben Talley,LB,23,""
1995,4,134,KAN,Steve Stenstrom,QB,23,""
1995,5,135,CAR,Michael Senters,DB,"",""
1995,5,136,CLE,Tau Pupua,DT,"",""
1995,5,137,WAS,Jamie Asher,TE,22,""
1995,5,138,OAK,Matt Dyson,LB,23,""
1995,5,139,CIN,David Dunn,WR,23,""
1995,5,140,STL,Mike Scurlock,DB,23,""
1995,5,141,DET,Stephen Boyd,LB,23,6.5
1995,5,142,NYJ,Carl Greenwood,DB,23,""
1995,5,143,TAM,Clifton Abraham,DB,23,""
1995,5,144,BUF,John Holecek,LB,23,3.5
1995,5,145,ATL,Roell Preston,WR,23,""
1995,5,146,DEN,Phil Yeboah-Kodie,LB,24,""
1995,5,147,CLE,Mike Miller,WR,"",""
1995,5,148,NOR,William Strong,DB,23,""
1995,5,149,IND,Derek West,T,23,""
1995,5,150,ARI,Cedric Davis,DB,"",""
1995,5,151,PIT,Lee Flowers,DB,22,12.0
1995,5,152,WAS,Rich Owens,DE,23,28.5
1995,5,153,NYG,Roderick Mullen,DB,22,""
1995,5,154,OAK,Jeff Kysar,T,"",""
1995,5,155,KAN,Mike Pelton,DT,"",""
1995,5,156,DET,Kez McCorvey,WR,23,""
1995,5,157,MIN,James Stewart,RB,23,""
1995,5,158,MIA,Norman Hand,DT,23,22.5
1995,5,159,HOU,Gary Walker,DT,22,46.5
1995,5,160,GNB,Jay Barker,QB,"",""
1995,5,161,PIT,Lance Brown,DB,23,1.0
1995,5,162,SDG,'Omar Ellison,WR,23,""
1995,5,163,DET,Ronald Cherry,T,"",""
1995,5,164,KAN,Jerrott Willard,LB,23,""
1995,5,165,ARI,Lance Scott,C,23,""
1995,5,166,DAL,Edward Hervey,WR,"",""
1995,5,167,ARI,Tito Paul,DB,22,""
1995,5,168,DAL,Dana Howard,LB,23,""
1995,5,169,JAX,Ryan Christopherson,RB,23,""
1995,5,170,GNB,Travis Jervey,RB,23,""
1995,5,171,CAR,Andrew Peterson,T,23,""
1995,6,172,JAX,Marcus Price,T,23,""
1995,6,173,GNB,Charlie Simmons,WR,"",""
1995,6,174,HOU,Hicham El-Mashtoub,C,23,""
1995,6,175,CIN,Ryan Grigson,T,"",""
1995,6,176,WAS,Brian Thure,T,22,""
1995,6,177,SDG,Troy Sienkiewicz,G,23,""
1995,6,178,NYJ,Eddie Mason,LB,23,3.0
1995,6,179,TAM,Wardell Rouse,LB,23,0.5
1995,6,180,SEA,Henry McMillian,DT,23,""
1995,6,181,ATL,Travis Hall,DT,23,42.0
1995,6,182,DEN,Fritz Fequiere,G,"",""
1995,6,183,SDG,Brandon Harrison,WR,"",""
1995,6,184,NOR,Lee DeRamus,WR,23,""
1995,6,185,BUF,Shannon Clavelle,DE,21,0.5
1995,6,186,DET,Kevin Hickman,TE,24,""
1995,6,187,IND,Brian Gelzheiser,LB,"",""
1995,6,188,CAR,Steve Strahan,DT,"",""
1995,6,189,MIN,John Solomon,LB,"",""
1995,6,190,OAK,Eli Herring,T,"",""
1995,6,191,CAR,Jerry Colquitt,QB,"",""
1995,6,192,DET,Cory Schlesinger,FB,23,""
1995,6,193,CHI,Kenny Gales,DB,"",""
1995,6,194,MIA,Jeff Kopp,LB,24,1.0
1995,6,195,NWE,Dino Philyaw,RB,24,""
1995,6,196,DEN,Terrell Davis HOF,RB,22,""
1995,6,197,SDG,Craig Whelihan,QB,24,""
1995,6,198,CHI,Carl Reeves,DE,23,1.5
1995,6,199,PIT,Barron Miles,DB,"",""
1995,6,200,SDG,Tony Berti,T,23,""
1995,6,201,SFO,Antonio Armstrong,LB,21,""
1995,6,202,KAN,Bryan Proby,DT,23,""
1995,6,203,SEA,Eddie Goines,WR,"",""
1995,6,204,NYG,Jamal Duff,DE,23,9.0
1995,6,205,ARI,Anthony Bridges,DB,"",""
1995,6,206,NYG,Charles Way,RB,22,""
1995,6,207,KAN,Tom Barndt,DT,23,8.0
1995,6,208,PHI,Fred McCrary,FB,22,""
1995,7,209,CAR,Chad Cota,DB,24,4.0
1995,7,210,PHI,Kevin Bouie,RB,24,""
1995,7,211,HOU,C.J. Richardson,DB,23,""
1995,7,212,ARI,Billy Williams,WR,24,""
1995,7,213,CIN,John Walsh,QB,"",""
1995,7,214,STL,Gerald McBurrows,DB,21,4.5
1995,7,215,TAM,Steve Ingram,T,24,""
1995,7,216,SEA,Keif Bryant,DE,"",""
1995,7,217,NYJ,Curtis Ceaser,WR,23,""
1995,7,218,DEN,Steve Russ,LB,22,""
1995,7,219,JAX,Curtis Marsh,WR,24,""
1995,7,220,STL,Herman O'Berry,DB,24,""
1995,7,221,BUF,Tom Nutten,G,24,""
1995,7,222,DEN,Byron Chamberlain,TE,23,""
1995,7,223,IND,Jessie Cox,LB,"",""
1995,7,224,ARI,Wesley Leasy,LB,24,""
1995,7,225,NYG,Bryne Diehl,P,"",""
1995,7,226,WAS,Scott Turner,DB,23,2.0
1995,7,227,TAM,Jeff Rodgers,DE,"",""
1995,7,228,DET,Hessley Hempstead,G,23,""
1995,7,229,CHI,Jamal Cox,LB,"",""
1995,7,230,GNB,Adam Timmerman,G,24,""
1995,7,231,CLE,A.C. Tellison,WR,"",""
1995,7,232,MIN,Jose White,DT,22,3.0
1995,7,233,MIA,Corey Swinson,DT,"",""
1995,7,234,NWE,Carlos Yancy,DB,25,""
1995,7,235,PIT,Henry Bailey,WR,22,""
1995,7,236,DAL,Oscar Sturgis,DE,24,""
1995,7,237,SDG,Mark Montreuil,DB,23,""
1995,7,238,SFO,Herbert Coleman,DE,"",""
1995,7,239,STL,Bronzell Miller,DE,23,""
1995,7,240,STL,J.T. Thomas,WR,23,""
1995,7,241,ARI,Chad Eaton,DT,23,15.5
1995,7,242,NOR,Travis Davis,DB,22,3.0
1995,7,243,MIN,Jason Fisk,DT,23,19.0
1995,7,244,BUF,Darick Holmes,RB,24,""
1995,7,245,ATL,John Burrough,DE,23,4.5
1995,7,246,MIA,Shannon Myers,WR,"",""
1995,7,247,PIT,Cole Ford,K,22,""
1995,7,248,PHI,Howard Smothers,T,"",""
1995,7,249,CAR,Michael Reed,DB,23,""
