1974,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1974,1,1,DAL,Too Tall Jones,DE,23,Tennessee St.
1974,1,2,SDG,Bo Matthews,RB,22,Colorado
1974,1,3,NYG,John Hicks,G,23,Ohio St.
1974,1,4,CHI,Waymond Bryant,LB,22,Tennessee St.
1974,1,5,BAL,John Dutton,DT,23,Nebraska
1974,1,6,NYJ,Carl Barzilauskas,DT,23,Indiana
1974,1,7,STL,J.V. Cain,TE,23,Colorado
1974,1,8,DET,Ed O'Neil,LB,21,Penn St.
1974,1,9,SFO,Wilbur Jackson,RB,22,Alabama
1974,1,10,SFO,Bill Sandifer,DT,22,UCLA
1974,1,11,RAM,John Cappelletti,RB,22,Penn St.
1974,1,12,GNB,Barty Smith,RB,22,Richmond
1974,1,13,NOR,Rick Middleton,LB,22,Ohio St.
1974,1,14,DEN,Randy Gradishar,LB,22,Ohio St.
1974,1,15,SDG,Don Goode,LB,23,Kansas
1974,1,16,KAN,Woody Green,RB,23,Arizona St.
1974,1,17,MIN,Fred McNeill,LB,22,UCLA
1974,1,18,BUF,Reuben Gant,TE,22,Oklahoma St.
1974,1,19,OAK,Henry Lawrence,T,22,Florida A&M
1974,1,20,CHI,Dave Gallagher,DE,22,Michigan
1974,1,21,PIT,Lynn Swann HOF,WR,22,USC
1974,1,22,DAL,Charley Young,RB,21,North Carolina St.
1974,1,23,CIN,Bill Kollar,DE,21,Montana St.
1974,1,24,BAL,Roger Carr,WR,22,Louisiana Tech
1974,1,25,MIN,Steve Riley,T,21,USC
1974,1,26,MIA,Don Reese,DT,23,Jackson St.
1974,2,27,BUF,Doug Allen,LB,22,Penn St.
1974,2,28,NYG,Tom Mullen,G,22,SW Missouri St.
1974,2,29,MIN,John Holland,WR,22,Tennessee St.
1974,2,30,NWE,Steve Corbett,G,23,Boston Col.
1974,2,31,NYJ,Gordie Browne,T,22,Boston Col.
1974,2,32,BAL,Fred Cook,DE,22,Southern Miss
1974,2,33,STL,Greg Kindle,G,23,Tennessee St.
1974,2,34,NWE,Steve Nelson,LB,23,North Dakota St.
1974,2,35,SFO,Keith Fahnhorst,T,22,Minnesota
1974,2,36,NOR,Paul Seal,TE,22,Michigan
1974,2,37,BAL,Ed Shuttlesworth,RB,"",Michigan
1974,2,38,MIA,Andre Tillman,TE,21,Texas Tech
1974,2,39,DET,Billy Howard,DE,24,Alcorn St.
1974,2,40,CLE,Billy Corbett,T,"",Johnson C. Smith
1974,2,41,KAN,Charlie Getty,T,22,Penn St.
1974,2,42,DEN,Carl Wafer,DE,23,Tennessee St.
1974,2,43,SDG,Mark Markovich,C,21,Penn St.
1974,2,44,ATL,Gerald Tinker,WR,23,Kent St.
1974,2,45,OAK,Dave Casper HOF,TE,22,Notre Dame
1974,2,46,PIT,Jack Lambert HOF,LB,22,Kent St.
1974,2,47,MIA,Benny Malone,RB,22,Arizona St.
1974,2,48,CIN,Charlie Davis,RB,22,Colorado
1974,2,49,SFO,Delvin Williams,RB,23,Kansas
1974,2,50,RAM,Bill Simpson,DB,22,Michigan St.
