1964,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1964,1,1,SFO,Dave Parks,SE,22,Texas Tech
1964,1,2,PHI,Bob Brown HOF,T,22,Nebraska
1964,1,3,WAS,Charley Taylor HOF,WR,22,Arizona St.
1964,1,4,DAL,Scott Appleton,DT,22,Texas
1964,1,5,DET,Pete Beathard,QB,22,USC
1964,1,6,MIN,Carl Eller HOF,DE,22,Minnesota
1964,1,7,RAM,Bill Munson,QB,23,Utah St.
1964,1,8,BAL,Marv Woodson,DB,22,Indiana
1964,1,9,STL,Ken Kortas,DT,22,Louisville
1964,1,10,PIT,Paul Martha,DB,22,Pittsburgh
1964,1,11,CLE,Paul Warfield HOF,WR,21,Ohio St.
1964,1,12,NYG,Joe Don Looney,HB,21,Oklahoma
1964,1,13,GNB,Lloyd Voss,DE,22,Nebraska
1964,1,14,CHI,Dick Evey,DT,23,Tennessee
1964,2,15,SFO,George Mira,QB,22,Miami (FL)
1964,2,16,PHI,Jack Concannon,QB,21,Boston Col.
1964,2,17,DAL,Mel Renfro HOF,DB,22,Oregon
1964,2,18,WAS,Paul Krause HOF,DB,22,Iowa
1964,2,19,MIN,Hal Bedsole,TE,22,USC
1964,2,20,DET,Matt Snorton,TE,21,Michigan St.
1964,2,21,CHI,Bill Martin,TE,21,Georgia Tech
1964,2,22,BAL,Tony Lorick,RB,23,Arizona St.
1964,2,23,CHI,Pat Crain,HB,"",Clemson
1964,2,24,STL,Herschel Turner,T,22,Kentucky
1964,2,25,NYG,Steve Thurlow,RB,22,Stanford
1964,2,26,CLE,Billy Truax,TE,21,LSU
1964,2,27,GNB,Jon Morris,C,22,Holy Cross
1964,2,28,PIT,Jim Kelly,TE,22,Notre Dame
1964,3,29,SFO,Dave Wilcox HOF,LB,21,Oregon
1964,3,30,DET,Pat Batten,FB,22,Hardin-Simmons
1964,3,31,RAM,John Mims,T,"",Rice
1964,3,32,RAM,Willie Brown,WR,22,USC
1964,3,33,DET,Gerry Philbin,DE,23,Buffalo
1964,3,34,MIN,George Rose,DB,22,Auburn
1964,3,35,RAM,Jerry Richardson,DB,22,West Texas A&M
1964,3,36,GNB,Ode Burrell,RB,24,Mississippi St.
1964,3,37,STL,Remi Prudhomme,C,22,LSU
1964,3,38,PIT,Ralph Baker,LB,22,Penn St.
1964,3,39,RAM,Roger Pillath,T,22,Wisconsin
1964,3,40,GNB,Joe O'Donnell,G,23,Michigan
1964,3,41,GNB,Tommy Crutcher,LB,23,TCU
1964,3,42,CHI,Sid Blanks,RB,24,Texas A&M-Kingsville
1964,4,43,SFO,Jim Wilson,G,23,Georgia
1964,4,44,GNB,Bob Long,FL,22,Wichita St.
1964,4,45,DAL,Perry Lee Dunn,RB,23,Mississippi
1964,4,46,PHI,Ray Kubala,C,21,Texas A&M
1964,4,47,CHI,Mike Reilly,LB,22,Iowa
1964,4,48,DET,Wally Hilgenberg,LB,21,Iowa
1964,4,49,NYG,Matt Snell,RB,23,Ohio St.
1964,4,50,BAL,Ted Davis,LB,22,Georgia Tech
1964,4,51,PIT,Ben McGee,DE,25,Jackson St.
1964,4,52,NYG,George Seals,G,21,Missouri
1964,4,53,MIN,Tom Keating,DT,22,Michigan
1964,4,54,CLE,Don Shackelford,G,21,Pacific
1964,4,55,GNB,Paul Costa,TE,22,Notre Dame
1964,4,56,CHI,Frank Budka,DB,22,Notre Dame
1964,5,57,SFO,Rudy Johnson,HB,23,Nebraska
1964,5,58,PHI,Mickey Babb,E,"",Georgia
1964,5,59,WAS,Jim Snowden,T,22,Notre Dame
1964,5,60,GNB,Duke Carlisle,B,"",Texas
1964,5,61,DET,Benny Nelson,DB,23,Alabama
1964,5,62,MIN,John Kirby,LB,22,Nebraska
1964,5,63,RAM,Ken Henson,C,21,TCU
1964,5,64,BAL,Ed Lothamer,DT,22,Michigan St.
1964,5,65,STL,Charley Brooks,E,"",Memphis
1964,5,66,PIT,T.W. Alley,T,"",William & Mary
1964,5,67,CLE,Dick Klein,T,"",Wichita St.
1964,5,68,NYG,Tony DiMidio,T,22,West Chester
1964,5,69,GNB,Steve Wright,T,22,Alabama
1964,5,70,CHI,Dan Conners,LB,23,Miami (FL)
1964,6,71,SFO,Gary Lewis,RB,22,Arizona St.
1964,6,72,PHI,Al Denson,FL,22,Florida A&M
1964,6,73,DAL,Billy Lothridge,DB,22,Georgia Tech
1964,6,74,WAS,Russ Brown,E,"",Florida
1964,6,75,MIN,Bob Lacey,WR,22,North Carolina
1964,6,76,DET,John Hilton,TE,22,Richmond
1964,6,77,RAM,Herman Johnson,HB,"",Michigan St.
1964,6,78,BAL,Jim Mazurek,T,"",Syracuse
1964,6,79,PIT,Tom Gibson,G,"",South Carolina
1964,6,80,STL,Dick Bowman,E,"",Syracuse
1964,6,81,NYG,Henry Schichtle,QB,22,Wichita St.
1964,6,82,DAL,Jim Curry,E,"",Cincinnati
1964,6,83,DAL,Jim Evans,WR,24,Texas-El Paso
1964,6,84,CHI,Jim Jones,SE,23,Wisconsin
1964,7,85,SFO,Hagood Clarke,DB,22,Florida
1964,7,86,PHI,Pete Goimarac,C,"",West Virginia
1964,7,87,WAS,Dick Shiner,QB,22,Maryland
1964,7,88,DAL,Bob Hayes HOF,SE,21,Florida A&M
1964,7,89,DET,Bill Parcells,T,"",Wichita St.
1964,7,90,MIN,Wes Bryant,T,"",Arkansas
1964,7,91,RAM,John Varnell,T,"",West Texas A&M
1964,7,92,BAL,Ken Sugarman,T,"",Whitworth
1964,7,93,STL,Jerry Lamb,E,"",Arkansas
1964,7,94,PIT,Bobby Smith,HB,22,North Texas
1964,7,95,CLE,Sammy Odom,DT,22,NW State (LA)
1964,7,96,NYG,Roger Anderson,DT,21,Virginia Union
1964,7,97,GNB,Dick Herzing,T,"",Drake
1964,7,98,CHI,Chuck Logan,TE,21,Northwestern
1964,8,99,SFO,Bob Daugherty,HB,21,Tulsa
1964,8,100,NYG,Ray Popp,G,"",Pittsburgh
1964,8,101,DAL,Al Geverink,HB,"",UCLA
1964,8,102,SFO,Bob Poole,TE,22,Clemson
1964,8,103,MIN,Bill McWatters,FB,22,North Texas
1964,8,104,STL,George Bednar,G,"",Notre Dame
1964,8,105,RAM,Bucky Pope,FL,23,Catawba
1964,8,106,BAL,J.R. Williamson,LB,22,Louisiana Tech
1964,8,107,PIT,Bobby Currington,HB,"",North Carolina Central
1964,8,108,STL,Bob Johnson,E,"",Wisconsin
1964,8,109,NYG,Gary Wood,QB,22,Cornell
1964,8,110,CLE,Leroy Kelly HOF,RB,22,Morgan St.
1964,8,111,GNB,Ken Bowman,C,21,Wisconsin
1964,8,112,CHI,Larry Rakestraw,QB,22,Georgia
1964,9,113,SFO,Howard Mudd,G,22,Hillsdale
1964,9,114,PHI,Larry Smith,B,"",Mississippi
1964,9,115,WAS,Len Hauss,C,22,Georgia
1964,9,116,DAL,Jake Kupp,G,23,Washington
1964,9,117,DET,Wayne Rasmussen,DB,22,South Dakota St.
1964,9,118,MIN,Darrell Lester,FB,23,McNeese St.
1964,9,119,RAM,Jerry Burton,B,"",""
1964,9,120,BAL,Vince Turner,DB,21,Missouri
1964,9,121,STL,Willie Ross,FB,23,Nebraska
1964,9,122,PIT,Bob Nichols,T,21,Stanford
