1966,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1966,1,1,ATL,Tommy Nobis,LB,22,Texas
1966,1,2,RAM,Tom Mack HOF,G,22,Michigan
1966,1,3,PIT,Dick Leftridge,FB,22,West Virginia
1966,1,4,PHI,Randy Beisler,G,21,Indiana
1966,1,5,DAL,John Niland,G,22,Iowa
1966,1,6,WAS,Charlie Gogolak,K,21,Princeton
1966,1,7,MIN,Jerry Shay,DT,22,Purdue
1966,1,8,STL,Carl McAdams,DT,22,Oklahoma
1966,1,9,GNB,Jim Grabowski,RB,21,Illinois
1966,1,10,NYG,Francis Peay,T,22,Missouri
1966,1,11,SFO,Stan Hindman,DE,22,Mississippi
1966,1,12,CHI,George Rice,DT,22,LSU
1966,1,13,GNB,Gale Gillingham,G,22,Minnesota
1966,1,14,CLE,Milt Morin,TE,23,Massachusetts
1966,1,15,BAL,Sam Ball,T,22,Kentucky
1966,1,16,ATL,Randy Johnson,QB,22,Texas A&M-Kingsville
1966,2,17,ATL,Nick Rassas,DB,22,Notre Dame
1966,2,18,RAM,Mike Garrett,RB,22,USC
1966,2,19,PIT,Larry Gagner,G,22,Florida
1966,2,20,PHI,Gary Pettigrew,DT,21,Stanford
1966,2,21,WAS,Walt Barnes,DT,22,Nebraska
1966,2,22,DAL,Willie Townes,DE,23,Tulsa
1966,2,23,STL,Harold Lucas,T,"",Michigan St.
1966,2,24,DET,Nick Eddy,RB,22,Notre Dame
1966,2,25,NYG,Don Davis,DT,22,Los Angeles St.
1966,2,26,SFO,Bob Windsor,TE,23,Kentucky
1966,2,27,MIN,Jim Lindsey,RB,21,Arkansas
1966,2,28,CHI,Charlie Brown,DB,23,Syracuse
1966,2,29,CLE,Rick Norton,QB,22,Kentucky
1966,2,30,GNB,Tom Cichowski,T,22,Maryland
1966,2,31,BAL,Butch Allison,T,"",Missouri
1966,2,32,ATL,Jerry Jones,T,22,Bowling Green
1966,3,33,ATL,Mike Dennis,RB,22,Mississippi
1966,3,34,RAM,Dick Tyson,G,23,Tulsa
1966,3,35,PIT,Pat Killorin,C,22,Syracuse
1966,3,36,PHI,Ben Hawkins,WR,22,Arizona St.
1966,3,37,SFO,Al Randolph,DB,22,Iowa
1966,3,38,WAS,Tom Barrington,RB,22,Ohio St.
1966,3,39,DET,Bill Malinchak,SE,22,Indiana
1966,3,40,NYG,Tom Fisher,LB,"",Tennessee
1966,3,41,SFO,Dan Bland,DB,"",Mississippi St.
1966,3,42,MIN,Don Hansen,LB,22,Illinois
1966,3,43,STL,Dave Long,DE,22,Iowa
1966,3,44,CHI,Bob Pickens,T,23,Nebraska
1966,3,45,GNB,Fred Heron,DT,21,San Jose St.
1966,3,46,GNB,Tony Jeter,TE,21,Nebraska
1966,3,47,BAL,Rick Kestner,FL,"",Kentucky
1966,3,48,ATL,Phil Sheridan,E,"",Notre Dame
1966,4,49,ATL,Ken Reaves,DB,21,Norfolk St.
1966,4,50,RAM,Henry Dyer,RB,21,Grambling St.
1966,4,51,CHI,Randy Jackson,T,22,Florida
1966,4,52,PHI,Frank Emanuel,LB,23,Tennessee
1966,4,53,WAS,Billy Clay,DB,22,Mississippi
1966,4,54,BAL,Rod Sherman,WR,21,USC
1966,4,55,DET,Doug Van Horn,G,22,Ohio St.
1966,4,56,SFO,Don Parker,G,22,Virginia
1966,4,57,MIN,Ron Acks,LB,21,Illinois
1966,4,58,STL,Gary Snook,QB,"",Iowa
1966,4,59,DET,Willie Walker,WR,23,Tennessee St.
1966,4,60,CHI,Doug Buffone,LB,22,Louisville
1966,4,61,CLE,Pete Duranko,DE,22,Notre Dame
1966,4,62,GNB,John Roderick,WR,22,SMU
1966,4,63,BAL,Hoyle Granger,RB,22,Mississippi St.
