1980,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1980,1,1,DET,Billy Sims,RB,24,Oklahoma
1980,1,2,NYJ,Lam Jones,WR,22,Texas
1980,1,3,CIN,Anthony Munoz HOF,T,22,USC
1980,1,4,GNB,Bruce Clark,DE,22,Penn St.
1980,1,5,BAL,Curtis Dickey,RB,23,Texas A&M
1980,1,6,STL,Curtis Greer,DE,22,Michigan
1980,1,7,ATL,Junior Miller,TE,22,Nebraska
1980,1,8,NYG,Mark Haynes,DB,21,Colorado
1980,1,9,MIN,Doug Martin,DE,23,Washington
1980,1,10,SEA,Jacob Green,DE,23,Texas A&M
1980,1,11,KAN,Brad Budde,G,22,USC
1980,1,12,NOR,Stan Brock,T,22,Colorado
1980,1,13,SFO,Earl Cooper,RB,22,Rice
1980,1,14,NWE,Roland James,DB,22,Tennessee
1980,1,15,OAK,Marc Wilson,QB,23,BYU
1980,1,16,BUF,Jim Ritcher,G,22,North Carolina St.
1980,1,17,RAM,Johnnie Johnson,DB,23,Texas
1980,1,18,WAS,Art Monk HOF,WR,22,Syracuse
1980,1,19,CHI,Otis Wilson,LB,22,Louisville
1980,1,20,SFO,Jim Stuckey,DE,22,Clemson
1980,1,21,MIA,Don McNeal,DB,22,Alabama
1980,1,22,TAM,Ray Snell,G,22,Wisconsin
1980,1,23,PHI,Roynell Young,DB,22,Alcorn St.
1980,1,24,BAL,Derrick Hatchett,DB,22,Texas
1980,1,25,NWE,Vagas Ferguson,RB,23,Notre Dame
1980,1,26,GNB,George Cumby,LB,24,Oklahoma
1980,1,27,CLE,Charles White,RB,22,USC
1980,1,28,PIT,Mark Malone,QB,21,Arizona St.
1980,2,29,BUF,Joe Cribbs,RB,22,Auburn
1980,2,30,MIN,Willie Teal,DB,22,LSU
1980,2,31,CIN,Kirby Criswell,LB,23,Kansas
1980,2,32,BAL,Ray Donaldson,C,22,Georgia
1980,2,33,STL,Doug Marsh,TE,22,Michigan
1980,2,34,GNB,Mark Lee,DB,22,Washington
1980,2,35,PIT,Bob Kohrs,DE,21,Arizona St.
1980,2,36,ATL,Buddy Curry,LB,22,North Carolina
1980,2,37,BUF,Gene Bradley,QB,"",Arkansas St.
1980,2,38,HOU,Angelo Fields,T,22,Michigan St.
1980,2,39,SFO,Keena Turner,LB,21,Purdue
1980,2,40,NYJ,Darrol Ray,DB,22,Oklahoma
1980,2,41,NOR,Dave Waymer,DB,22,Notre Dame
1980,2,42,DEN,Rulon Jones,DE,22,Utah St.
1980,2,43,OAK,Matt Millen,LB,22,Penn St.
1980,2,44,SEA,Andre Hines,T,22,Stanford
1980,2,45,NWE,Larry McGrew,LB,23,USC
1980,2,46,CHI,Matt Suhey,RB,22,Penn St.
1980,2,47,NYJ,Ralph Clayton,WR,21,Michigan
1980,2,48,MIA,Dwight Stephenson HOF,C,22,Alabama
1980,2,49,TAM,Kevin House,WR,22,Southern Illinois
1980,2,50,RAM,Irv Pankey,T,22,Penn St.
1980,2,51,BAL,Tim Foley,T,22,Notre Dame
1980,2,52,HOU,Daryle Skaugstad,NT,23,California
1980,2,53,PHI,Perry Harrington,RB,22,Jackson St.
1980,2,54,CLE,Cleveland Crosby,DE,24,Arizona
