2001,Rnd,Pick,Tm,Player,Pos,Age,Sk
2001,6,180,NWE,Arther Love,TE,"",""
2001,6,181,PIT,Rodney Bailey,DE,21,9.5
2001,6,182,PIT,Roger Knight,LB,22,""
2001,6,183,TAM,Ellis Wyms,DE,22,19.0
2001,6,184,OAK,Chris Cooper,DT,24,8.5
2001,6,185,NOR,Mitch White,T,"",""
2001,6,186,WAS,Mario Monds,DT,24,""
2001,6,187,MIA,Otis Leverette,DE,23,2.0
2001,6,188,MIA,Rick Crowell,LB,"",""
2001,6,189,MIN,Carey Scott,DB,23,""
2001,6,190,DEN,Kevin Kasper,WR,23,""
2001,6,191,SFO,Menson Holloway,DE,"",""
2001,6,192,TEN,Dan Alexander,RB,23,""
2001,6,193,IND,Jason Doering,DB,23,""
2001,6,194,BAL,Joe Maese,C,22,""
2001,6,195,BUF,Dan O'Leary,TE,24,""
2001,6,196,BUF,Jimmy Williams,DB,22,1.0
2001,6,197,STL,Francis St. Paul,WR,"",""
2001,6,198,GNB,David Martin,TE,22,""
2001,6,199,TEN,Adam Haayer,T,24,""
2001,6,200,NWE,Leonard Myers,DB,22,""
2001,7,201,SDG,Brandon Gorin,T,23,""
2001,7,202,ARI,Renaldo Hill,DB,22,6.5
2001,7,203,CLE,Paul Zukauskas,G,22,""
2001,7,204,CIN,T.J. Houshmandzadeh,WR,23,""
2001,7,205,TAM,Dauntae' Finger,TE,"",""
2001,7,206,NYJ,James Reed,DT,24,7.0
2001,7,207,DAL,Colston Weatherington,DE,23,""
2001,7,208,CHI,John Capel,WR,"",""
2001,7,209,SFO,Alex Lincoln,LB,"",""
2001,7,210,SEA,Harold Blackmon,DB,23,""
2001,7,211,CAR,Louis Williams,C,22,""
2001,7,212,KAN,Shaunard Harts,DB,23,2.0
2001,7,213,JAX,Anthony Denman,LB,21,""
2001,7,214,BUF,Reggie Germany,WR,23,""
2001,7,215,ATL,Corey Hall,DB,22,""
2001,7,216,NWE,Owen Pochman,K,24,""
2001,7,217,NYJ,Tupe Peko,G,22,""
2001,7,218,PIT,Chris Taylor,WR,"",""
2001,7,219,ATL,Kynan Forney,G,22,""
2001,7,220,IND,Rick DeMulling,G,24,""
2001,7,221,NOR,Ennis Davis,DT,"",""
2001,7,222,SEA,Dennis Norman,C,21,""
2001,7,223,TAM,Than Merrill,DB,23,""
2001,7,224,SFO,Eric Johnson,TE,25,""
2001,7,225,MIN,Brian Crawford,T,"",""
2001,7,226,ATL,Ronald Flemons,DE,21,0.5
2001,7,227,CAR,Mike Roberg,TE,23,""
2001,7,228,OAK,Derek Combs,DB,22,""
2001,7,229,OAK,Ken-Yon Rambo,WR,22,""
2001,7,230,NYG,Ross Kolodziej,DT,23,4.0
2001,7,231,BAL,Dwayne Missouri,DE,22,""
2001,7,232,TEN,Keith Adams,LB,21,""
2001,7,233,JAX,Marlon McCree,DB,24,3.0
2001,7,234,TAM,Joe Tafoya,DE,23,3.5
2001,7,235,JAX,Richmond Flowers III,WR,"",""
2001,7,236,ATL,Quentin McCord,WR,23,""
2001,7,237,SEA,Kris Kocurek,DT,22,""
2001,7,238,BUF,Tyrone Robertson,DT,22,2.0
2001,7,239,NWE,T.J. Turner,LB,22,""
2001,7,240,DAL,John Nix,DT,24,""
2001,7,241,JAX,Randy Chevrier,DT,25,""
2001,7,242,DAL,Char-ron Dorsey,T,23,""
2001,7,243,KAN,Terdell Sands,DT,21,4.0
2001,7,244,SDG,Robert Carswell,DB,22,""
2001,7,245,CLE,Andre King,WR,27,""
2001,7,246,ARI,Tevita Ofahengaue,TE,"",""
