1943,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1943,1,1,DET,Frankie Sinkwich,B,22,Georgia
1943,1,2,PHI,Joe Muha,FB,22,VMI
1943,1,3,CRD,Glenn Dobbs,TB,23,Tulsa
1943,1,4,BKN,Paul Governali,QB,22,Columbia
1943,1,5,RAM,Mike Holovak,FB,23,Boston Col.
1943,1,6,NYG,Steve Filipowicz,FB,22,Fordham
1943,1,7,PHP,Bill Daley,FB,23,Columbia
1943,1,8,GNB,Dick Wildung,T,22,Minnesota
1943,1,9,CHI,Bob Steuber,HB,21,DePauw
1943,1,10,WAS,Jack Jenkins,FB,22,Vanderbilt
1943,2,11,DET,Dave Schreiner,E,"",Wisconsin
1943,2,12,PHI,Lamar Davis,E,22,Georgia
1943,2,13,BKN,Blondy Black,B,23,Mississippi St.
1943,2,14,CRD,John Grigas,FB,23,Holy Cross
1943,2,15,RAM,Tom Farmer,HB,22,Iowa
1943,3,16,DET,Dick Ashcom,T,"",Oregon
1943,3,17,PHI,Monk Gafford,B,22,Auburn
1943,3,18,CRD,Don Currivan,E,23,Boston Col.
1943,3,19,BKN,George Ceithaml,B,"",Michigan
1943,3,20,RAM,Fred Naumetz,C,21,Boston Col.
1943,3,21,NYG,Dewey Proctor,FB,23,Furman
1943,3,22,PHP,Jack Russell,E,24,Baylor
1943,3,23,GNB,Irv Comp,B,24,Benedictine
1943,3,24,CHI,Fred Evans,HB,22,Notre Dame
1943,3,25,WAS,Bill Dutton,HB,24,Pittsburgh
1943,4,26,DET,Ralph Hamer,B,"",Furman
1943,4,27,PHI,Bob Kennedy,B,22,Washington St.
1943,4,28,BKN,Joe Domnanovich,C,24,Alabama
1943,4,29,CRD,Al Hust,E,22,Tennessee
1943,4,30,RAM,Chuck Taylor,G,23,Stanford
1943,5,31,DET,Lloyd Wickett,T,23,Oregon St.
1943,5,32,PHI,Al Wistert,T,22,Michigan
1943,5,33,CRD,George Hecht,G,22,Alabama
1943,5,34,BKN,Marty Comer,DE,25,Tulane
1943,5,35,RAM,Clyde Johnson,T,26,Kentucky
1943,5,36,NYG,Val Culwell,G,"",Oregon
1943,5,37,PHP,Harry Connolly,TB,23,Boston Col.
1943,5,38,GNB,Roy McKay,TB,23,Texas
1943,5,39,CHI,Ed Stamm,T,"",Stanford
1943,5,40,WAS,Bob Dove,DE,22,Notre Dame
1943,6,41,DET,Jim Jones,T,22,Union (TN)
1943,6,42,PHI,Bruno Banducci,G,21,Stanford
1943,6,43,BKN,Harvey Johnson,T,24,William & Mary
1943,6,44,CRD,Al Klug,T,23,Marquette
1943,6,45,RAM,Les Horvath,HB,21,Ohio St.
1943,6,46,NYG,Jim Reynolds,FB,23,Auburn
1943,6,47,PHP,Lou Sossamon,C,22,South Carolina
1943,6,48,GNB,Nick Susoeff,E,22,Washington St.
1943,6,49,CHI,Derrell Palmer,DT,21,TCU
1943,6,50,WAS,Wally Ziemba,C,"",Notre Dame
1943,7,51,DET,Paul Sizemore,E,"",Furman
1943,7,52,PHI,Walt Harrison,C,"",Washington
1943,7,53,CRD,Stan Mauldin,T,22,Texas
1943,7,54,BKN,John Matisi,T,22,Duquesne
1943,7,55,RAM,Bill Henderson,E,"",Texas A&M
1943,7,56,NYG,Lou Palazzi,C,22,Penn St.
1943,7,57,PHP,Al Ratto,C,"",""
1943,7,58,GNB,Ken Snelling,FB,24,UCLA
1943,7,59,CHI,Milt Vucinich,C,22,Stanford
1943,7,60,WAS,Lou Rymkus,T,23,Notre Dame
1943,8,61,DET,George Poschner,E,"",Georgia
1943,8,62,PHI,Bruce Alford,E,21,TCU
1943,8,63,BKN,John Ferguson,E,"",California
1943,8,64,CRD,Bill Godwin,C,24,Georgia
1943,8,65,RAM,Bill Parker,E,"",Iowa
1943,8,66,NYG,Larry Visnic,G,24,Benedictine
1943,8,67,PHP,Ray Curry,E,"",""
1943,8,68,GNB,Les Gatewood,C,22,Tulane
1943,8,69,CHI,Alyn Beals,E,22,Santa Clara
1943,8,70,WAS,Tony Leon,G,26,Alabama
1943,9,71,DET,Jack Irish,T,"",Arizona
1943,9,72,PHI,Rocco Canale,T,23,Boston Col.
1943,9,73,CRD,Moffatt Storer,B,"",Duke
1943,9,74,BKN,Ray Rason,G,"",SMU
1943,9,75,RAM,Al Solari,B,"",UCLA
1943,9,76,NYG,Doyle Caraway,G,"",Texas Tech
1943,9,77,PHP,Ed Murphy,E,"",Holy Cross
1943,9,78,GNB,Norm Verry,T,20,USC
1943,9,79,CHI,Jim Jurkovich,B,"",California
1943,9,80,WAS,Bob Motl,E,23,Northwestern
1943,10,81,DET,Jack Fenton,B,"",Michigan St.
1943,10,82,PHI,Zuehl Conoly,G,22,Texas
1943,10,83,BKN,Vic Schleich,T,23,Nebraska
1943,10,84,CRD,Fondren Mitchell,HB,22,Florida
1943,10,85,RAM,Homer Simmons,T,"",Oklahoma
1943,10,86,NYG,Bill Piccolo,C,23,Canisius
1943,10,87,PHP,Dick Dwelle,B,"",Rice
1943,10,88,GNB,Solon (Bobo) Barnett,G,"",Baylor
1943,10,89,CHI,Walt Lamb,E,22,Oklahoma
