1951,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1951,1,1,NYG,Kyle Rote,E,22,SMU
1951,1,2,CHI,Bob Williams,QB,21,Notre Dame
1951,1,3,SFO,Y.A. Tittle HOF,QB,24,LSU
1951,1,4,WAS,Leon Heath,FB,22,Oklahoma
1951,1,5,GNB,Bob Gain,DT,22,Kentucky
1951,1,6,CRD,Jerry Groom,MG,22,Notre Dame
1951,1,7,PHI,Ebert Van Buren,DB,26,LSU
1951,1,8,PHI,Chet Mutryn,B,30,Xavier (OH)
1951,1,9,PIT,Butch Avinger,FB,22,Alabama
1951,1,10,CHI,Billy Stone,B,25,Bradley
1951,1,11,RAM,Bud McFadin,DT,23,Texas
1951,1,12,CHI,Gene Schroeder,E,22,Virginia
1951,1,13,NYG,Jim Spavital,B,24,Oklahoma St.
1951,1,14,CLE,Ken Konz,DB,22,LSU
1951,2,15,WAS,Ed Salem,DB,23,Alabama
1951,2,16,GNB,Rip Collins,B,24,LSU
1951,2,17,SFO,Pete Schabarum,HB,22,California
1951,2,18,CRD,Don Joyce,DE,21,Tulane
1951,2,19,DET,Dick Stanfel HOF,G,24,San Francisco
1951,2,20,PIT,Chuck Ortmann,B,22,Michigan
1951,2,21,WAS,Jim Staton,DT,24,Wake Forest
1951,2,22,NYY,Ken Jackson,T,22,Texas
1951,2,23,CHI,Bill George HOF,LB,21,Wake Forest
1951,2,24,RAM,Herb Rich,B,22,Vanderbilt
1951,2,25,NYG,Ray Krouse,DT,24,Maryland
1951,2,26,CLE,Bucky Curtis,E,"",Vanderbilt
1951,3,27,GNB,Fred Cone,FB,25,Clemson
1951,3,28,SFO,Billy Mixon,HB,22,Georgia
1951,3,29,WAS,Walt Yowarsky,DE,23,Kentucky
1951,3,30,CRD,Don Stonesifer,E,24,Northwestern
1951,3,31,PIT,George Sulima,E,23,Boston Univ.
1951,3,32,PHI,Al Bruno,E,"",Kentucky
1951,3,33,DET,Dorne Dibble,E,22,Michigan St.
1951,3,34,NYY,Mike McCormack HOF,T,21,Kansas
1951,3,35,RAM,Charlie Toogood,DT,24,Nebraska
1951,3,36,CHI,Wilford White,HB,22,Arizona St.
1951,3,37,NYG,Sonny Grandelius,HB,22,Michigan St.
1951,3,38,CLE,Jerry Helluin,DT,22,Tulane
1951,4,40,WAS,Paul Giroski,T,"",Rice
1951,4,41,CLE,Bob Smith,FB,22,Texas A&M
1951,4,42,CRD,Dick Doyne,B,"",Lehigh
1951,4,43,PHI,Fran Nagle,B,"",Nebraska
1951,4,44,DET,Pete D'Alonzo,FB,22,Villanova
1951,4,45,PIT,Barry French,T,29,Purdue
1951,4,46,NYY,Elmer Wingate,DE,22,Maryland
1951,4,47,CHI,Bob Moser,C,22,Pacific
1951,4,48,RAM,George Kinek,E,22,Tulane
1951,4,49,CHI,Tom Jelley,DE,24,Miami (FL)
1951,4,50,CLE,Art Donovan HOF,T,26,Boston Col.
1951,5,51,CRD,Lynn Lynch,G,23,Illinois
1951,5,52,GNB,Wade Stinson,B,"",Kansas
1951,5,53,SFO,Dick Steere,G,24,Drake
1951,5,54,SFO,Al Carapella,DT,24,Miami (FL)
1951,5,55,DET,Jim Doran,E,24,Iowa St.
1951,5,56,PIT,Floyd Sampson,B,"",McMurry
1951,5,57,PHI,Jack Dwyer,DB,24,Loyola Marymount
1951,5,58,DET,LaVern Torgeson,LB,22,Washington St.
1951,5,59,RAM,Tony Momsen,C,23,Michigan
1951,5,60,CHI,Brad Rowland,HB,23,McMurry
1951,5,61,NYG,Jack Stroud,G,23,Tennessee
1951,5,62,CLE,Ace Loomis,DB,23,Wisconsin–LaCrosse
1951,6,63,GNB,Sig Holowenko,T,"",John Carroll
1951,6,64,SFO,Bishop Strickland,FB,24,South Carolina
1951,6,65,WAS,John Martinkovic,DE,24,Xavier (OH)
1951,6,66,CRD,Ed Jasonek,B,"",Furman
