1990,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1990,1,1,IND,Jeff George,QB,22,Illinois
1990,1,2,NYJ,Blair Thomas,RB,22,Penn St.
1990,1,3,SEA,Cortez Kennedy HOF,DT,22,Miami (FL)
1990,1,4,TAM,Keith McCants,DE,22,Alabama
1990,1,5,SDG,Junior Seau HOF,LB,21,USC
1990,1,6,CHI,Mark Carrier,DB,22,USC
1990,1,7,DET,Andre Ware,QB,22,Houston
1990,1,8,NWE,Chris Singleton,LB,23,Arizona
1990,1,9,MIA,Richmond Webb,T,23,Texas A&M
1990,1,10,NWE,Ray Agnew,DT,22,North Carolina St.
1990,1,11,RAI,Anthony Smith,DE,23,Arizona
1990,1,12,CIN,James Francis,LB,22,Baylor
1990,1,13,KAN,Percy Snow,LB,22,Michigan St.
1990,1,14,NOR,Renaldo Turnbull,DE,24,West Virginia
1990,1,15,HOU,Lamar Lathon,LB,22,Houston
1990,1,16,BUF,James Williams,DB,23,Fresno St.
1990,1,17,DAL,Emmitt Smith HOF,RB,21,Florida
1990,1,18,GNB,Tony Bennett,DE,23,Mississippi
1990,1,19,GNB,Darrell Thompson,RB,22,Minnesota
1990,1,20,ATL,Steve Broussard,RB,23,Washington St.
1990,1,21,PIT,Eric Green,TE,23,Liberty
1990,1,22,PHI,Ben Smith,DB,23,Georgia
1990,1,23,RAM,Bern Brostek,C,23,Washington
1990,1,24,NYG,Rodney Hampton,RB,21,Georgia
1990,1,25,SFO,Dexter Carter,RB,22,Florida St.
1990,2,26,DAL,Alexander Wright,WR,23,Auburn
1990,2,27,ATL,Darion Conner,LB,22,Jackson St.
1990,2,28,NYJ,Reggie Rembert,WR,23,West Virginia
1990,2,29,SEA,Terry Wooden,LB,23,Syracuse
1990,2,30,TAM,Reggie Cobb,RB,22,Tennessee
1990,2,31,PHO,Anthony Thompson,RB,23,Indiana
1990,2,32,CHI,Fred Washington,DT,23,TCU
1990,2,33,CHI,Ron Cox,LB,22,Fresno St.
1990,2,34,SEA,Robert Blackmon,DB,23,Baylor
1990,2,35,DET,Dan Owens,DE,23,USC
1990,2,36,IND,Anthony Johnson,RB,22,Notre Dame
1990,2,37,RAI,Aaron Wallace,LB,23,Texas A&M
1990,2,38,CIN,Harold Green,RB,22,South Carolina
1990,2,39,MIA,Keith Sims,G,23,Iowa St.
1990,2,40,KAN,Tim Grunhard,C,22,Notre Dame
1990,2,41,HOU,Jeff Alm,DT,22,Notre Dame
1990,2,42,BUF,Carwell Gardner,FB,23,Louisville
1990,2,43,PIT,Kenny Davidson,DE,23,LSU
1990,2,44,NOR,Vince Buck,DB,22,Central State (OH)
1990,2,45,CLE,Leroy Hoard,RB,22,Michigan
1990,2,46,WAS,Andre Collins,LB,22,Penn St.
1990,2,47,SFO,Dennis Brown,DE,22,Washington
1990,2,48,GNB,LeRoy Butler,DB,22,Florida St.
1990,2,49,RAM,Pat Terrell,DB,22,Notre Dame
1990,2,50,PHI,Mike Bellamy,WR,24,Illinois
1990,2,51,NYG,Mike Fox,DE,23,West Virginia
1990,2,52,DEN,Alton Montgomery,DB,22,Houston
1990,2,53,SFO,Eric Davis,DB,22,Jacksonville St.
1990,3,54,MIN,Mike Jones,TE,23,Texas A&M
1990,3,55,ATL,Oliver Barnett,DE,24,Kentucky
1990,3,56,NYJ,Tony Stargell,DB,24,Tennessee St.
1990,3,57,SDG,Jeff Mills,LB,21,Nebraska
1990,3,58,PHO,Ricky Proehl,WR,22,Wake Forest
1990,3,59,NWE,Tom Hodson,QB,23,LSU
1990,3,60,SDG,Leo Goeas,G,24,Hawaii
1990,3,61,CHI,Tim Ryan,DE,22,USC
1990,3,62,DET,Marc Spindler,DE,20,Pittsburgh
1990,3,63,CHI,Peter Tom Willis,QB,23,Florida St.
1990,3,64,DAL,Jimmie Jones,DT,24,Miami (FL)
1990,3,65,CIN,Bernard Clark,LB,23,Miami (FL)
1990,3,66,MIA,Alfred Oglesby,NT,23,Houston
1990,3,67,SDG,Walter Wilson,TE,23,East Carolina
1990,3,68,SFO,Ron Lewis,WR,22,Florida St.
1990,3,69,BUF,Glenn Parker,G,24,Arizona
1990,3,70,PIT,Neil O'Donnell,QB,24,Maryland
1990,3,71,NOR,Joel Smeenge,DE,22,West. Michigan
1990,3,72,HOU,Willis Peguese,DE,23,Miami (FL)
1990,3,73,CLE,Anthony Pleasant,DE,22,Tennessee St.
1990,3,74,MIN,Marion Hobby,DE,23,Tennessee
1990,3,75,GNB,Bobby Houston,LB,22,North Carolina St.
1990,3,76,WAS,Mohammed Elewonibi,T,24,BYU
1990,3,77,PHI,Fred Barnett,WR,24,Arkansas St.
1990,3,78,RAM,Latin Berry,DB,23,Oregon
1990,3,79,NYG,Greg Mark,DE,23,Miami (FL)
1990,3,80,NWE,Greg McMurtry,WR,22,Michigan
1990,3,81,PIT,Craig Veasey,DT,23,Houston
1990,4,82,DEN,Jeroy Robinson,LB,22,Texas A&M
1990,4,83,IND,Stacey Simmons,WR,22,Florida
1990,4,84,NYJ,Troy Taylor,QB,22,California
1990,4,85,PHO,Travis Davis,NT,24,Michigan St.
1990,4,86,WAS,Cary Conklin,QB,22,Washington
1990,4,87,TAM,Jesse Anderson,TE,24,Mississippi St.
1990,4,88,CHI,Tony Moss,WR,"",LSU
1990,4,89,SEA,Chris Warren,RB,22,Ferrum
1990,4,90,DET,Rob Hinckley,LB,"",Stanford
1990,4,91,CIN,Mike Brennan,T,23,Notre Dame
1990,4,92,SFO,Dean Caliguire,G,23,Pittsburgh
1990,4,93,MIA,Scott Mitchell,QB,22,Utah
1990,4,94,IND,William Schultz,G,23,USC
1990,4,95,RAI,Torin Dorn,DB,22,North Carolina
1990,4,96,KAN,Fred Jones,WR,23,Grambling St.
1990,4,97,PIT,Chris Calloway,WR,22,Michigan
1990,4,98,NOR,DeMond Winston,LB,21,Vanderbilt
1990,4,99,HOU,Eric Still,G,"",Tennessee
1990,4,100,BUF,Eddie Fuller,RB,22,LSU
1990,4,101,CLE,Harlon Barnett,DB,23,Michigan St.
1990,4,102,GNB,Jackie Harris,TE,22,La-Monroe
1990,4,103,IND,Alan Grant,DB,23,Stanford
1990,4,104,MIN,Alonzo Hampton,DB,23,Pittsburgh
1990,4,105,DET,Chris Oldham,DB,21,Oregon
1990,4,106,IND,Rick Cunningham,T,23,Texas A&M
1990,4,107,NYG,Dave Whitmore,DB,23,S.F. Austin
1990,4,108,TAM,Tony Mayberry,C,22,Wake Forest
1990,4,109,WAS,Rico Labbe,DB,"",Boston Col.
1990,5,110,NWE,Junior Robinson,DB,22,East Carolina
1990,5,111,DEN,Jeff Davidson,G,22,Ohio St.
1990,5,112,NYJ,Tony Savage,NT,23,Washington St.
1990,5,113,NWE,Jon Melander,G,23,Minnesota
1990,5,114,TAM,Ian Beckles,G,23,Indiana
1990,5,115,PHO,Larry Centers,FB,22,S.F. Austin
1990,5,116,MIN,Reggie Thornton,WR,22,Bowling Green
1990,5,117,CHI,Pat Chaffey,RB,23,Oregon St.
1990,5,118,DET,Jeff Campbell,WR,22,Colorado
1990,5,119,SEA,Eric Hayes,DT,22,Florida St.
1990,5,120,NWE,James Gray,RB,"",Texas Tech
1990,5,121,ATL,Reggie Redding,G,21,Cal State-Fullerton
1990,5,122,CIN,Lynn James,WR,25,Arizona St.
1990,5,123,DAL,Stan Smagala,DB,22,Notre Dame
1990,5,124,KAN,Derrick Graham,G,23,Appalachian St.
1990,5,125,NOR,Charles Arbuckle,TE,21,UCLA
1990,5,126,HOU,Richard Newbill,LB,22,Miami (FL)
1990,5,127,KAN,Ken Hackemack,T,"",Texas
1990,5,128,PIT,Barry Foster,RB,21,Arkansas
1990,5,129,CLE,Rob Burnett,DE,23,Syracuse
1990,5,130,WAS,Brian Mitchell,RB,22,Louisiana
1990,5,131,MIN,Cedric Smith,FB,22,Florida
1990,5,132,GNB,Charles Wilson,WR,22,Memphis
1990,5,133,PHI,Calvin Williams,WR,23,Purdue
1990,5,134,NYJ,Robert McWright,DB,"",TCU
1990,5,135,NYG,Craig Kupp,QB,23,Pacific Lutheran
1990,5,136,DEN,Le-Lo Lang,DB,23,Washington
1990,5,137,MIA,Leroy Holt,RB,"",USC
1990,6,138,SDG,John Friesz,QB,23,Idaho
1990,6,139,ATL,Mike Pringle,RB,22,Cal State-Fullerton
1990,6,140,NYJ,Terance Mathis,WR,23,New Mexico
1990,6,141,TAM,Derrick Douglas,RB,22,Louisiana Tech
1990,6,142,PHO,Tyrone Shavers,WR,22,Lamar
1990,6,143,SDG,Frank Cornish,C,22,UCLA
1990,6,144,CHI,John Mangum,DB,23,Alabama
1990,6,145,SDG,David Pool,DB,23,Carson-Newman
1990,6,146,SEA,Ned Bolcar,LB,23,Notre Dame
1990,6,147,DET,Maurice Henry,LB,23,Kansas St.
1990,6,148,IND,Tony Walker,LB,22,SE Missouri St.
1990,6,149,RAI,Marcus Wilson,RB,22,Virginia
1990,6,150,CIN,Don Odegard,DB,23,UNLV
1990,6,151,MIA,Sean Vanhorse,DB,22,Howard
1990,6,152,KAN,Tom Sims,DT,23,Pittsburgh
1990,6,153,HOU,Tony Jones,WR,24,Texas
1990,6,154,BUF,John Nies,P,23,Arizona
1990,6,155,PIT,Ronald Heard,WR,"",Bowling Green
1990,6,156,NOR,Mike Buck,QB,23,Maine
1990,6,157,CLE,Randy Hilliard,DB,23,NW State (LA)
1990,6,158,NOR,James Williams,LB,21,Mississippi St.
1990,6,159,GNB,Bryce Paup,LB,22,Northern Iowa
1990,6,160,WAS,Kent Wells,DT,23,Nebraska
1990,6,161,RAM,Tim Stallworth,WR,24,Washington St.
1990,6,162,PHI,Kevin Thompson,DB,"",Oklahoma
1990,6,163,SDG,Derrick Walker,TE,23,Michigan
1990,6,164,DEN,Ronnie Haliburton,TE,22,LSU
1990,6,165,SFO,Frank Pollack,T,22,Northern Arizona
1990,7,166,BUF,Brent Griffith,G,"",Minnesota-Duluth
1990,7,167,NYJ,Dwayne White,G,23,Alcorn St.
1990,7,168,NYJ,Basil Proctor,LB,"",West Virginia
1990,7,169,PHO,Johnny Johnson,RB,22,San Jose St.
