1953,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1953,1,1,SFO,Harry Babcock,E,23,Georgia
1953,1,2,BAL,Billy Vessels,HB,22,Oklahoma
1953,1,3,WAS,Jack Scarbath,QB,23,Maryland
1953,1,4,CRD,Johnny Olszewski,FB,22,California
1953,1,5,PIT,Ted Marchibroda,QB,22,Detroit Mercy
1953,1,6,CHI,Billy Anderson,DB,24,Compton CC (CA)
1953,1,7,GNB,Al Carmichael,HB,24,USC
1953,1,8,NYG,Bobby Marlow,B,"",Alabama
1953,1,9,RAM,Donn Moomaw,C,"",UCLA
1953,1,10,SFO,Tom Stolhandske,LB,22,Texas
1953,1,11,CLE,Doug Atkins HOF,DE,23,Tennessee
1953,1,12,RAM,Ed Barker,E,22,Washington St.
1953,1,13,DET,Harley Sewell,G,22,Texas
1953,2,14,BAL,Bernie Flowers,E,23,Purdue
1953,2,15,CRD,Jim Psaltis,DB,25,USC
1953,2,16,WAS,Dick Modzelewski,DT,22,Maryland
1953,2,17,CHI,Zeke Bratkowski,QB,21,Georgia
1953,2,18,PIT,John Henry Johnson HOF,FB,23,Arizona St.
1953,2,19,GNB,Gil Reich,B,"",Army/Kansas
1953,2,20,PHI,Al Conway,B,"",Army/William Jewell
1953,2,21,SFO,George Morris,C,22,Georgia Tech
1953,2,22,NYG,Eddie Crowder,QB,"",Oklahoma
1953,2,23,CLE,Billy Reynolds,HB,22,Pittsburgh
1953,2,24,RAM,Rudy Bukich,QB,22,USC
1953,2,25,DET,Gene Gedman,HB,21,Indiana
1953,3,26,BAL,Buck McPhail,FB,23,Oklahoma
1953,3,27,WAS,Paul Dekker,E,22,Michigan St.
1953,3,28,CRD,Dale Samuels,QB,"",Purdue
1953,3,29,PIT,Marv Matuszak,LB,21,Tulsa
1953,3,30,CHI,Bill Rowekamp,B,"",Army/Missouri
1953,3,31,GNB,Bill Forester,LB,21,SMU
1953,3,32,SFO,Bob St. Clair HOF,T,22,Tulsa
1953,3,33,NYG,Cal Roberts,T,"",Gustavus Adolphus
1953,3,34,PHI,Don Johnson,HB,21,California
1953,3,35,CLE,Fred Bruney,DB,21,Ohio St.
1953,3,36,RAM,Bob Fry,T,22,Kentucky
1953,3,37,CLE,Gene Donaldson,G,22,Kentucky
1953,3,38,CLE,Jim Hietikko,T,"",Ohio St.
1953,4,39,BAL,Tom Catlin,LB,21,Oklahoma
1953,4,40,CRD,Gerdes (Buck) Martin,E,"",Georgia Tech
1953,4,41,WAS,Don Boll,T,26,Nebraska
1953,4,42,CHI,Joe Koch,B,"",Wake Forest
1953,4,43,PIT,Lloyd Colteryahn,E,22,Maryland
1953,4,44,GNB,Gib Dawson,HB,23,Texas
1953,4,45,NYG,Everett Douglas,T,21,Florida
1953,4,46,PHI,George Mrkonic,T,23,Kansas
1953,4,47,SFO,Ed Fullerton,DB,22,Maryland
1953,4,48,CLE,Dick Tamburo,C,"",Michigan St.
1953,4,49,RAM,Willie Roberts,E,"",Tulsa
1953,4,50,DET,Charlie Ane,T,22,USC
1953,5,51,BAL,Jack Little,T,21,Texas A&M
1953,5,52,WAS,Nick Carras,B,"",Missouri
1953,5,53,CRD,Bill Shalosky,G,"",Cincinnati
