2017,Rnd,Pick,Tm,Player,Pos,Age,Sk
2017,2,42,NOR,Marcus Williams,S,20,1.0
2017,2,43,PHI,Sidney Jones,CB,21,""
2017,2,44,LAR,Gerald Everett,TE,23,""
2017,2,45,CHI,Adam Shaheen,TE,22,""
2017,2,46,IND,Quincy Wilson,CB,21,""
2017,2,47,BAL,Tyus Bowser,OLB,22,4.5
2017,2,48,CIN,Joe Mixon,RB,21,""
2017,2,49,WAS,Ryan Anderson,OLB,23,2.0
2017,2,50,TAM,Justin Evans,S,22,""
2017,2,51,DEN,DeMarcus Walker,DE,22,3.0
2017,2,52,CLE,DeShone Kizer,QB,21,""
2017,2,53,DET,Teez Tabor,CB,21,""
2017,2,54,MIA,Raekwon McMillan,LB,21,""
2017,2,55,NYG,Dalvin Tomlinson,DT,23,1.5
2017,2,56,OAK,Obi Melifonwu,S,23,""
2017,2,57,HOU,Zach Cunningham,LB,22,2.5
2017,2,58,SEA,Ethan Pocic,C,22,""
2017,2,59,KAN,Tanoh Kpassagnon,DE,23,3.0
2017,2,60,DAL,Chidobe Awuzie,CB,22,""
2017,2,61,GNB,Josh Jones,S,22,3.0
2017,2,62,PIT,JuJu Smith-Schuster,WR,20,""
2017,2,63,BUF,Dion Dawkins,G,23,""
2017,2,64,CAR,Taylor Moton,G,23,""
2017,3,65,CLE,Larry Ogunjobi,DT,23,9.5
2017,3,66,SFO,Ahkello Witherspoon,CB,22,""
2017,3,67,NOR,Alvin Kamara,RB,22,""
2017,3,68,JAX,Dawuane Smoot,DE,22,2.0
2017,3,69,LAR,Cooper Kupp,WR,24,""
2017,3,70,MIN,Pat Elflein,C,23,""
2017,3,71,LAC,Dan Feeney,G,23,""
2017,3,72,TEN,Taywan Taylor,WR,22,""
2017,3,73,CIN,Jordan Willis,OLB,22,2.0
2017,3,74,BAL,Chris Wormley,DE,23,1.0
2017,3,75,ATL,Duke Riley,LB,23,""
2017,3,76,NOR,Alex Anzalone,LB,22,4.0
2017,3,77,CAR,Daeshon Hall,DE,22,0.5
2017,3,78,BAL,Tim Williams,OLB,23,2.0
2017,3,79,NYJ,ArDarius Stewart,WR,23,""
2017,3,80,IND,Tarell Basham,DE,23,3.0
2017,3,81,WAS,Fabian Moreau,CB,23,""
2017,3,82,DEN,Carlos Henderson,WR,22,""
2017,3,83,NWE,Derek Rivers,DE,23,1.0
2017,3,84,TAM,Chris Godwin,WR,21,""
2017,3,85,NWE,Antonio Garcia,T,23,""
2017,3,86,KAN,Kareem Hunt,RB,22,""
2017,3,87,NYG,Davis Webb,QB,22,""
2017,3,88,OAK,Eddie Vanderdoes,DT,22,""
2017,3,89,HOU,D'Onta Foreman,RB,21,""
2017,3,90,SEA,Shaquill Griffin,DB,22,1.0
2017,3,91,LAR,John Johnson,S,21,""
2017,3,92,DAL,Jourdan Lewis,CB,22,""
2017,3,93,GNB,Montravius Adams,DT,22,1.5
2017,3,94,PIT,Cameron Sutton,CB,22,""
2017,3,95,SEA,Delano Hill,S,21,""
2017,3,96,DET,Kenny Golladay,WR,23,""
2017,3,97,MIA,Cordrea Tankersley,CB,23,""
2017,3,98,ARI,Chad Williams,WR,22,""
2017,3,99,PHI,Rasul Douglas,CB,22,""
2017,3,100,TEN,Jonnu Smith,TE,22,""
2017,3,101,DEN,Brendan Langley,CB,22,""
2017,3,102,SEA,Nazair Jones,DT,22,2.0
2017,3,103,NOR,Trey Hendrickson,OLB,22,5.0
2017,3,104,SFO,C.J. Beathard,QB,23,""
2017,3,105,PIT,James Conner,RB,22,""
2017,3,106,SEA,Amara Darboh,WR,23,""
2017,3,107,TAM,Kendell Beckwith,ILB,22,1.0
2017,4,108,GNB,Vince Biegel,LB,24,1.0
2017,4,109,MIN,Jaleel Johnson,DT,23,0.5
2017,4,110,JAX,Dede Westbrook,WR,23,""
2017,4,111,SEA,Tedric Thompson,S,22,""
2017,4,112,CHI,Eddie Jackson,S,24,1.0
2017,4,113,LAC,Rayshawn Jenkins,S,23,0.5
2017,4,114,WAS,Samaje Perine,RB,21,""
2017,4,115,ARI,Dorian Johnson,G,22,""
2017,4,116,CIN,Carl Lawson,OLB,22,9.5
2017,4,117,LAR,Josh Reynolds,WR,22,""
2017,4,118,PHI,Mack Hollins,WR,23,""
2017,4,119,CHI,Tarik Cohen,RB,22,""
2017,4,120,MIN,Ben Gedeon,ILB,22,""
2017,4,121,SFO,Joe Williams,RB,24,""
2017,4,122,BAL,Nico Siragusa,G,23,""
2017,4,123,WAS,Montae Nicholson,S,21,""
2017,4,124,DET,Jalen Reeves-Maybin,LB,22,0.5
2017,4,125,LAR,Samson Ebukam,OLB,22,5.0
2017,4,126,CLE,Howard Wilson,CB,21,""
2017,4,127,DET,Michael Roberts,TE,23,""
2017,4,128,CIN,Josh Malone,WR,21,""
2017,4,129,OAK,David Sharpe,T,21,""
2017,4,130,HOU,Julie'n Davenport,T,22,""
2017,4,131,NWE,Deatrich Wise,DE,23,10.5
2017,4,132,PHI,Donnel Pumphrey,RB,22,""
2017,4,133,DAL,Ryan Switzer,WR,22,""
2017,4,134,GNB,Jamaal Williams,RB,22,""
2017,4,135,PIT,Joshua Dobbs,QB,22,""
2017,4,136,ATL,Sean Harlow,G,22,""
2017,4,137,IND,Zach Banner,T,23,""
2017,4,138,CIN,Ryan Glasgow,DT,23,""
2017,4,139,KAN,Jehu Chesson,WR,23,""
2017,4,140,NYG,Wayne Gallman,RB,22,""
2017,4,141,NYJ,Chad Hansen,WR,22,""
2017,4,142,HOU,Carlos Watkins,DT,23,1.0
2017,4,143,IND,Marlon Mack,RB,21,""
2017,4,144,IND,Grover Stewart,DT,23,1.0
2017,5,145,DEN,Jake Butt,TE,22,""
2017,5,146,SFO,George Kittle,TE,23,""
2017,5,147,CHI,Jordan Morgan,G,23,""
2017,5,148,JAX,Blair Brown,LB,23,0.5
2017,5,149,ATL,Damontae Kazee,CB,24,""
2017,5,150,NYJ,Jordan Leggett,TE,22,""
2017,5,151,LAC,Desmond King,S,22,6.5
2017,5,152,CAR,Corn Elder,CB,22,""
2017,5,153,CIN,Jake Elliott,K,22,""
2017,5,154,WAS,Jeremy Sprinkle,TE,23,""
2017,5,155,TEN,Jayon Brown,LB,22,8.5
2017,5,156,ATL,Brian Hill,RB,21,""
2017,5,157,ARI,Will Holden,T,23,""
2017,5,158,IND,Nate Hairston,CB,23,2.0
2017,5,159,BAL,Jermaine Eluemunor,G,22,""
2017,5,160,CLE,Roderick Johnson,T,21,""
2017,5,161,IND,Anthony Walker,LB,22,2.0
2017,5,162,TAM,Jeremy McNichols,RB,21,""
2017,5,163,BUF,Matt Milano,LB,23,1.0
2017,5,164,MIA,Isaac Asiata,G,24,""
2017,5,165,DET,Jamal Agnew,CB,22,""
2017,5,166,PHI,Shelton Gibson,WR,22,""
2017,5,167,NYG,Avery Moss,DE,22,""
2017,5,168,OAK,Marquel Lee,LB,21,""
2017,5,169,HOU,Treston Decoud,S,24,""
2017,5,170,MIN,Rodney Adams,WR,22,""
2017,5,171,BUF,Nathan Peterman,QB,23,""
2017,5,172,DEN,Isaiah McKenzie,WR,22,""
2017,5,173,PIT,Brian Allen,DB,23,""
2017,5,174,ATL,Eric Saubert,TE,23,""
2017,5,175,GNB,DeAngelo Yancey,WR,22,""
2017,5,176,CIN,JJ Dielman,C,23,""
2017,5,177,SFO,Trent Taylor,WR,23,""
2017,5,178,MIA,Davon Godchaux,DT,22,1.0
2017,5,179,ARI,T.J. Logan,RB,23,""
2017,5,180,MIN,Danny Isidora,G,23,""
2017,5,181,NYJ,Dylan Donahue,DL,25,""
2017,5,182,GNB,Aaron Jones,RB,22,""
2017,5,183,KAN,Ukeme Eligwe,LB,23,1.0
2017,5,184,PHI,Nathan Gerry,S,22,""
2017,6,185,CLE,Caleb Brantley,DT,23,2.0
2017,6,186,BAL,Chuck Clark,DB,22,""
2017,6,187,SEA,Michael Tyson,S,24,""
2017,6,188,NYJ,Elijah McGuire,RB,23,""
2017,6,189,LAR,Tanzel Smart,DT,22,""
2017,6,190,LAC,Sam Tevi,T,22,""
2017,6,191,DAL,Xavier Woods,S,22,""
2017,6,192,CAR,Alex Armah,FB,23,""
2017,6,193,CIN,Jordan Evans,LB,22,1.5
2017,6,194,MIA,Vincent Taylor,DT,23,2.0
2017,6,195,BUF,Tanner Vallejo,LB,22,""
2017,6,196,NOR,Al-Quadin Muhammad,DE,22,1.0
2017,6,197,NYJ,Jeremy Clark,CB,23,""
2017,6,198,SFO,D.J. Jones,DT,22,""
2017,6,199,WAS,Chase Roullier,C,24,""
2017,6,200,NYG,Adam Bisnowaty,T,23,""
2017,6,201,MIN,Bucky Hodges,TE,22,""
2017,6,202,SFO,Pita Taumoepenu,OLB,23,""
2017,6,203,DEN,De'Angelo Henderson,RB,24,""
2017,6,204,NYJ,Derrick Jones,CB,22,""
2017,6,205,DET,Jeremiah Ledbetter,DE,23,0.5
2017,6,206,LAR,Sam Rogers,FB,22,""
2017,6,207,CIN,Brandon Wilson,RB,23,""
2017,6,208,ARI,Rudy Ford,S,22,""
2017,6,209,WAS,Robert Davis,WR,22,""
2017,6,210,SEA,Justin Senior,T,23,""
2017,6,211,NWE,Conor McDermott,T,24,""
2017,6,212,GNB,Kofi Amichia,C,23,""
2017,6,213,PIT,Colin Holba,LS,23,""
2017,6,214,PHI,Elijah Qualls,DT,22,""
2017,6,215,DET,Brad Kaaya,QB,22,""
2017,6,216,DAL,Marquez White,CB,22,""
2017,6,217,TEN,Corey Levin,OL,23,""
2017,6,218,KAN,Leon McQuay,S,22,""
2017,7,219,MIN,Stacy Coley,WR,23,""
2017,7,220,MIN,Ifeadi Odenigbo,DL,23,""
2017,7,221,OAK,Shalom Luani,S,23,""
2017,7,222,JAX,Jalen Myrick,CB,22,""
2017,7,223,TAM,Stevie Tu'ikolovatu,NT,26,""
2017,7,224,CLE,Zane Gonzalez,K,22,""
2017,7,225,LAC,Isaac Rochell,DT,22,7.0
2017,7,226,SEA,David Moore,WR,22,""
2017,7,227,TEN,Josh Carraway,OLB,23,""
2017,7,228,DAL,Joey Ivie,DT,22,""
2017,7,229,SFO,Adrian Colbert,DB,23,""
2017,7,230,WAS,Josh Harvey-Clemons,S,23,1.5
2017,7,231,OAK,Jylan Ware,T,23,""
2017,7,232,MIN,Elijah Lee,LB,21,1.0
2017,7,233,CAR,Harrison Butker,K,22,""
2017,7,234,LAR,Ejuan Price,DE,24,""
2017,7,235,WAS,Joshua Holsey,DB,23,""
2017,7,236,TEN,Brad Seaton,T,23,""
2017,7,237,MIA,Isaiah Ford,WR,21,""
2017,7,238,GNB,Devante Mays,RB,23,""
2017,7,239,DAL,Noah Brown,WR,21,""
2017,7,240,JAX,Marquez Williams,FB,23,""
2017,7,241,TEN,Khalfani Muhammad,RB,22,""
2017,7,242,OAK,Elijah Hood,RB,21,""
2017,7,243,HOU,Kyle Fuller,C,23,""
2017,7,244,OAK,Treyvon Hester,DT,24,1.0
2017,7,245,MIN,Jack Tocho,CB,21,""
2017,7,246,DAL,Jordan Carrell,DT,23,""
2017,7,247,GNB,Malachi Dupre,WR,21,""
2017,7,248,PIT,Keion Adams,OLB,22,""
2017,7,249,SEA,Chris Carson,RB,22,""
2017,7,250,DET,Pat O'Connor,DE,23,""
2017,7,251,CIN,Mason Schreck,TE,23,""
2017,7,252,CLE,Matthew Dayes,RB,23,""
2017,7,253,DEN,Chad Kelly,QB,23,""
