1968,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1968,1,1,MIN,Ron Yary HOF,T,22,USC
1968,1,2,CIN,Bob Johnson,C,22,Tennessee
1968,1,3,ATL,Claude Humphrey HOF,DE,24,Tennessee St.
1968,1,4,SDG,Russ Washington,T,21,Missouri
1968,1,5,GNB,Fred Carr,LB,22,Texas-El Paso
1968,1,6,BOS,Dennis Byrd,DE,22,North Carolina St.
1968,1,7,NOR,Kevin Hardy,DT,23,Notre Dame
1968,1,8,MIA,Larry Csonka HOF,RB,21,Syracuse
1968,1,9,BUF,Haven Moses,WR,22,San Diego St.
1968,1,10,PIT,Mike Taylor,T,23,USC
1968,1,11,DET,Greg Landry,QB,21,Massachusetts
1968,1,12,WAS,Jim Smith,DB,21,Oregon
1968,1,13,STL,MacArthur Lane,RB,26,Utah St.
1968,1,14,PHI,Tim Rossovich,LB,22,USC
1968,1,15,SFO,Forrest Blue,C,23,Auburn
1968,1,16,CHI,Mike Hull,RB,23,USC
1968,1,17,NYJ,Lee White,RB,22,Weber St.
1968,1,18,SDG,Jim Hill,DB,21,Texas A&M-Kingsville
1968,1,19,KAN,Mo Moorman,G,23,Texas A&M
1968,1,20,DAL,Dennis Homan,WR,22,Alabama
1968,1,21,CLE,Marvin Upshaw,DE,21,Trinity (TX)
1968,1,22,KAN,George Daney,G,22,Texas-El Paso
1968,1,23,BAL,John Williams,T,22,Minnesota
1968,1,24,DET,Earl McCullouch,WR,22,USC
1968,1,25,OAK,Eldridge Dickey,WR,22,Tennessee St.
1968,1,26,GNB,Bill Lueck,G,22,Arizona
1968,1,27,MIA,Doug Crusan,T,22,Indiana
1968,2,28,CIN,Bill Staley,DT,21,Utah St.
1968,2,29,ATL,Carlton Dabney,DT,21,Morgan St.
1968,2,30,RAM,Gary Beban,QB,22,UCLA
1968,2,31,DEN,Curley Culp HOF,DT,22,Arizona St.
1968,2,32,BOS,Tom Funchess,T,23,Jackson St.
1968,2,33,MIN,Charlie West,DB,22,Texas-El Paso
1968,2,34,BUF,Bob Tatarek,DT,22,Miami (FL)
1968,2,35,MIA,Jimmy Keyes,LB,24,Mississippi
1968,2,36,PIT,Ernie Ruple,DE,22,Arkansas
1968,2,37,DET,Jerry DePoyster,K,22,Wyoming
1968,2,38,WAS,Tom Roussel,LB,23,Southern Miss
1968,2,39,PHI,Cyril Pinder,RB,21,Illinois
1968,2,40,STL,Fred Hyatt,WR,22,Auburn
1968,2,41,NYG,Rich Buzin,T,22,Penn St.
1968,2,42,STL,Bob Atkins,DB,22,Grambling St.
1968,2,43,SDG,Bill Lenkaitis,C,22,Penn St.
1968,2,44,NYJ,Steve Thompson,DT,23,Washington
1968,2,45,DAL,Dave McDaniels,WR,23,Miss. Valley St.
1968,2,46,CHI,Bob Wallace,WR,22,Texas-El Paso
1968,2,47,CLE,John Garlington,LB,22,LSU
1968,2,48,KAN,Mike Livingston,QB,22,SMU
1968,2,49,HOU,Mac Haik,WR,22,Mississippi
1968,2,50,BAL,Bob Grant,LB,21,Wake Forest
1968,2,51,RAM,Mike LaHood,G,23,Wyoming
1968,2,52,OAK,Ken Stabler HOF,QB,22,Alabama
1968,2,53,ATL,John Wright,WR,22,Illinois
1968,2,54,MIA,Jim Cox,TE,21,Miami (FL)
1968,2,55,CIN,Tommie Smiley,RB,24,Lamar
1968,3,56,CIN,Gary Davis,QB,"",Vanderbilt
1968,3,57,CHI,Major Hazelton,DB,23,Florida A&M
1968,3,58,DEN,Garrett Ford,RB,23,West Virginia
1968,3,59,NOR,Dave Szymakowski,WR,22,West Texas A&M
1968,3,60,BOS,Aaron Marsh,WR,23,East. Kentucky
1968,3,61,PIT,Jon Henderson,WR,23,Colorado St.
1968,3,62,MIA,Jim Urbanek,DT,23,Mississippi
1968,3,63,BUF,Richard Trapp,FL,21,Florida
1968,3,64,CLE,Harry Olszewski,G,"",Clemson
1968,3,65,SFO,Lance Olssen,T,21,Purdue
1968,3,66,CLE,Reece Morrison,RB,22,Texas St.
1968,3,67,GNB,Billy Stevens,QB,23,Texas-El Paso
1968,3,68,PHI,Adrian Young,LB,22,USC
1968,3,69,SFO,Skip Vanderbundt,LB,21,Oregon St.
1968,3,70,NYG,Bobby Duhon,RB,21,Tulane
1968,3,71,DAL,Ed Harmon,LB,21,Louisville
1968,3,72,NYJ,Sam Walton,T,25,Texas A&M-Commerce
1968,3,73,MIA,Dick Anderson,DB,22,Colorado
1968,3,74,DET,Charlie Sanders HOF,TE,22,Minnesota
1968,3,75,DEN,Bob Vaughn,G,23,Mississippi
1968,3,76,MIN,Mike McGill,LB,21,Notre Dame
1968,3,77,HOU,Elvin Bethea HOF,DE,22,North Carolina A&T
1968,3,78,BAL,Rich O'Hara,FL,"",Northern Arizona
1968,3,79,PIT,Ken Hebert,WR,23,Houston
1968,3,80,OAK,Art Shell HOF,T,21,Md-Eastern Shore
1968,3,81,GNB,Dick Himes,T,22,Ohio St.
1968,3,82,CIN,Paul Robinson,RB,23,Arizona
1968,3,83,CIN,Dale Livingston,K,23,West. Michigan
1968,4,84,CIN,Jess Phillips,RB,21,Michigan St.
1968,4,85,NOR,Willie Crittendon,DT,"",Tulsa
1968,4,86,BUF,Edgar Chandler,LB,22,Georgia
1968,4,87,STL,Don Fitzgerald,RB,"",Kent St.
1968,4,88,BOS,R.C. Gamble,RB,21,South Carolina St.
1968,4,89,MIN,Mike Freeman,DB,24,Fresno St.
1968,4,90,KAN,Mickey McCarty,TE,21,TCU
1968,4,91,DEN,Gordon Lambert,LB,23,Tenn-Martin
1968,4,92,GNB,Brendan McCarthy,RB,23,Boston Col.
1968,4,93,DET,Ed Mooney,LB,23,Texas Tech
1968,4,94,WAS,Dennis Crane,DT,23,USC
1968,4,95,PHI,Len McNeil,G,"",Fresno St.
1968,4,96,STL,Joe Schmiesing,DE,23,New Mexico St.
1968,4,97,DAL,John Douglas,LB,23,Missouri
1968,4,98,SFO,Johnny Fuller,DB,22,Lamar
1968,4,99,CHI,Wayne Mass,T,22,Clemson
1968,4,100,SDG,Ken Dyer,DB,22,Arizona St.
1968,4,101,NYJ,Gary Magner,DT,"",USC
1968,4,102,DEN,Drake Garrett,DB,22,Michigan St.
1968,4,103,NOR,Dan Sartin,DT,22,Mississippi
1968,4,104,CLE,Wayne Meylan,LB,22,Nebraska
1968,4,105,HOU,Jim Beirne,WR,21,Purdue
1968,4,106,CHI,Alan Bush,G,"",Mississippi
1968,4,107,BAL,Jim Duncan,DB,22,Md-Eastern Shore
1968,4,108,GNB,John Robinson,FL,"",Tennessee St.
1968,4,109,CIN,Warren McVea,RB,22,Houston
1968,4,110,OAK,Charlie Smith,RB,22,Utah
1968,4,111,DEN,Gus Hollomon,DB,22,Houston
1968,5,112,CIN,Dave Middendorf,G,22,Washington St.
1968,5,113,WAS,Ken Barefoot,TE,22,Virginia Tech
1968,5,114,BUF,Ben Gregory,RB,21,Nebraska
1968,5,115,NOR,Ronnie Lee South,QB,23,Arkansas
1968,5,116,BOS,Jim Smithberger,DB,"",Notre Dame
1968,5,117,WAS,Mike Bragg,P,21,Richmond
1968,5,118,MIA,Jim Kiick,RB,22,Wyoming
1968,5,119,BUF,Mike McBath,DE,22,Penn St.
1968,5,120,DET,Phil Odle,WR,25,BYU
1968,5,121,GNB,Steve Duich,G,22,San Diego St.
1968,5,122,PHI,Mike Dirks,DT,22,Wyoming
1968,5,123,STL,Rocky Rosema,LB,22,Michigan
1968,5,124,PHI,Mark Nordquist,G,22,Pacific
1968,5,125,SFO,Dwight Lee,RB,23,Michigan St.
1968,5,126,BAL,Paul Elzey,LB,22,Toledo
1968,5,127,CHI,Cecil Turner,FL,24,Cal Poly-San Luis Obispo
1968,5,128,NYJ,Lee Jacobsen,LB,"",Nebraska-Kearney
1968,5,129,SDG,Bill Perry,TE,"",Kent St.
1968,5,130,DAL,Blaine Nye,G,22,Stanford
1968,5,131,CLE,Mike Wempe,T,"",Missouri
1968,5,132,BUF,Max Anderson,RB,23,Arizona St.
1968,5,133,HOU,Bob Longo,E,"",Pittsburgh
1968,5,134,CLE,Jackie Jackson,RB,"",Clemson
1968,5,135,RAM,Don Martin,K,"",Washington
1968,5,136,OAK,John Naponick,T,"",Virginia
1968,5,137,GNB,Francis Winkler,DE,21,Memphis
1968,5,138,CIN,Al Beauchamp,LB,24,Saginaw Valley St.
1968,6,139,CIN,Howard Fest,G,22,Texas
1968,6,140,ATL,Jim Hagle,RB,"",SMU
1968,6,141,SFO,Lee Johnson,WR,23,Tennessee St.
1968,6,142,MIA,Kim Hammond,QB,23,Florida St.
1968,6,143,CIN,Bill Kindricks,DT,22,Alabama A&M
1968,6,144,MIN,Bob Goodridge,WR,22,Vanderbilt
1968,6,145,CIN,John Neidert,LB,22,Louisville
1968,6,146,MIA,Jimmy Hines,WR,21,Texas Southern
1968,6,147,ATL,Joe Wynns,DB,"",South Carolina St.
1968,6,148,DET,Mike Spitzer,DE,"",San Jose St.
1968,6,149,WAS,Willie Banks,G,22,Alcorn St.
1968,6,150,PHI,Thurman Randle,T,"",Texas-El Paso
1968,6,151,STL,Frank Lane,LB,"",S.F. Austin
1968,6,152,CLE,Nate James,DB,23,Florida A&M
1968,6,153,SFO,Bill Belk,DE,22,Md-Eastern Shore
1968,6,154,CHI,Jim Schmedding,G,22,Weber St.
1968,6,155,CIN,Dewey Warren,QB,23,Tennessee
1968,6,156,CIN,Essex Johnson,RB,21,Grambling St.
1968,6,157,PHI,Dave Martin,LB,21,Notre Dame
1968,6,158,CIN,Elmo Maple,FL,"",Southern
1968,6,159,DAL,D.D. Lewis,LB,22,Mississippi St.
1968,6,160,CIN,Sidney Ellis,DB,"",Jackson St.
1968,6,161,RAM,Bobby Webb,C,"",Southern Miss
1968,6,162,ATL,Rick Eber,WR,23,Tulsa
1968,6,163,CIN,Monk Williams,FL,23,Ark-Pine Bluff
1968,6,164,GNB,Walter Chadwick,RB,"",Tennessee
1968,6,165,CIN,Jim Johnson,DB,22,South Carolina St.
1968,7,166,CIN,Steve Smith,TE,"",Miami (FL)
1968,7,167,MIN,Oscar Reed,RB,24,Colorado St.
1968,7,168,OAK,John Harper,C,"",Adams St.
