1973,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1973,1,1,HOU,John Matuszak,DE,22,Tampa
1973,1,2,BAL,Bert Jones,QB,22,LSU
1973,1,3,PHI,Jerry Sisemore,T,22,Texas
1973,1,4,NWE,John Hannah HOF,G,22,Alabama
1973,1,5,STL,Dave Butz,DT,23,Purdue
1973,1,6,PHI,Charle Young,TE,22,USC
1973,1,7,BUF,Paul Seymour,TE,23,Michigan
1973,1,8,CHI,Wally Chambers,DT,22,East. Kentucky
1973,1,9,DEN,Otis Armstrong,RB,22,Purdue
1973,1,10,BAL,Joe Ehrmann,DT,24,Syracuse
1973,1,11,NWE,Sam Cunningham,RB,23,USC
1973,1,12,MIN,Chuck Foreman,RB,22,Miami (FL)
1973,1,13,NYJ,Burgess Owens,DB,22,Miami (FL)
1973,1,14,HOU,George Amundson,RB,22,Iowa St.
1973,1,15,CIN,Isaac Curtis,WR,22,San Diego St.
1973,1,16,CLE,Steve Holden,WR,22,Arizona St.
1973,1,17,DET,Ernie Price,DE,22,Texas A&M-Kingsville
1973,1,18,SFO,Mike Holmes,DB,22,Texas Southern
1973,1,19,NWE,Darryl Stingley,WR,21,Purdue
1973,1,20,DAL,Billy Joe DuPree,TE,23,Michigan St.
1973,1,21,GNB,Barry Smith,WR,22,Florida St.
1973,1,22,CLE,Pete Adams,G,22,USC
1973,1,23,OAK,Ray Guy HOF,P,23,Southern Miss
1973,1,24,PIT,J.T. Thomas,DB,22,Florida St.
1973,1,25,SDG,Johnny Rodgers,WR,22,Nebraska
1973,1,26,BUF,Joe DeLamielleure HOF,G,22,Michigan St.
1973,2,27,KAN,Gary Butler,TE,22,Rice
1973,2,28,PHI,Guy Morriss,C,22,TCU
1973,2,29,NOR,Derland Moore,DT,21,Oklahoma
1973,2,30,CLE,Greg Pruitt,RB,22,Oklahoma
1973,2,31,RAM,Cullen Bryant,RB,22,Colorado
1973,2,32,BUF,Jeff Winans,G,21,USC
1973,2,33,CHI,Gary Huff,QB,22,Florida St.
1973,2,34,MIN,Jackie Wallace,DB,22,Arizona
1973,2,35,BAL,Mike Barnes,DT,22,Miami (FL)
1973,2,36,DEN,Barney Chavous,DE,22,South Carolina St.
1973,2,37,RAM,Ron Jaworski,QB,22,Youngstown St.
1973,2,38,NYJ,Robert Woods,T,23,Tennessee St.
1973,2,39,ATL,Greg Marx,DE,23,Notre Dame
1973,2,40,NYG,Brad Van Pelt,LB,22,Michigan St.
1973,2,41,SFO,Willie Harper,LB,23,Nebraska
1973,2,42,RAM,Jim Youngblood,LB,23,Tennessee Tech
1973,2,43,CIN,Al Chandler,TE,22,Oklahoma
1973,2,44,DET,Leon Crosswhite,RB,22,Oklahoma
1973,2,45,STL,Gary Keithley,QB,22,Texas-El Paso
1973,2,46,DAL,Golden Richards,WR,22,BYU
1973,2,47,CLE,Jim Stienke,DB,22,Texas St.
1973,2,48,CHI,Gary Hrivnak,DE,22,Purdue
1973,2,49,OAK,Monte Johnson,LB,21,Nebraska
1973,2,50,PIT,Ken Phares,DB,"",Mississippi St.
1973,2,51,NOR,Steve Baumgartner,DE,22,Purdue
1973,2,52,MIA,Chuck Bradley,TE,22,Oregon
1973,3,53,DAL,Harvey Martin,DE,22,Texas A&M-Commerce
1973,3,54,DEN,Paul Howard,G,22,BYU
1973,3,55,PHI,Randy Logan,DB,22,Michigan
1973,3,56,NWE,Brad Dusek,LB,22,Texas A&M
1973,3,57,BUF,Joe Ferguson,QB,23,Arkansas
1973,3,58,DET,John Brady,TE,"",Washington
1973,3,59,STL,Fred Sturt,G,22,Bowling Green
1973,3,60,RAM,Tim Stokes,T,23,Oregon
1973,3,61,BAL,Bill Olds,RB,22,Nebraska
1973,3,62,BAL,Jamie Rotella,LB,"",Tennessee
1973,3,63,STL,Terry Metcalf,RB,21,Long Beach St.
1973,3,64,SDG,Dan Fouts HOF,QB,22,Oregon
1973,3,65,MIN,Jim Lash,WR,21,Northwestern
1973,3,66,NOR,Pete Van Valkenberg,RB,23,BYU
1973,3,67,CLE,Bob Crum,DE,22,Arizona
1973,3,68,CIN,Tim George,WR,21,Carson-Newman
1973,3,69,NYG,Rich Glover,DT,23,Nebraska
1973,3,70,DEN,John Wood,DT,22,LSU
1973,3,71,DET,Jim Laslavic,LB,21,Penn St.
1973,3,72,KAN,Paul Krause,T,"",Central Michigan
1973,3,73,NWE,Charles Davis,RB,"",Alcorn St.
1973,3,74,GNB,Tom MacLeod,LB,22,Minnesota
1973,3,75,DET,Levi Johnson,DB,22,Texas A&M-Kingsville
1973,3,76,PIT,Roger Bernhardt,G,23,Kansas
1973,3,77,BUF,Bob Kampa,DT,22,California
1973,3,78,MIA,Leon Gray,T,21,Jackson St.
1973,4,79,HOU,Gregg Bingham,LB,22,Purdue
1973,4,80,MIN,Mike Wells,QB,22,Illinois
1973,4,81,DET,Mike Hennigan,LB,21,Tennessee Tech
1973,4,82,NWE,Allen Gallaher,T,22,USC
1973,4,83,BAL,Gery Palmer,T,22,Kansas
1973,4,84,SDG,Jim Thaxton,TE,24,Tennessee St.
1973,4,85,BAL,Ollie Smith,WR,24,Tennessee St.
1973,4,86,NOR,Jim Merlo,LB,21,Stanford
1973,4,87,BUF,Donnie Walker,DB,22,Central State (OH)
1973,4,88,DEN,Tom Jackson,LB,22,Louisville
1973,4,89,KAN,John Lohmeyer,DT,22,Emporia St.
1973,4,90,NYJ,Bill Ferguson,LB,22,San Diego St.
1973,4,91,DET,Dick Jauron,DB,22,Yale
1973,4,92,OAK,Perry Smith,DB,22,Colorado St.
1973,4,93,CLE,Andy Dorris,DE,22,New Mexico St.
1973,4,94,ATL,Tom Geredine,WR,23,Truman St.
1973,4,95,RAM,Eddie McMillan,DB,21,Florida St.
1973,4,96,DET,Jim Hooks,RB,22,Central Oklahoma
1973,4,97,SDG,Bill Singletary,LB,22,Temple
1973,4,98,DAL,Drane Scrievener,DB,"",Tulsa
1973,4,99,RAM,Terry Nelson,TE,22,Ark-Pine Bluff
1973,4,100,CLE,Randy Mattingly,QB,"",Evansville
1973,4,101,OAK,Joe Wylie,WR,"",Oklahoma
1973,4,102,PIT,Gail Clark,LB,22,Michigan St.
1973,4,103,BUF,Jeff Yeates,DE,22,Boston Col.
1973,4,104,MIA,Bo Rather,WR,22,Michigan
1973,5,105,HOU,Edesel Garrison,WR,"",USC
1973,5,106,PIT,Dave Reavis,T,23,Arkansas
1973,5,107,CHI,Allan Ellis,DB,22,UCLA
1973,5,108,NWE,Doug Dumler,C,22,Nebraska
1973,5,109,STL,Tom Brahaney,C,21,Oklahoma
1973,5,110,BUF,Wallace Francis,WR,21,Ark-Pine Bluff
1973,5,111,MIA,Don Strock,QB,22,Virginia Tech
1973,5,112,SFO,Mike Fulk,LB,"",Indiana
1973,5,113,DEN,Charles McTorry,DB,"",Tennessee St.
1973,5,114,BAL,Dave Taylor,T,23,Catawba
1973,5,115,RAM,Cody Jones,DT,22,San Jose St.
1973,5,116,NYJ,Bruce Bannon,LB,22,Penn St.
1973,5,117,WAS,Charley Cantrell,G,"",Lamar
1973,5,118,MIN,Brent McClanahan,RB,21,Arizona St.
1973,5,119,NYG,Leon McQuay,RB,23,Tampa
1973,5,120,KAN,Fred Grambau,DE,"",Michigan
1973,5,121,CIN,Bob McCall,RB,23,Arizona
1973,5,122,SFO,Ed Beverly,WR,23,Arizona St.
1973,5,123,SDG,Willie McGee,WR,23,Alcorn St.
1973,5,124,OAK,Louis Neal,WR,22,Prairie View
1973,5,125,SDG,Jon Knoble,LB,"",Weber St.
1973,5,126,DAL,Bruce Walton,T,22,UCLA
1973,5,127,OAK,Ron Mikolajczyk,T,23,Tampa
1973,5,128,PIT,Larry Clark,LB,"",Northern Illinois
1973,5,129,RAM,Steve Jones,RB,22,Duke
1973,5,130,MIA,Dave McCurry,DB,22,Iowa St.
1973,6,131,HOU,Ron Mayo,TE,22,Morgan St.
1973,6,132,PHI,Bob Picard,WR,23,East. Washington
1973,6,133,RAM,Jim Peterson,LB,23,San Diego St.
1973,6,134,NOR,Marty Shuford,RB,"",Arizona
1973,6,135,SDG,Marvin Roberts,C,"",Michigan St.
1973,6,136,BUF,John Skorupan,LB,22,Penn St.
1973,6,137,STL,Dwayne Crump,DB,23,Fresno St.
1973,6,138,CHI,Mike Creaney,C,"",Notre Dame
1973,6,139,MIN,Doug Kingsriter,TE,23,Minnesota
1973,6,140,PIT,Ron Bell,RB,"",Illinois St.
1973,6,141,RAM,Jason Caldwell,WR,"",North Carolina Central
1973,6,142,ATL,Nick Bebout,T,22,Wyoming
1973,6,143,MIN,Fred Abbott,LB,"",Florida
1973,6,144,NYJ,Travis Roach,G,23,Texas
1973,6,145,KAN,Doug Jones,DB,23,Cal State-Northridge
1973,6,146,CIN,Bob Jones,DB,22,Virginia Union
1973,6,147,NYG,Wade Brantley,DT,"",Troy
1973,6,148,STL,Phil Andre,DB,"",Washington
1973,6,149,SFO,Arthur Moore,NT,22,Tulsa
1973,6,150,CLE,Van Green,DB,22,Shaw
1973,6,151,DAL,Bob Leyen,G,"",Yale
1973,6,152,GNB,Tom Toner,LB,23,Idaho St.
1973,6,153,OAK,Brent Myers,T,"",Purdue
1973,6,154,PIT,Glenn Scolnik,WR,22,Indiana
1973,6,155,NYJ,Rick Harrell,C,22,Clemson
1973,6,156,MIA,Ed Newman,G,22,Duke
1973,7,157,HOU,Shelby Jordan,T,21,Washington (MO)
1973,7,158,NOR,Bill Cahill,DB,22,Washington
1973,7,159,PHI,Will Wynn,DE,24,Tennessee St.
1973,7,160,MIA,Kevin Reilly,LB,22,Villanova
1973,7,161,RAM,Steve Brown,LB,"",Oregon St.
1973,7,162,BUF,Brian McConnell,LB,23,Michigan St.
1973,7,163,MIA,Benny Shepherd,RB,"",Arkansas Tech
1973,7,164,STL,Ken Jones,T,"",Oklahoma
1973,7,165,DEN,Mike Askea,T,22,Stanford
1973,7,166,DEN,John Grant,DT,23,USC
1973,7,167,RAM,Bill DuLac,G,22,East. Michigan
1973,7,168,MIN,Josh Brown,RB,"",Texas St.
1973,7,169,NYJ,Mike Haggard,WR,"",South Carolina
1973,7,170,ATL,Tommy Campbell,DB,25,Iowa St.
1973,7,171,CIN,Bob Maddox,DT,24,Frostburg St.
1973,7,172,NYG,Rod Freeman,TE,"",Vanderbilt
1973,7,173,KAN,Donn Smith,T,"",Purdue
1973,7,174,SFO,John Mitchell,LB,"",Alabama
1973,7,175,DET,John Andrews,DE,21,Morgan St.
1973,7,176,DAL,Rodrigo Barnes,LB,23,Rice
1973,7,177,GNB,John Muller,T,"",Iowa
1973,7,178,MIA,Willie Hatter,WR,"",Northern Illinois
1973,7,179,OAK,Gary Weaver,LB,24,Fresno St.
1973,7,180,PIT,Nate Dorsey,WR,22,Miss. Valley St.
1973,7,181,BUF,John Ford,TE,"",Henderson St.
1973,7,182,MIA,Thomas Smith,RB,23,Miami (FL)
1973,8,183,HOU,Joe Blahak,DB,23,Nebraska
1973,8,184,PHI,Dan Lintner,DB,"",Indiana
1973,8,185,NOR,Bob Peterson,G,"",Utah
1973,8,186,NWE,Isaac Brown,RB,"",Western Kentucky
1973,8,187,CHI,Conrad Graham,DB,"",Tennessee
1973,8,188,STL,Ken Garrett,RB,"",Wake Forest
1973,8,189,BAL,Ray Oldham,DB,22,Middle Tenn. St.
1973,8,190,BUF,Lee Fobbs,RB,"",Grambling St.
1973,8,191,BAL,Bill Windauer,DT,23,Iowa
1973,8,192,PIT,Loren Toews,LB,21,California
1973,8,193,WAS,Mike Hancock,TE,23,Idaho St.
1973,8,194,NYJ,Rick Seifert,DB,"",Ohio St.
1973,8,195,ATL,Tom Reed,G,"",Arkansas
1973,8,196,MIN,Craig Darling,T,"",Iowa
1973,8,197,KAN,Al Palewicz,LB,23,Miami (FL)
1973,8,198,NYG,George Hasenohrl,DT,22,Ohio St.
1973,8,199,CIN,Joe Wilson,RB,23,Holy Cross
1973,8,200,DET,Prentice McCray,DB,22,Arizona St.
1973,8,201,SFO,Dave Atkins,RB,24,Texas-El Paso
1973,8,202,GNB,Hise Austin,DB,22,Prairie View
1973,8,203,DET,John Bledsoe,RB,"",Ohio St.
1973,8,204,DAL,Dan Werner,QB,"",Michigan St.
1973,8,205,OAK,Mike Rae,QB,22,USC
1973,8,206,PIT,Bill Janssen,T,"",Nebraska
1973,8,207,NOR,Doug Winslow,WR,22,Drake
1973,8,208,MIA,Archie Pearmon,DE,"",NE State (OK)
1973,9,209,HOU,Mark Williams,K,"",Rice
1973,9,210,NOR,Mike Fink,DB,22,Missouri
1973,9,211,PHI,John Nokes,LB,"",Northern Illinois
1973,9,212,NWE,David Callaway,T,"",Texas A&M
1973,9,213,STL,Ken King,LB,"",Kentucky
1973,9,214,SDG,Tab Bennett,LB,"",Illinois
1973,9,215,BUF,Mike Reppond,WR,22,Arkansas
1973,9,216,CHI,Mike Deutsch,RB,"",North Dakota
1973,9,217,DEN,Lyle Blackwood,DB,22,TCU
1973,9,218,WAS,Rich Galbos,RB,"",Ohio St.
1973,9,219,RAM,Jim Nicholson,T,24,Michigan St.
1973,9,220,ATL,Russell Ingram,C,"",Texas Tech
1973,9,221,MIN,Larry Dibbles,DE,"",New Mexico
1973,9,222,NYJ,Rob Spicer,LB,22,Indiana
1973,9,223,KAN,Bill Story,T,21,Southern Illinois
1973,9,224,CIN,John Dampeer,G,"",Notre Dame
1973,9,225,NYG,Ty Paine,QB,"",Washington St.
1973,9,226,SFO,Roger Praetorius,RB,"",Syracuse
1973,9,227,DET,Ira Dean,DB,"",Baylor
1973,9,228,CLE,Curtis Wester,G,"",Texas A&M-Commerce
1973,9,229,DAL,Mike White,DB,"",Minnesota
1973,9,230,GNB,Rick Brown,LB,"",South Carolina
1973,9,231,OAK,Steve Sweeney,WR,23,California
1973,9,232,PIT,Bracey Bonham,G,"",North Carolina Central
1973,9,233,WAS,Eddie Sheats,LB,"",Kansas
1973,9,234,MIA,Karl Lorch,DE,23,USC
1973,10,235,HOU,Darrell Vaughn,DT,"",Northern Colorado
1973,10,236,MIN,Randy Lee,DB,"",Tulane
1973,10,237,NOR,Jeff Horsley,RB,"",North Carolina Central
1973,10,238,NWE,Dan Ruster,DB,"",Oklahoma
1973,10,239,SDG,Cliff Burnett,DE,"",Montana
1973,10,240,BUF,Matthew Reed,QB,"",Grambling St.
1973,10,241,CHI,Bill Barry,WR,"",Mississippi
1973,10,242,STL,Bonnie Sloan,DT,25,Austin Peay St.
1973,10,243,NYJ,Joe Carbone,LB,"",Delaware
1973,10,244,DEN,Al Marshall,WR,22,Boise St.
1973,10,245,WAS,Ken Stone,DB,22,Vanderbilt
1973,10,246,MIN,Dave Mason,DB,23,Nebraska
1973,10,247,NYJ,James Krempin,T,"",Texas A&M-Kingsville
1973,10,248,ATL,Nick Mike-Mayer,K,23,Temple
1973,10,249,CIN,Lenvil Elliott,RB,22,Truman St.
1973,10,250,NYG,Walt Love,WR,23,Westminster (UT)
1973,10,251,KAN,Willie Osley,DB,22,Illinois
1973,10,252,DET,Ray Bonner,DB,"",Middle Tenn. St.
1973,10,253,SFO,Charlie Hunt,LB,22,Florida St.
1973,10,254,DAL,Carl Johnson,LB,"",Tennessee
1973,10,255,GNB,Larry Allen,LB,"",Illinois
1973,10,256,CLE,Tommy Humphrey,C,23,Abilene Christian
1973,10,257,OAK,Leo Allen,RB,"",Tuskegee
1973,10,258,PIT,Don Wunderly,DT,"",Arkansas
1973,10,259,BUF,John LeHeup,LB,"",South Carolina
