1967,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1967,1,1,BAL,Bubba Smith,DE,22,Michigan St.
1967,1,2,MIN,Clint Jones,RB,22,Michigan St.
1967,1,3,SFO,Steve Spurrier,QB,22,Florida
1967,1,4,MIA,Bob Griese HOF,QB,22,Purdue
1967,1,5,HOU,George Webster,LB,21,Michigan St.
1967,1,6,DEN,Floyd Little HOF,RB,25,Syracuse
1967,1,7,DET,Mel Farr,RB,22,UCLA
1967,1,8,MIN,Gene Washington,WR,23,Michigan St.
1967,1,9,GNB,Bob Hyland,C,22,Boston Col.
1967,1,10,CHI,Loyd Phillips,DE,22,Arkansas
1967,1,11,SFO,Cas Banaszek,T,21,Northwestern
1967,1,12,NYJ,Paul Seiler,C,21,Notre Dame
1967,1,13,WAS,Ray McDonald,RB,23,Idaho
1967,1,14,SDG,Ron Billingsley,DT,22,Wyoming
1967,1,15,MIN,Alan Page HOF,DT,22,Notre Dame
1967,1,16,STL,Dave Williams,WR,22,Washington
1967,1,17,OAK,Gene Upshaw HOF,G,22,Texas A&M-Kingsville
1967,1,18,CLE,Bob Matheson,LB,22,Duke
1967,1,19,PHI,Harry Jones,RB,22,Arkansas
1967,1,20,BAL,Jim Detwiler,HB,"",Michigan
1967,1,21,BOS,John Charles,DB,23,Purdue
1967,1,22,BUF,John Pitts,DB,22,Arizona St.
1967,1,23,HOU,Tom Regner,G,23,Notre Dame
1967,1,24,KAN,Gene Trosch,DE,22,Miami (FL)
1967,1,25,GNB,Don Horn,QB,22,San Diego St.
1967,1,26,NOR,Les Kelley,LB,22,Alabama
1967,2,27,NOR,Bo Burris,DB,22,Houston
1967,2,28,MIN,Bob Grim,WR,22,Oregon St.
1967,2,29,MIA,Jim Riley,DE,22,Oklahoma
1967,2,30,HOU,Bob Davis,QB,21,Virginia
1967,2,31,ATL,Leo Carroll,DE,23,San Diego St.
1967,2,32,DEN,Tom Beer,TE,22,Houston
1967,2,33,RAM,Willie Ellison,RB,21,Texas Southern
1967,2,34,DET,Lem Barney HOF,DB,21,Jackson St.
1967,2,35,PIT,Don Shy,RB,21,San Diego St.
1967,2,36,CHI,Bob Jones,WR,22,San Diego St.
1967,2,37,NYJ,Rich Sheron,TE,"",Washington St.
1967,2,38,WAS,Spain Musgrove,DE,22,Utah St.
1967,2,39,SFO,Tom Holzer,DE,22,Louisville
1967,2,40,SDG,Ron McCall,LB,23,Weber St.
1967,2,41,GNB,Dave Dunaway,WR,22,Duke
1967,2,42,BUF,Jim LeMoine,TE,22,Utah St.
1967,2,43,STL,Bob Rowe,DT,22,West. Michigan
1967,2,44,PHI,John Brooks,G,"",Kent St.
1967,2,45,BAL,Rick Volk,DB,22,Michigan
1967,2,46,CLE,Larry Conjar,RB,21,Notre Dame
1967,2,47,KAN,Jim Lynch,LB,22,Notre Dame
1967,2,48,SDG,Bob Howard,DB,22,San Diego St.
1967,2,49,HOU,Roy Hopkins,RB,22,Texas Southern
1967,2,50,KAN,Willie Lanier HOF,LB,22,Morgan St.
1967,2,51,GNB,Jim Flanigan,LB,22,Pittsburgh
1967,2,52,NOR,John Gilliam,WR,22,South Carolina St.
1967,2,53,NOR,Dave Rowe,DT,22,Penn St.
1967,3,54,BAL,Norman Davis,G,22,Grambling St.
1967,3,55,CLE,Don Cockroft,K,22,Adams St.
1967,3,56,HOU,Larry Carwell,DB,23,Iowa St.
1967,3,57,ATL,Jimmy Jordan,RB,23,Florida
1967,3,58,DEN,Mike Current,T,21,Ohio St.
1967,3,59,DEN,George Goeddeke,G,22,Notre Dame
1967,3,60,DET,Paul Naumoff,LB,22,Tennessee
1967,3,61,MIN,Earl Denny,RB,22,Missouri
1967,3,62,SFO,Frank Nunley,LB,21,Michigan
1967,3,63,CHI,Garry Lyle,DB,21,George Washington
1967,3,64,WAS,Curg Belcher,DB,"",BYU
1967,3,65,SFO,Bill Tucker,RB,23,Tennessee St.
1967,3,66,NYJ,Dennis Randall,DE,22,Oklahoma St.
1967,3,67,SDG,Harold Akin,T,22,Oklahoma St.
1967,3,68,PHI,Harry Wilson,RB,22,Nebraska
1967,3,69,STL,Vidal Carlin,QB,"",North Texas
1967,3,70,BUF,Tom Rhoads,DE,"",Notre Dame
1967,3,71,BAL,Leon Ward,LB,"",Oklahoma St.
1967,3,72,CLE,Eppie Barney,FL,23,Iowa St.
1967,3,73,PIT,Rocky Freitas,T,21,Oregon St.
1967,3,74,NYJ,Henry King,DB,22,Utah St.
1967,3,75,OAK,Bill Fairband,LB,26,Colorado
1967,3,76,DAL,Phil Clark,DB,22,Northwestern
1967,3,77,KAN,Billy Masters,TE,23,LSU
1967,3,78,GNB,John Rowser,DB,23,Michigan
1967,3,79,NOR,Del Williams,G,21,Florida St.
1967,3,80,NOR,Ben Hart,E,22,Oklahoma
1967,4,81,NOR,Ron Widby,P,22,Tennessee
1967,4,82,NYG,Louis Thompson,DT,"",Alabama
1967,4,83,CLE,Carl Ward,DB,23,Michigan
1967,4,84,MIA,Bob Greenlee,T,"",Yale
1967,4,85,DEN,Carl Cunningham,LB,23,Houston
1967,4,86,HOU,Carel Stith,DT,22,Nebraska
1967,4,87,MIN,Al Coleman,DB,22,Tennessee St.
1967,4,88,DET,Lew Kamanu,DE,23,Weber St.
1967,4,89,PIT,Ray May,LB,22,USC
1967,4,90,CHI,Al Dodd,WR,22,NW State (LA)
1967,4,91,SFO,Wayne Trimble,DB,22,Alabama
1967,4,92,NYJ,Julian Gray,DB,"",Grambling St.
1967,4,93,GNB,Travis Williams,RB,21,Arizona St.
