2016,Rnd,Pick,Tm,Player,Pos,Age,Sk
2016,2,44,OAK,Jihad Ward,DE,22,4.0
2016,2,45,TEN,Derrick Henry,RB,22,""
2016,2,46,DET,A'Shawn Robinson,DT,21,4.0
2016,2,47,NOR,Michael Thomas,WR,23,""
2016,2,48,GNB,Jason Spriggs,T,22,""
2016,2,49,SEA,Jarran Reed,DT,23,13.5
2016,2,50,HOU,Nick Martin,G,23,""
2016,2,51,NYJ,Christian Hackenberg,QB,21,""
2016,2,52,ATL,Deion Jones,OLB,21,2.0
2016,2,53,WAS,Su'a Cravens,OLB,21,1.0
2016,2,54,MIN,Mackensie Alexander,CB,22,4.0
2016,2,55,CIN,Tyler Boyd,WR,21,""
2016,2,56,CHI,Cody Whitehair,G,24,""
2016,2,57,IND,T.J. Green,S,21,""
2016,2,58,PIT,Sean Davis,CB,22,2.5
2016,2,59,TAM,Roberto Aguayo,K,22,""
2016,2,60,NWE,Cyrus Jones,CB,22,""
2016,2,61,NOR,Vonn Bell,S,21,6.5
2016,2,62,CAR,James Bradberry,CB,23,3.0
2016,2,63,DEN,Adam Gotsis,DT,23,5.0
2016,3,64,TEN,Kevin Byard,S,23,3.0
2016,3,65,CLE,Carl Nassib,DE,23,13.0
2016,3,66,SDG,Max Tuerk,C,22,""
2016,3,67,DAL,Maliek Collins,DT,21,12.5
2016,3,68,SFO,Will Redmond,CB,22,""
2016,3,69,JAX,Yannick Ngakoue,DE,21,29.5
2016,3,70,BAL,Bronson Kaufusi,DE,25,0.5
2016,3,71,NYG,Darian Thompson,S,22,""
2016,3,72,CHI,Jonathan Bullard,DT,22,3.0
2016,3,73,MIA,Kenyan Drake,RB,22,""
2016,3,74,KAN,KeiVarae Russell,CB,22,""
2016,3,75,OAK,Shilique Calhoun,DE,24,0.5
2016,3,76,CLE,Shon Coleman,T,24,""
2016,3,77,CAR,Daryl Worley,CB,21,2.0
2016,3,78,NWE,Joe Thuney,G,23,""
2016,3,79,PHI,Isaac Seumalo,G,22,""
2016,3,80,BUF,Adolphus Washington,DT,21,4.5
2016,3,81,ATL,Austin Hooper,TE,21,""
2016,3,82,IND,Le'Raven Clark,T,23,""
2016,3,83,NYJ,Jordan Jenkins,OLB,22,13.5
2016,3,84,WAS,Kendall Fuller,CB,21,1.0
2016,3,85,HOU,Braxton Miller,WR,23,""
2016,3,86,MIA,Leonte Carroo,WR,22,""
2016,3,87,CIN,Nick Vigil,ILB,23,1.0
2016,3,88,GNB,Kyler Fackrell,OLB,24,15.5
2016,3,89,PIT,Javon Hargrave,DT,23,11.5
2016,3,90,SEA,C.J. Prosise,RB,22,""
2016,3,91,NWE,Jacoby Brissett,QB,23,""
2016,3,92,ARI,Brandon Williams,CB,23,""
2016,3,93,CLE,Cody Kessler,QB,23,""
2016,3,94,SEA,Nick Vannett,TE,23,""
2016,3,95,DET,Graham Glasgow,C,24,""
2016,3,96,NWE,Vincent Valentine,DT,22,1.0
2016,3,97,SEA,Rees Odhiambo,G,23,""
2016,3,98,DEN,Justin Simmons,S,22,2.0
2016,4,99,CLE,Joe Schobert,OLB,22,7.5
2016,4,100,OAK,Connor Cook,QB,23,""
2016,4,101,DAL,Charles Tapper,DE,23,1.0
2016,4,102,SDG,Joshua Perry,ILB,22,""
2016,4,103,JAX,Sheldon Day,DT,22,5.0
2016,4,104,BAL,Tavon Young,CB,22,2.0
2016,4,105,KAN,Parker Ehinger,G,23,""
2016,4,106,KAN,Eric Murray,CB,22,1.0
2016,4,107,BAL,Chris Moore,WR,23,""
2016,4,108,TAM,Ryan Smith,CB,23,""
2016,4,109,NYG,B.J. Goodson,OLB,23,0.5
2016,4,110,LAR,Tyler Higbee,TE,23,""
2016,4,111,DET,Miles Killebrew,S,23,""
2016,4,112,NWE,Malcolm Mitchell,WR,24,""
2016,4,113,CHI,Nick Kwiatkoski,ILB,23,4.0
2016,4,114,CLE,Ricardo Louis,WR,22,""
2016,4,115,ATL,De'Vondre Campbell,OLB,23,3.5
2016,4,116,IND,Hassan Ridgeway,DT,21,4.5
2016,4,117,LAR,Pharoh Cooper,WR,21,""
2016,4,118,NYJ,Juston Burris,CB,23,""
2016,4,119,HOU,Tyler Ervin,RB,22,""
2016,4,120,NOR,David Onyemata,DT,23,7.5
2016,4,121,MIN,Willie Beavers,T,22,""
2016,4,122,CIN,Andrew Billings,NT,21,2.5
2016,4,123,PIT,Jerald Hawkins,T,22,""
2016,4,124,CHI,Deon Bush,S,23,1.0
2016,4,125,IND,Antonio Morrison,ILB,21,1.0
2016,4,126,KAN,Demarcus Robinson,WR,21,""
2016,4,127,CHI,Deiondre' Hall,CB,22,""
2016,4,128,ARI,Evan Boehm,C,23,""
2016,4,129,CLE,Derrick Kindred,S,22,""
2016,4,130,BAL,Alex Lewis,T,24,""
2016,4,131,GNB,Blake Martinez,LB,22,8.0
2016,4,132,BAL,Willie Henry,DT,22,4.5
2016,4,133,SFO,Rashard Robinson,CB,21,""
2016,4,134,BAL,Kenneth Dixon,RB,22,""
2016,4,135,DAL,Dak Prescott,QB,23,""
2016,4,136,DEN,Devontae Booker,RB,24,""
2016,4,137,GNB,Dean Lowry,DE,22,7.0
2016,4,138,CLE,Seth Devalve,TE,23,""
2016,4,139,BUF,Cardale Jones,QB,23,""
2016,5,140,TEN,Tajae Sharpe,WR,21,""
2016,5,141,CAR,Zack Sanchez,CB,22,""
2016,5,142,SFO,Ronald Blair,DE,23,11.5
2016,5,143,OAK,DeAndre Washington,RB,23,""
2016,5,144,DEN,Connor McGovern,G,23,""
2016,5,145,SFO,John Theus,T,22,""
2016,5,146,BAL,Matt Judon,DE,24,22.0
2016,5,147,SEA,Quinton Jefferson,DT,23,6.0
2016,5,148,TAM,Caleb Benenoch,T,22,""
2016,5,149,NYG,Paul Perkins,RB,21,""
2016,5,150,CHI,Jordan Howard,RB,21,""
2016,5,151,DET,Joe Dahl,G,23,""
2016,5,152,WAS,Matthew Ioannidis,DT,22,13.0
2016,5,153,PHI,Wendell Smallwood,RB,22,""
2016,5,154,CLE,Jordan Payton,WR,23,""
2016,5,155,IND,Joe Haeg,T,23,""
2016,5,156,BUF,Jonathan Williams,RB,22,""
2016,5,157,TEN,LeShaun Sims,CB,22,""
2016,5,158,NYJ,Brandon Shell,T,24,""
2016,5,159,HOU,K.J. Dillon,S,22,""
2016,5,160,MIN,Kentrell Brothers,OLB,23,1.0
2016,5,161,CIN,Christian Westerman,G,23,""
2016,5,162,KAN,Kevin Hogan,QB,23,""
2016,5,163,GNB,Trevor Davis,WR,23,""
2016,5,164,PHI,Halapoulivaati Vaitai,T,23,""
2016,5,165,KAN,Tyreek Hill,WR,22,""
2016,5,166,HOU,D.J. Reader,NT,22,5.5
2016,5,167,ARI,Marqui Christian,S,21,""
2016,5,168,CLE,Spencer Drango,G,23,""
2016,5,169,DET,Antwione Williams,LB,23,""
2016,5,170,ARI,Cole Toner,T,22,""
2016,5,171,SEA,Alex Collins,RB,22,""
2016,5,172,CLE,Rashard Higgins,WR,21,""
2016,5,173,CLE,Trey Caldwell,DB,22,""
2016,5,174,SFO,Fahn Cooper,T,23,""
2016,5,175,SDG,Jatavis Brown,OLB,22,4.5
2016,6,176,DEN,Andy Janovich,FB,23,""
2016,6,177,LAR,Temarrick Hemingway,TE,23,""
2016,6,178,KAN,D.J. White,CB,22,""
2016,6,179,SDG,Drew Kaser,P,23,""
2016,6,180,MIN,Moritz Boehringer,WR,22,""
2016,6,181,JAX,Tyrone Holmes,OLB,22,1.0
2016,6,182,BAL,Keenan Reynolds,RB,22,""
2016,6,183,TAM,Devante Bond,OLB,23,""
2016,6,184,NYG,Jerell Adams,TE,23,""
2016,6,185,CHI,DeAndre Houston-Carson,S,23,""
2016,6,186,MIA,Jakeem Grant,WR,23,""
2016,6,187,WAS,Nate Sudfeld,QB,22,""
2016,6,188,MIN,David Morgan,TE,23,""
2016,6,189,DAL,Anthony Brown,CB,22,3.0
2016,6,190,LAR,Josh Forrest,ILB,24,""
2016,6,191,DET,Jake Rudock,QB,23,""
2016,6,192,BUF,Kolby Listenbee,WR,22,""
2016,6,193,TEN,Sebastian Tretola,G,24,""
2016,6,194,OAK,Cory James,OLB,23,""
2016,6,195,ATL,Wes Schweitzer,G,22,""
2016,6,196,PHI,Blake Countess,CB,23,1.0
2016,6,197,TAM,Danny Vitale,FB,22,""
2016,6,198,SDG,Derek Watt,FB,23,""
2016,6,199,CIN,Cody Core,WR,22,""
2016,6,200,GNB,Kyle Murphy,T,22,""
2016,6,201,JAX,Brandon Allen,QB,24,""
2016,6,202,DET,Anthony Zettel,DT,24,7.5
2016,6,203,KAN,Dadi Nicolas,DE,23,""
2016,6,204,MIA,Jordan Lucas,S,23,1.0
2016,6,205,ARI,Harlan Miller,CB,22,""
2016,6,206,LAR,Mike Thomas,WR,22,""
2016,6,207,SFO,Jeff Driskel,QB,23,""
2016,6,208,NWE,Kamu Grugier-Hill,OLB,22,1.0
2016,6,209,BAL,Maurice Canady,CB,22,""
2016,6,210,DET,Jimmy Landes,LS,24,""
2016,6,211,SFO,Kelvin Taylor,RB,22,""
2016,6,212,DAL,Kavon Frazier,S,22,1.0
2016,6,213,SFO,Aaron Burbridge,WR,22,""
2016,6,214,NWE,Elandon Roberts,ILB,22,3.0
2016,6,215,SEA,Joey Hunt,C,22,""
2016,6,216,DAL,Darius Jackson,RB,22,""
2016,6,217,DAL,Rico Gathers,TE,22,""
2016,6,218,BUF,Kevon Seymour,CB,22,""
2016,6,219,DEN,Will Parks,S,22,""
2016,6,220,PIT,Travis Feeney,OLB,23,""
2016,6,221,NWE,Ted Karras,G,23,""
2016,7,222,TEN,Aaron Wallace,OLB,23,1.0
2016,7,223,MIA,Brandon Doughty,QB,24,""
2016,7,224,SDG,Donavon Clark,G,23,""
2016,7,225,NWE,Devin Lucien,WR,23,""
2016,7,226,JAX,Jonathan Woodard,DE,22,1.0
2016,7,227,MIN,Stephen Weatherly,OLB,22,3.0
2016,7,228,DEN,Riley Dixon,P,23,""
2016,7,229,PIT,Demarcus Ayers,WR,22,""
2016,7,230,CHI,Daniel Braverman,WR,22,""
2016,7,231,MIA,Thomas Duarte,TE,21,""
2016,7,232,WAS,Steven Daniels,ILB,23,""
2016,7,233,PHI,Jalen Mills,S,22,""
2016,7,234,OAK,Vadal Alexander,G,22,""
2016,7,235,NYJ,Lac Edwards,P,24,""
2016,7,236,DET,Dwayne Washington,RB,22,""
2016,7,237,NOR,Daniel Lasco,RB,23,""
2016,7,238,ATL,Devin Fuller,WR,22,""
2016,7,239,IND,Trevor Bates,LB,23,""
2016,7,240,PHI,Alex McCalister,DE,22,""
2016,7,241,NYJ,Charone Peake,WR,23,""
2016,7,242,WAS,Keith Marshall,RB,22,""
2016,7,243,SEA,Kenny Lawler,WR,22,""
2016,7,244,MIN,Jayron Kearse,S,22,0.5
2016,7,245,CIN,Clayton Fejedelem,S,23,""
2016,7,246,PIT,Tyler Matakevich,OLB,23,""
2016,7,247,SEA,Zac Brooks,RB,23,""
2016,7,248,IND,Austin Blythe,C,24,""
2016,7,249,SFO,Prince Charles Iworah,CB,23,""
2016,7,250,CLE,Scooby Wright,ILB,22,""
2016,7,251,PHI,Joe Walker,ILB,23,""
2016,7,252,CAR,Beau Sandland,TE,23,""
2016,7,253,TEN,Kalan Reed,CB,22,""
