1977,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1977,1,1,TAM,Ricky Bell,RB,22,USC
1977,1,2,DAL,Tony Dorsett HOF,RB,23,Pittsburgh
1977,1,3,CIN,Eddie Edwards,DE,23,Miami (FL)
1977,1,4,NYJ,Marvin Powell,T,22,USC
1977,1,5,NYG,Gary Jeter,DE,22,USC
1977,1,6,ATL,Warren Bryant,T,21,Kentucky
1977,1,7,NOR,Joe Campbell,DE,22,Maryland
1977,1,8,CIN,Wilson Whitley,DT,22,Houston
1977,1,9,GNB,Mike Butler,DE,23,Kansas
1977,1,10,KAN,Gary Green,DB,21,Baylor
1977,1,11,HOU,Morris Towns,T,23,Missouri
1977,1,12,BUF,Phil Dokes,DT,22,Oklahoma St.
1977,1,13,MIA,A.J. Duhe,LB,21,LSU
1977,1,14,SEA,Steve August,T,23,Tulsa
1977,1,15,CHI,Ted Albrecht,T,22,California
1977,1,16,NWE,Raymond Clayborn,DB,22,Texas
1977,1,17,CLE,Robert Jackson,LB,23,Texas A&M
1977,1,18,DEN,Steve Schindler,G,23,Boston Col.
1977,1,19,STL,Steve Pisarkiewicz,QB,23,Missouri
1977,1,20,ATL,Wilson Faumuina,DT,23,San Jose St.
1977,1,21,PIT,Robin Cole,LB,21,New Mexico
1977,1,22,CIN,Mike Cobb,TE,21,Michigan St.
1977,1,23,RAM,Bob Brudzinski,LB,22,Ohio St.
1977,1,24,SDG,Bob Rush,C,22,Memphis
1977,1,25,NWE,Stanley Morgan,WR,22,Tennessee
1977,1,26,BAL,Randy Burke,WR,22,Kentucky
1977,1,27,MIN,Tommy Kramer,QB,22,Rice
1977,1,28,GNB,Ezra Johnson,DE,21,Morris Brown
1977,2,29,TAM,Dave Lewis,LB,22,USC
1977,2,30,SEA,Tom Lynch,G,22,Boston Col.
1977,2,31,RAM,Nolan Cromwell,DB,22,Kansas
1977,2,32,NYG,Johnny Perkins,WR,24,Abilene Christian
1977,2,33,NYJ,Wesley Walker,WR,22,California
1977,2,34,NOR,Mike Fultz,DT,23,Nebraska
1977,2,35,OAK,Mike Davis,DB,21,Colorado
1977,2,36,ATL,R.C. Thielemann,G,22,Arkansas
1977,2,37,KAN,Tony Reed,RB,22,Colorado
1977,2,38,HOU,George Reihner,G,22,Penn St.
1977,2,39,GNB,Greg Koch,T,22,Arkansas
1977,2,40,MIA,Bob Baumhower,NT,22,Alabama
1977,2,41,SEA,Terry Beeson,LB,21,Kansas
1977,2,42,DET,Walt Williams,DB,23,New Mexico St.
1977,2,43,CHI,Mike Spivey,DB,23,Colorado
1977,2,44,NWE,Horace Ivory,RB,23,Oklahoma
1977,2,45,DEN,Rob Lytle,RB,22,Michigan
1977,2,46,CLE,Tom Skladany,P,22,Ohio St.
1977,2,47,STL,George Franklin,RB,23,Texas A&M-Kingsville
1977,2,48,PIT,Sidney Thornton,RB,23,NW State (LA)
1977,2,49,CIN,Pete Johnson,RB,23,Ohio St.
1977,2,50,RAM,Billy Waddy,WR,23,Colorado
1977,2,51,SEA,Pete Cronan,LB,22,Boston Col.
1977,2,52,NWE,Don Hasselbeck,TE,22,Colorado
1977,2,53,BAL,Mike Ozdowski,DE,21,Virginia
1977,2,54,DAL,Glenn Carano,QB,21,UNLV
1977,2,55,MIN,Dennis Swilley,C,22,Texas A&M
1977,2,57,OAK,Ted McKnight,RB,23,Minnesota-Duluth
1977,3,56,TAM,Charley Hannah,G,22,Alabama
1977,3,58,SEA,Dennis Boyd,DT,21,Oregon St.
1977,3,59,BUF,Curtis Brown,RB,22,Missouri
1977,3,60,PIT,Tom Beasley,DE,23,Virginia Tech
1977,3,61,CHI,Robin Earl,TE,22,Washington
1977,3,62,DAL,Tony Hill,WR,21,Stanford
1977,3,63,ATL,Edgar Fields,DT,23,Texas A&M
1977,3,64,NOR,Robert Watts,LB,23,Boston Col.
1977,3,65,SFO,Elmo Boyd,WR,23,East. Kentucky
1977,3,66,HOU,Tim Wilson,FB,23,Maryland
1977,3,67,KAN,Tom Howard,LB,23,Texas Tech
1977,3,68,RAM,Ed Fulton,G,22,Maryland
1977,3,69,DET,Rick Kane,RB,22,San Jose St.
1977,3,70,HOU,Jimmie Giles,TE,22,Alcorn St.
1977,3,71,MIA,Mike Watson,T,"",Miami (OH)
1977,3,72,NYJ,Tank Marshall,DT,22,Texas A&M
1977,3,73,BUF,John Kimbrough,WR,23,St. Cloud St.
1977,3,74,GNB,Rick Scribner,G,"",Idaho St.
1977,3,75,PIT,Jim Smith,WR,22,Michigan
1977,3,76,CIN,Mike Voight,RB,23,North Carolina
1977,3,77,SDG,Linden King,LB,22,Colorado St.
1977,3,78,STL,Kurt Allerman,LB,22,Penn St.
1977,3,79,RAM,Wendell Tyler,RB,22,UCLA
1977,3,80,STL,Terdell Middleton,RB,22,Memphis
1977,3,81,DAL,Val Belcher,G,"",Houston
1977,3,82,NWE,Sidney Brown,DB,21,Oklahoma
1977,3,83,MIN,Tom Hannon,DB,22,Michigan St.
1977,3,84,HOU,Rob Carpenter,RB,22,Miami (OH)
1977,4,85,CIN,Rick Walker,TE,22,UCLA
1977,4,86,BUF,Jimmy Dean,DE,22,Texas A&M
1977,4,87,SEA,John Yarno,C,22,Idaho
1977,4,88,NYG,Mike Vaughan,T,"",Oklahoma
1977,4,89,ATL,Allan Leavitt,K,21,Georgia
1977,4,90,NYJ,Scott Dierking,RB,22,Purdue
1977,4,91,RAM,Vince Ferragamo,QB,23,Nebraska
1977,4,92,KAN,Mark Bailey,RB,22,Long Beach St.
1977,4,93,PIT,Ted Petersen,T,22,East. Illinois
1977,4,94,KAN,Tony Samuels,TE,22,Bethune-Cookman
1977,4,95,KAN,Darius Helton,G,22,North Carolina Central
1977,4,96,DET,Luther Blue,WR,22,Iowa St.
1977,4,97,WAS,Duncan McColl,DE,"",Stanford
1977,4,98,HOU,Warren Anderson,WR,22,West Virginia St.
1977,4,99,PIT,Laverne Smith,RB,22,Kansas
1977,4,100,SFO,Stan Black,DB,21,Mississippi St.
1977,4,101,DEN,Bill Bryan,C,22,Duke
1977,4,102,CLE,Oliver Davis,DB,23,Tennessee St.
1977,4,103,CIN,Mike Wilson,T,22,Georgia
1977,4,104,KAN,Eric Harris,DB,22,Memphis
1977,4,105,CIN,Jerry Anderson,DB,23,Oklahoma
1977,4,106,PIT,Dan Audick,T,22,Hawaii
1977,4,107,RAM,Eary Jones,DE,"",Memphis
1977,4,108,DAL,Guy Brown,LB,22,Houston
1977,4,109,NWE,Gerald Skinner,T,22,Arkansas
1977,4,110,CLE,Mickey Sims,DT,22,South Carolina St.
1977,4,111,SEA,Larry Seivers,WR,"",Tennessee
1977,4,112,OAK,Mickey Marvin,G,21,Tennessee
1977,5,113,MIA,Mike Michel,P,23,Stanford
1977,5,114,DET,Ron Crosby,LB,22,Penn St.
1977,5,115,BUF,Fred Besana,QB,"",California
1977,5,116,NYJ,Perry Griggs,WR,22,Troy
1977,5,117,NYG,Randy Dean,QB,22,Northwestern
1977,5,118,NOR,Dave Lafary,T,22,Purdue
1977,5,119,PHI,Skip Sharp,DB,"",Kansas
1977,5,120,ATL,Shelton Diggs,WR,22,USC
1977,5,121,PIT,Cliff Stoudt,QB,22,Youngstown St.
1977,5,122,GNB,Nate Simpson,RB,22,Tennessee St.
1977,5,123,MIA,Leroy Harris,RB,23,Arkansas St.
1977,5,124,SDG,Clarence Williams,RB,22,South Carolina
1977,5,125,PIT,Steve Courson,G,21,South Carolina
1977,5,126,OAK,Lester Hayes,DB,22,Texas A&M
1977,5,127,BUF,Neil O'Donoghue,K,24,Auburn
1977,5,128,SDG,Cliff Olander,QB,22,New Mexico St.
1977,5,129,NYJ,Gary Gregory,T,"",Baylor
1977,5,130,RAM,Donnie Hickman,G,22,USC
1977,5,131,STL,Ernest Lee,DT,"",Texas
1977,5,132,PIT,Dirt Winston,LB,21,Arkansas
1977,5,133,CIN,Ray Phillips,LB,23,Nebraska
1977,5,134,RAM,Jeff Williams,G,22,Rhode Island
1977,5,135,STL,Andy Spiva,LB,22,Tennessee
1977,5,136,NOR,Dave Hubbard,T,21,BYU
1977,5,137,DAL,Andy Frederick,T,23,New Mexico
1977,5,138,MIN,Ken Moore,TE,23,Northern Illinois
1977,5,139,OAK,Jeff Barnes,LB,22,California
1977,6,140,CHI,Vince Evans,QB,22,USC
1977,6,141,SFO,Mike Burns,DB,23,USC
1977,6,142,SEA,Tony Benjamin,RB,21,Duke
1977,6,143,NYG,Bob Jordan,T,"",Memphis
1977,6,144,NYJ,Joe Klecko,DT,23,Temple
1977,6,145,PHI,Kevin Russell,DB,"",Tennessee St.
1977,6,146,SDG,Dave Lindstrom,DE,22,Boston Univ.
1977,6,147,NOR,Cliff Parsley,P,22,Oklahoma St.
1977,6,148,HOU,Gary Woolford,DB,23,Florida St.
1977,6,149,GNB,Tim Moresco,DB,22,Syracuse
1977,6,150,KAN,Rick Burleson,DE,"",Texas
1977,6,151,SDG,Larry Barnes,RB,23,Tennessee St.
1977,6,152,SDG,Pete Shaw,DB,23,Northwestern
1977,6,153,NYG,Emery Moorehead,TE,23,Colorado
1977,6,154,PHI,Wilbert Montgomery,RB,22,Abilene Christian
1977,6,155,SFO,Jim Harlan,T,23,Howard Payne
1977,6,156,RAM,Art Best,RB,24,Kent St.
1977,6,157,BUF,Ron Pruitt,DE,"",Nebraska
1977,6,158,PHI,Mark Mitchell,DB,23,Tulane
1977,6,159,PIT,Paul Harris,LB,22,Alabama
1977,6,160,CIN,Tom Duniven,QB,23,Texas Tech
1977,6,161,ATL,Keith Jenkins,DB,"",Cincinnati
1977,6,162,NOR,Tom Schick,G,"",Maryland
1977,6,163,BAL,Calvin O'Neal,LB,22,Michigan
1977,6,164,DAL,Jim Cooper,T,21,Temple
1977,6,165,HOU,David Carter,C,23,Western Kentucky
1977,6,166,DET,Reggie Pinkney,DB,22,East Carolina
1977,6,167,KAN,Andre Herrera,RB,"",Southern Illinois
1977,7,168,NYJ,Charlie White,RB,24,Bethune-Cookman
1977,7,169,SEA,David Sims,RB,21,Georgia Tech
1977,7,170,BUF,Mike Nelms,DB,22,Baylor
1977,7,171,NYJ,Bob Grupp,P,22,Duke
1977,7,172,GNB,Derrel Gofourth,G,22,Oklahoma St.
