1955,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1955,1,1,BAL,George Shaw,QB,22,Oregon
1955,1,2,CRD,Max Boydston,E,23,Oklahoma
1955,1,3,BAL,Alan Ameche,FB,22,Wisconsin
1955,1,4,WAS,Ralph Guglielmi,QB,22,Notre Dame
1955,1,5,GNB,Tom Bettis,LB,22,Purdue
1955,1,6,PIT,Frank Varrichione,T,23,Notre Dame
1955,1,7,RAM,Larry Morris,LB,21,Georgia Tech
1955,1,8,NYG,Joe Heap,HB,23,Notre Dame
1955,1,9,PHI,Dick Bielski,E,22,Maryland
1955,1,10,SFO,Dicky Moegle,DB,20,Rice
1955,1,11,CHI,Ron Drzewiecki,HB,22,Marquette
1955,1,12,DET,Dave Middleton,E,21,Auburn
1955,1,13,CLE,Kurt Burris,C,"",Oklahoma
1955,2,14,CRD,Lindon Crow,DB,22,USC
1955,2,15,RAM,Ron Waller,HB,22,Maryland
1955,2,16,BAL,Dick Szymanski,C,22,Notre Dame
1955,2,17,GNB,Jim Temp,DE,21,Wisconsin
1955,2,18,RAM,Bob Long,LB,21,UCLA
1955,2,19,RAM,Corky Taylor,DB,21,Kansas St.
1955,2,20,RAM,Sid Fournet,G,23,LSU
1955,2,21,SFO,Frank Morze,C,22,Boston Col.
1955,2,22,PHI,Buck Lansford,G,21,Texas
1955,2,23,CHI,Bobby Watkins,HB,23,Ohio St.
1955,2,24,DET,Jim Salsbury,G,23,UCLA
1955,2,25,CLE,Dean Renfro,HB,23,North Texas
1955,3,26,CRD,Mal Hammack,FB,22,Florida
1955,3,27,BAL,L.G. Dupre,HB,22,Baylor
1955,3,28,WAS,Ray Perkins,B,"",Syracuse
1955,3,29,GNB,Buddy Leake,B,"",Oklahoma
1955,3,30,PIT,Ed Bernet,E,21,SMU
1955,3,31,NYG,Rosey Grier,DT,23,Penn St.
1955,3,32,CRD,Tony Pasquesi,DT,22,Notre Dame
1955,3,33,PHI,Frank Eidom,B,"",SMU
1955,3,34,SFO,Carroll Hardy,HB,22,Colorado
1955,3,35,CLE,John Hall,DE,22,Iowa
1955,3,36,DET,Darris McCord,DE,22,Tennessee
1955,3,37,CLE,Bobby Freeman,DB,22,Auburn
1955,4,38,CRD,Frank Bernardi,DB,22,Colorado
1955,4,39,DET,Gordon Malloy,B,"",Miami (FL)
1955,4,40,RAM,Tom Feamster,T,24,Florida St.
1955,4,41,CLE,Paul Reynolds,B,"",Notre Dame
1955,4,42,PIT,Fred Broussard,C,22,Texas A&M
1955,4,43,RAM,Ed Fouch,T,"",USC
1955,4,44,BAL,Jack Patera,LB,22,Oregon
1955,4,45,SFO,Matt Hazeltine,LB,22,California
1955,4,46,PHI,Dean Dugger,E,"",Ohio St.
1955,4,47,CHI,Joe O'Malley,DE,22,Georgia
1955,4,48,DET,Lee Riley,DB,23,Detroit Mercy
1955,4,49,CLE,Sam Palumbo,LB,23,Notre Dame
1955,5,50,CRD,Mario Da Re,T,"",USC
1955,5,51,BAL,George Preas,T,22,Virginia Tech
1955,5,52,WAS,Don Glantz,T,"",Nebraska
1955,5,53,GNB,Hank Bullough,G,21,Michigan St.
1955,5,54,PIT,George Mason,T,"",Alabama
1955,5,55,RAM,Edward Kelley,DB,22,Texas
1955,5,56,NYG,Mel Triplett,FB,23,Toledo
1955,5,57,PHI,Gene Lamone,G,"",West Virginia
1955,5,58,SFO,Eldred Kraemer,G,25,Pittsburgh
1955,5,59,CHI,Leland Kendall,T,"",Oklahoma St.
1955,5,60,DET,Bud Brooks,G,25,Arkansas
1955,5,61,CLE,Aramis Dandoy,B,"",USC
1955,6,62,CRD,Jack Bowersox,G,"",Maryland
1955,6,63,CHI,Dan Shannon,E,"",Notre Dame
1955,6,64,BAL,Leo Lewis,B,"",""
1955,6,65,GNB,Norm Amundsen,G,22,Wisconsin
1955,6,66,PIT,Lem Harkey,FB,21,Col. of Emporia
1955,6,67,RAM,Corky Tharp,DB,24,Alabama
1955,6,68,NYG,Ron Locklin,E,"",Wisconsin
1955,6,69,SFO,Bobby Luna,DB,22,Alabama
1955,6,70,PHI,Billy Quinn,B,"",Texas
1955,6,71,CHI,Henry Mosley,HB,24,Morris Brown
1955,6,72,DET,Elijah Childers,T,"",Prairie View
1955,6,73,CLE,Leroy Bolden,HB,23,Michigan St.
1955,7,74,CRD,Dave Leggett,QB,21,Ohio St.
1955,7,75,BAL,Frank McDonald,E,"",Miami (FL)
1955,7,76,WAS,Erik Christensen,DE,23,Richmond
1955,7,77,GNB,Bob Clemens,FB,22,Georgia
1955,7,78,PIT,Hal Reeve,T,"",Oregon
1955,7,79,RAM,Frank Clayton,B,"",USC
1955,7,80,WAS,Ron Marciniak,G,23,Kansas St.
1955,7,81,PHI,Bill McKenna,E,"",Brandeis
1955,7,82,SFO,Johnny Dean,B,"",Virginia Tech
1955,7,83,CHI,Bruce Sturgess,B,"",William & Mary
1955,7,84,DET,Bert Zagers,DB,22,Michigan St.
1955,7,85,CLE,Jack Locklear,C,"",Auburn
1955,8,86,CRD,Sam Irvine,C,"",Maryland
1955,8,87,WAS,Johnny Allen,C,22,Purdue
1955,8,88,BAL,Dale Meinert,LB,21,Oklahoma St.
1955,8,89,GNB,Johnny Crouch,E,"",TCU
1955,8,90,DET,Leon Cunningham,LB,24,South Carolina
1955,8,91,RAM,Billy Teas,B,"",Georgia Tech
1955,8,92,NYG,Jimmy Patton,DB,21,Mississippi
1955,8,93,SFO,Freddie Meyers,B,"",Oklahoma St.
1955,8,94,PHI,Herman Watson,T,"",Vanderbilt
1955,8,95,CHI,Gene Verkerk,T,"",North Texas
1955,8,96,DET,Bill Walker,E,"",Maryland
1955,8,97,DET,Lamoine Holland,E,"",Rice
1955,9,98,CRD,Charlie McGinty,E,"",North Texas
1955,9,99,BAL,Walter Bryan,DB,21,Texas Tech
1955,9,100,WAS,Johnny Miller,T,21,Boston Col.
1955,9,101,GNB,Ed Culpepper,DT,21,Alabama
1955,9,102,PIT,Johnny Unitas HOF,QB,22,Louisville
1955,9,103,RAM,John Witte,T,"",Oregon St.
1955,9,104,BAL,Bill Evans,G,"",Miami (OH)
1955,9,105,PHI,Von Morgan,E,"",Abilene Christian
1955,9,106,SFO,Fred Preziosio,T,"",Purdue
1955,9,107,CHI,Jim Lavery,B,"",Scranton
1955,9,108,DET,Walt Jenkins,DE,24,Wayne State (MI)
1955,9,109,CLE,Henry Ford,HB,23,Pittsburgh
1955,10,110,CRD,Frank Scaffidi,T,"",Marquette
1955,10,111,WAS,Tom Louderback,LB,22,San Jose St.
1955,10,112,RAM,Jesse Arnelle,E,"",Penn St.
1955,10,113,GNB,George Rogers,T,"",Auburn
1955,10,114,PIT,Terry Boyle,T,"",Cincinnati
1955,10,115,RAM,Claude Harland,E,"",Texas Tech
1955,10,116,NYG,Lea Paslay,B,"",Mississippi
1955,10,117,SFO,Ron Ashbacker,E,"",Oregon St.
1955,10,118,PHI,Talmadge (Duke) Washington,B,"",Washington St.
1955,10,119,CHI,John Allen,E,"",Arizona St.
1955,10,120,DET,Tom Gastall,B,"",Boston Univ.
1955,10,121,CLE,Glen Dillon,E,"",Pittsburgh
1955,11,122,CRD,Tom Pepsin,E,"",Miami (FL)
1955,11,123,BAL,Emil Radik,B,"",Nebraska-Omaha
1955,11,124,WAS,Larry Parker,B,"",North Carolina
1955,11,125,GNB,Ron Clark,B,"",Nebraska
1955,11,126,PIT,Vic Eaton,QB,22,Missouri
1955,11,127,RAM,Joe Ray,T,"",UCLA
1955,11,128,NYG,Bill Hillen,E,"",West Virginia
1955,11,129,PHI,Bob Hardy,B,"",Kentucky
1955,11,130,SFO,Rudy Rotella,E,"",Nebraska-Omaha
1955,11,131,CHI,Tom Redfield,E,"",Delaware
1955,11,132,DET,Herb McDermott,T,"",Iowa St.
1955,11,133,CLE,Eric Knebel,T,"",SMU
1955,12,134,CRD,Dale Sandstrom,B,"",""
1955,12,135,WAS,John Barish,T,"",Waynesburg
1955,12,136,BAL,Dick Chorovich,DT,22,Miami (OH)
1955,12,137,GNB,Art Walker,T,"",Michigan
1955,12,138,PIT,Jim Cooke,E,"",Lincoln (PA)
1955,12,139,RAM,Jim Hanifan,E,"",California
1955,12,140,NYG,Hank Burnine,E,22,Missouri
1955,12,141,SFO,Lou Palatella,G,22,Pittsburgh
1955,12,142,PHI,Andy Nacrelli,E,22,Fordham
1955,12,143,CHI,Clarence Bratt,B,"",Wisconsin
1955,12,144,DET,Dick Goist,B,"",Cincinnati
1955,12,145,CLE,Jack Eaton,T,"",New Mexico
1955,13,146,CRD,Tom McLuckie,G,"",Maryland
1955,13,147,BAL,Pat Abbruzzi,B,"",Rhode Island
1955,13,148,WAS,Len Oniskey,T,"",Cornell
1955,13,149,GNB,Ed Adams,B,"",South Carolina
1955,13,150,PIT,Jim Whitmer,B,"",Purdue
1955,13,151,RAM,Dave Parkinson,B,"",Texas
1955,13,152,NYG,John Damore,C,21,Northwestern
1955,13,153,PHI,Jerry Krisher,C,"",Ohio St.
1955,13,154,SFO,Richie Gaskell,E,"",George Washington
1955,13,155,CHI,Norm Cash,B,"",Sul Ross St.
1955,13,156,DET,Don Henderson,T,"",Utah
1955,13,157,CLE,John Borton,QB,22,Ohio St.
1955,14,158,CRD,Gordy Brown,E,"",Louisiana Tech
1955,14,159,WAS,Tom Braatz,LB,22,Marquette
1955,14,160,BAL,John Lee,B,"",Georgia Tech
1955,14,161,GNB,Fred Baer,B,"",Michigan
1955,14,162,PIT,John (Buck) Byrne,G,"",John Carroll
1955,14,163,RAM,George Elliot,B,"",NE State (OK)
1955,14,164,NYG,Elwood Kettler,B,"",Texas A&M
1955,14,165,SFO,Nick McKeithan,B,"",Duke
1955,14,166,PHI,Tommy Bell,B,"",Army
1955,14,167,CHI,Ed Nickla,T,22,Maryland
1955,14,168,DET,Jerry Gajda,B,"",Benedictine
1955,14,169,CLE,Fred Robinson,G,25,Washington
1955,15,170,CRD,Dick Brubaker,E,23,Ohio St.
1955,15,171,BAL,Jerry Peterson,DT,20,Texas
1955,15,172,WAS,Charley Horton,B,"",Vanderbilt
1955,15,173,GNB,George Machoukas,C,"",Toledo
1955,15,174,PIT,Ellis Duckett,B,"",Michigan St.
1955,15,175,RAM,Bob Hoerning,B,"",St. Norbert
1955,15,176,NYG,Ed Stowers,E,"",Wake Forest
1955,15,177,PHI,Don Brougher,C,"",Maryland
1955,15,178,SFO,Burdette Hess,G,"",Idaho
1955,15,179,CHI,J.D. Smith,FB,23,North Carolina A&T
1955,15,180,DET,George Atkins,G,23,Auburn
1955,15,181,CLE,Bob Smith,HB,22,Nebraska
1955,16,182,CRD,Bob Herndon,B,"",Oklahoma
1955,16,183,WAS,Hal Norris,LB,23,California
1955,16,184,BAL,Dick Laswell,T,"",TCU
1955,16,185,GNB,Charlie Brackins,QB,23,Prairie View
1955,16,186,PIT,Frank Vincent,C,"",Glenville St.
1955,16,187,RAM,Charley Coates,T,"",Tulane
1955,16,188,NYG,Dave Kragthorpe,G,"",Utah St.
1955,16,189,SFO,Jim Hall,E,"",Auburn
1955,16,190,PHI,Clyde White,G,"",Clemson
1955,16,191,CRD,Al Dennis,E,"",Middlebury
1955,16,192,DET,Al Marr,E,"",Bradley
1955,16,193,CLE,Don Suchy,C,"",Iowa
1955,17,194,CRD,Larry White,C,"",New Mexico
1955,17,195,BAL,Wes Clark,T,"",Southern Miss
1955,17,196,WAS,Don Shea,G,"",Georgia
1955,17,197,GNB,Lynn Beightol,B,"",Maryland
1955,17,198,PIT,Ed Merchant,B,"",Miami (OH)
1955,17,199,RAM,Gene Mitcham,E,23,Arizona St.
1955,17,200,NYG,Bob Bills,B,"",BYU
1955,17,201,PHI,Nick Maravic,B,"",Wake Forest
1955,17,202,SFO,Bob Newton,G,"",San Diego St.
1955,17,203,CHI,Mel Harrison,C,"",Sam Houston St.
1955,17,204,DET,Don Daly,B,"",East. Kentucky
1955,17,205,CLE,Bob Leonard,B,"",Purdue
1955,18,206,CRD,Fred Campbell,T,"",Duke
1955,18,207,WAS,Don Bailey,B,"",Penn St.
1955,18,208,BAL,Charlie Shepard,HB,22,North Texas
1955,18,209,GNB,Doyle Nix,DB,22,SMU
1955,18,210,PIT,Albie Maier,G,"",Marshall
1955,18,211,RAM,Clyde Sweeney,T,"",West Virginia
1955,18,212,NYG,Joe Stout,B,"",Temple
1955,18,213,SFO,Ron Pheister,C,"",Oregon
1955,18,214,PHI,Duane Nutt,B,"",SMU
1955,18,215,CHI,Claude Roach,G,"",TCU
1955,18,216,DET,Pat Oleksiak,B,"",Tennessee
1955,18,217,CLE,Steve Champlin,T,"",Oklahoma
1955,19,218,CRD,Dick Coy,T,"",""
1955,19,219,BAL,Jim Cobb,T,"",Abilene Christian
1955,19,220,WAS,Bob Dee,DE,22,Holy Cross
1955,19,221,GNB,Bob Carter,T,"",Grambling St.
1955,19,222,PIT,Ed Smith,B,"",Texas Southern
1955,19,223,RAM,John Davis,E,"",Miles
1955,19,224,NYG,John Jacobs,E,"",Colby
1955,19,225,PHI,Terry Fails,E,"",Vanderbilt
1955,19,226,SFO,John Garzoli,T,"",California
1955,19,227,CHI,Allen Jones,B,"",Baylor
