1978,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1978,1,1,HOU,Earl Campbell HOF,RB,23,Texas
1978,1,2,KAN,Art Still,DE,22,Kentucky
1978,1,3,NOR,Wes Chandler,WR,22,Florida
1978,1,4,NYJ,Chris Ward,T,22,Ohio St.
1978,1,5,BUF,Terry Miller,RB,22,Oklahoma St.
1978,1,6,GNB,James Lofton HOF,WR,22,Stanford
1978,1,7,SFO,Ken MacAfee,TE,22,Notre Dame
1978,1,8,CIN,Ross Browner,DE,24,Notre Dame
1978,1,9,SEA,Keith Simpson,DB,22,Memphis
1978,1,10,NYG,Gordon King,T,22,Stanford
1978,1,11,DET,Luther Bradley,DB,23,Notre Dame
1978,1,12,CLE,Clay Matthews,LB,22,USC
1978,1,13,ATL,Mike Kenn,T,22,Michigan
1978,1,14,SDG,John Jefferson,WR,22,Arizona St.
1978,1,15,STL,Steve Little,K,22,Arkansas
1978,1,16,CIN,Blair Bush,C,21,Washington
1978,1,17,TAM,Doug Williams,QB,23,Grambling St.
1978,1,18,NWE,Bob Cryder,T,21,Alabama
1978,1,19,STL,Ken Greene,DB,22,Washington St.
1978,1,20,RAM,Elvis Peacock,RB,21,Oklahoma
1978,1,21,MIN,Randy Holloway,DE,23,Pittsburgh
1978,1,22,PIT,Ron Johnson,DB,22,East. Michigan
1978,1,23,CLE,Ozzie Newsome HOF,TE,22,Alabama
1978,1,24,SFO,Dan Bunz,LB,22,Long Beach St.
1978,1,25,BAL,Reese McCall,TE,22,Auburn
1978,1,26,GNB,John Anderson,LB,22,Michigan
1978,1,27,DEN,Don Latimer,NT,23,Miami (FL)
1978,1,28,DAL,Larry Bethea,DT,22,Michigan St.
1978,2,29,KAN,Sylvester Hicks,DE,23,Tennessee St.
1978,2,30,TAM,Johnny Davis,RB,22,Alabama
1978,2,31,NYJ,Mark Merrill,LB,23,Minnesota
1978,2,32,BUF,Dee Hardison,DE,22,North Carolina
1978,2,33,NOR,J.T. Taylor,T,22,Missouri
1978,2,34,GNB,Mike Hunt,LB,21,Minnesota
1978,2,35,CIN,Ray Griffin,DB,22,Ohio St.
1978,2,36,SEA,Keith Butler,LB,22,Memphis
1978,2,37,NYG,Odis McKinney,DB,21,Colorado
1978,2,38,BUF,Scott Hutchinson,DE,22,Florida
1978,2,39,CLE,Johnny Evans,P,22,North Carolina St.
1978,2,40,DET,Al Baker,DE,21,Colorado St.
1978,2,41,SDG,Buddy Hardaway,T,23,Oklahoma St.
1978,2,42,STL,John Barefield,LB,23,Texas A&M-Kingsville
1978,2,43,ATL,Steve Stewart,LB,22,Minnesota
1978,2,44,TAM,Brett Moritz,G,23,Nebraska
1978,2,45,CIN,Deacon Turner,RB,23,San Diego St.
1978,2,46,RAM,Stan Johnson,NT,23,Tennessee St.
1978,2,47,SFO,Walt Downing,G,22,Michigan
1978,2,48,MIN,John Turner,DB,22,Miami (FL)
1978,2,49,PIT,Willie Fry,DE,"",Notre Dame
1978,2,50,NWE,Matt Cavanaugh,QB,21,Pittsburgh
1978,2,51,MIA,Guy Benjamin,QB,23,Stanford
1978,2,52,BAL,Mike Woods,LB,23,Cincinnati
1978,2,53,RAM,Ron Smith,WR,21,San Diego St.
1978,2,54,OAK,Dave Browning,DE,22,Washington
1978,2,55,DEN,William Gay,DE,23,USC
1978,2,56,DAL,Todd Christensen,TE,22,BYU
1978,3,57,OAK,Derrick Jensen,RB,22,Texas-Arlington
1978,3,58,KAN,Gary Spani,LB,22,Kansas St.
1978,3,59,BUF,Dennis Johnson,RB,22,Mississippi St.
1978,3,60,NOR,Barry Bennett,DT,22,Concordia-Moorhead (MN)
1978,3,61,NYJ,Mickey Shuler,TE,22,Penn St.
1978,3,62,GNB,Estus Hood,DB,22,Illinois St.
1978,3,63,SEA,Bob Jury,DB,22,Pittsburgh
1978,3,64,MIA,Lyman Smith,DT,21,Duke
1978,3,65,BUF,Danny Fulton,WR,22,Nebraska-Omaha
1978,3,66,PHI,Reggie Wilkes,LB,22,Georgia Tech
1978,3,67,CLE,Larry Collins,RB,23,Texas A&M-Kingsville
1978,3,68,CLE,Mark Miller,QB,22,Bowling Green
1978,3,69,STL,Doug Greene,DB,22,Texas A&M-Kingsville
1978,3,70,ATL,Stan Waldemore,G,23,Nebraska
1978,3,71,SDG,Rickey Anderson,RB,25,South Carolina St.
1978,3,72,CIN,Ted Vincent,DT,22,Wichita St.
1978,3,73,HOU,Gifford Nielsen,QB,23,BYU
1978,3,74,CHI,Brad Shearer,DT,23,Texas
1978,3,75,MIN,Whip Walton,LB,23,San Diego St.
1978,3,76,PIT,Craig Colquitt,P,24,Tennessee
1978,3,77,NWE,Carlos Pennywell,WR,22,Grambling St.
1978,3,78,RAM,Frank Corral,K,23,UCLA
1978,3,79,SFO,Ernie Hughes,C,23,Notre Dame
1978,3,80,RAM,Leon White,C,"",Colorado
1978,3,81,MIA,Jimmy Cefalo,WR,21,Penn St.
1978,3,82,OAK,Lindsey Mason,T,23,Kansas
1978,3,83,CIN,Don Bass,WR,22,Houston
1978,3,84,DAL,Dave Hudgens,DT,"",Oklahoma
1978,4,85,KAN,Danny Johnson,LB,23,Tennessee St.
1978,4,86,OAK,Maurice Harvey,DB,22,Ball St.
1978,4,87,NOR,Don Schwartz,DB,22,Washington St.
1978,4,88,NYJ,Dodie Donnell,RB,"",Nebraska
1978,4,89,BUF,Lucius Sanford,LB,22,Georgia Tech
1978,4,90,NYG,Billy Taylor,RB,22,Texas Tech
1978,4,91,SFO,Terry LeCount,WR,22,Florida
1978,4,92,PHI,Dennis Harrison,DE,22,Vanderbilt
1978,4,93,MIA,Gerald Small,DB,22,San Jose St.
1978,4,94,DET,Bill Fifer,T,22,West Texas A&M
1978,4,95,ATL,Brian Cabral,LB,22,Colorado
1978,4,96,STL,George Collins,T,22,Georgia
1978,4,97,STL,Jimmy Childs,WR,22,Cal Poly-San Luis Obispo
1978,4,98,HOU,Mike Renfro,WR,23,TCU
1978,4,99,CIN,Dennis Law,WR,23,East Tennessee St.
1978,4,100,MIN,Jim Hough,G,22,Utah St.
1978,4,101,PIT,Larry Anderson,DB,21,Louisiana Tech
1978,4,102,NWE,Dwight Wheeler,T,23,Tennessee St.
1978,4,103,CLE,Pete Pullara,G,"",Tenn-Chattanooga
1978,4,104,KAN,Pete Woods,QB,"",Missouri
1978,4,105,RAM,Mark Manges,QB,22,Maryland
1978,4,106,MIA,Eric Laakso,T,21,Tulane
1978,4,107,DET,Homer Elias,G,23,Tennessee St.
1978,4,108,OAK,Joe Stewart,WR,22,Missouri
1978,4,109,DET,Larry Tearry,C,22,Wake Forest
1978,4,110,DAL,Alois Blackwell,RB,23,Houston
1978,5,111,MIA,Ted Burgmeier,DB,22,Notre Dame
1978,5,112,KAN,Jerrold McRae,WR,23,Tennessee St.
1978,5,113,NYJ,Randy Sidler,LB,"",Penn St.
1978,5,114,BUF,Ken Spaeth,TE,"",Nebraska
1978,5,115,NOR,Eric Felton,DB,22,Texas Tech
1978,5,116,GNB,Mike Douglass,LB,23,San Diego St.
1978,5,117,BAL,Frank Myers,T,22,Texas A&M
1978,5,118,KAN,Dwight Carey,DT,"",Texas-Arlington
1978,5,119,SEA,Louis Bullard,T,22,Jackson St.
1978,5,120,NYG,Terry Jackson,DB,22,San Diego St.
1978,5,121,DET,Amos Fowler,C,22,Southern Miss
1978,5,122,CLE,Keith Wright,WR,22,Memphis
1978,5,123,DET,Dan Gray,DT,22,Rutgers
1978,5,124,STL,Earl Carr,RB,23,Florida
1978,5,125,ATL,Dennis Pearson,WR,23,San Diego St.
1978,5,126,CIN,Tom Dinkel,LB,22,Kansas
1978,5,127,SFO,Archie Reese,DE,22,Clemson
1978,5,128,GNB,Willie Wilder,RB,"",Florida
1978,5,129,NWE,Bill Matthews,LB,22,South Dakota St.
1978,5,130,PHI,Norris Banks,RB,"",Kansas
1978,5,131,CIN,Rob Hertel,QB,23,USC
1978,5,132,NYG,Jim Krahl,DT,22,Texas Tech
1978,5,133,SFO,Bruce Threadgill,DB,22,Mississippi St.
1978,5,134,KAN,Robert Woods,WR,23,Grambling St.
1978,5,135,SDG,John Choma,G,23,Virginia
1978,5,136,OAK,Derrick Ramsey,TE,21,Kentucky
1978,5,137,NYG,Brian DeRoo,WR,22,Redlands
1978,5,138,DAL,Rich Rosen,G,"",Syracuse
1978,6,139,CHI,John Skibinski,RB,23,Purdue
1978,6,140,NYJ,Bobby Jackson,DB,21,Florida St.
1978,6,141,NOR,Mike Rieker,QB,"",Lehigh
1978,6,142,NYJ,Gregg Robinson,DE,22,Dartmouth
1978,6,143,OAK,Tom Davis,C,"",Nebraska
1978,6,144,GNB,Leotis Harris,G,23,Arkansas
1978,6,145,BUF,Eric Smith,T,"",Southern Miss
1978,6,146,SEA,Glenn Starks,WR,"",Texas A&M-Kingsville
1978,6,147,NYG,Randy Pass,G,"",Georgia Tech
1978,6,148,SFO,Elliott Walker,RB,21,Pittsburgh
1978,6,149,CLE,Al Pitts,C,"",Michigan St.
1978,6,150,DET,Dwight Hicks,DB,22,Michigan
1978,6,151,STL,Jack Williams,DE,"",Bowling Green
1978,6,152,ATL,Rodney Parker,WR,25,Tennessee St.
1978,6,153,DET,Tony Ardizzone,C,21,Northwestern
1978,6,154,HOU,Conrad Rucker,TE,23,Saginaw Valley St.
1978,6,155,CIN,Steve Geise,RB,"",Penn St.
1978,6,156,NWE,Kem Coleman,LB,"",Mississippi
1978,6,157,NOR,Frank Chesley,LB,23,Wyoming
1978,6,158,CHI,Mekeli Ieremia,DT,24,BYU
1978,6,159,WAS,Tony Green,RB,21,Florida
1978,6,160,PIT,Randy Reutershan,WR,23,Pittsburgh
1978,6,161,BAL,Ben Garry,RB,22,Southern Miss
1978,6,162,TAM,Elijah Marshall,WR,"",North Carolina St.
1978,6,163,MIA,Doug Betters,DE,22,Nevada
1978,6,164,OAK,Mike Levenseller,WR,22,Washington St.
1978,6,165,DET,Jesse Thompson,WR,22,California
1978,6,166,DAL,Harold Randolph,LB,"",East Carolina
1978,7,167,ATL,Alfred Jackson,WR,23,Texas
1978,7,168,KAN,Ricky Odom,DB,21,USC
1978,7,169,NYJ,Levi Armstrong,DB,"",UCLA
1978,7,170,NYJ,Jim Earley,RB,22,Michigan St.
1978,7,171,BUF,Mario Celotto,LB,22,USC
1978,7,172,GNB,George Plasketes,LB,"",Mississippi
1978,7,173,SEA,John Harris,DB,22,Arizona St.
1978,7,174,NYG,Dan Doornink,RB,22,Washington St.
1978,7,175,SFO,Fred Quillan,C,22,Oregon
1978,7,176,OAK,Arthur Whittington,RB,23,SMU
