1994,Rnd,Pick,Tm,Player,Pos,Age,Sk
1994,4,113,ARI,John Reece,DB,23,""
1994,4,114,CHI,Raymont Harris,RB,23,""
1994,4,115,ARI,Terry Irving,LB,23,1.0
1994,4,116,NOR,Doug Nussmeier,QB,23,""
1994,4,117,NYJ,Orlando Parker,WR,22,""
1994,4,118,ATL,Mitch Davis,LB,"",""
1994,4,119,HOU,Mike Davis,DB,22,""
1994,4,120,RAI,Austin Robbins,DT,23,6.0
1994,4,121,NWE,John Burke,TE,23,""
1994,4,122,PIT,Ta'ase Faumui,DE,23,""
1994,4,123,DEN,Randy Fuller,DB,24,3.0
1994,4,124,DET,Vaughn Bryant,DB,"",""
1994,4,125,MIN,Mike Wells,DT,23,6.5
1994,4,126,GNB,Gabe Wilkins,DE,23,13.5
1994,4,127,KAN,Bracy Walker,DB,23,2.0
1994,4,128,NYG,Chris Maumalanga,DT,22,""
1994,4,129,HOU,Sean Jackson,RB,"",""
1994,4,130,BUF,Sean Crocker,DB,"",""
1994,4,131,DAL,DeWayne Dotson,LB,23,""
1994,5,132,CIN,Trent Pollard,T,21,""
1994,5,133,IND,John Covington,DB,22,""
1994,5,134,MIN,Shelly Hammonds,DB,23,""
1994,5,135,NWE,Pat O'Neill,P,23,""
1994,5,136,TAM,Pete Pierson,T,23,""
1994,5,137,SDG,Aaron Laing,TE,23,""
1994,5,138,ATL,Harrison Houston,WR,"",""
1994,5,139,ARI,Anthony Redmon,G,23,""
1994,5,140,PIT,Myron Bell,DB,22,6.5
1994,5,141,CLE,Issac Booth,DB,23,""
1994,5,142,NOR,Herman Carroll,DE,23,""
1994,5,143,NOR,Craig Novitsky,G,23,""
1994,5,144,PHI,Marvin Goodwin,DB,"",""
1994,5,145,SDG,Rodney Harrison,DB,21,30.5
1994,5,146,GNB,Terry Mickens,WR,23,""
1994,5,147,MIA,William Gaines,DT,23,2.0
1994,5,148,PIT,Gary Brown,T,23,""
1994,5,149,GNB,Dorsey Levens,RB,24,""
1994,5,150,SDG,Darren Krein,DE,"",""
1994,5,151,KAN,James Burton,DB,23,""
1994,5,152,NYJ,Horace Morris,LB,"",""
1994,5,153,SFO,Tony Peterson,LB,22,1.0
1994,5,154,DET,Tony Semple,G,23,""
1994,5,155,NYG,Chad Bratzke,DE,22,56.5
1994,5,156,KAN,Rob Waldrop,DT,22,""
1994,5,157,HOU,Roderick Lewis,TE,23,""
1994,5,158,BUF,A.J. Ofodile,TE,20,""
1994,5,159,RAI,Roosevelt Patterson,G,"",""
1994,5,160,SDG,Tony Vinson,RB,23,""
1994,5,161,HOU,Jim Reid,T,23,""
1994,6,162,CIN,Kimo von Oelhoffen,DE,23,26.5
1994,6,163,WAS,Dexter Nottage,DE,23,6.0
1994,6,164,IND,Lamont Warren,RB,21,""
1994,6,165,TAM,Bernard Carter,LB,23,""
1994,6,166,NWE,Steve Hawkins,WR,23,""
1994,6,167,RAM,Rickey Brady,TE,23,""
1994,6,168,NWE,Max Lane,T,23,""
1994,6,169,GNB,Jay Kearney,WR,"",""
1994,6,170,CHI,Lloyd Hill,WR,"",""
1994,6,171,CLE,Robert Strait,RB,"",""
1994,6,172,ARI,Terry Samuels,TE,23,""
1994,6,173,NYJ,Fred Lester,RB,"",""
1994,6,174,PHI,Ryan McCoy,LB,"",""
1994,6,175,GNB,Ruffin Hamilton,LB,23,""
1994,6,176,NOR,Derrell Mitchell,WR,22,""
1994,6,177,MIA,Brant Boyer,LB,23,13.0
1994,6,178,PIT,Jim Miller,QB,23,""
1994,6,179,MIN,Andrew Jordan,TE,22,""
1994,6,180,PIT,Eric Ravotti,LB,23,2.0
1994,6,181,GNB,Bill Schroeder,WR,23,""
1994,6,182,SFO,Lee Woodall,LB,24,10.0
1994,6,183,DET,Jocelyn Borgella,DB,23,""
1994,6,184,CIN,Jerry Reynolds,T,24,""
1994,6,185,KAN,Anthony Daigle,RB,24,""
1994,6,186,NYG,Jason Winrow,G,"",""
1994,6,187,HOU,Lee Gissendaner,WR,"",""
1994,6,188,BUF,Anthony Abrams,DE,"",""
1994,6,189,RAM,Ronald Edwards,T,"",""
1994,6,190,GNB,Paul Duckworth,LB,"",""
1994,6,191,DAL,Darren Studstill,DB,24,""
1994,6,192,BUF,Kevin Knox,WR,23,""
1994,6,193,PHI,Mitch Berger,P,22,""
1994,6,194,HOU,Barron Wortham,LB,24,3.5
1994,7,195,CIN,Ramondo Stallings,DE,22,3.0
1994,7,196,IND,Lance Teichelman,DE,23,""
1994,7,197,WAS,Gus Frerotte,QB,23,""
1994,7,198,NWE,Jay Walker,QB,22,""
1994,7,199,KAN,Steve Matthews,QB,23,""
1994,7,200,TAM,Jim Pyne,G,22,""
1994,7,201,ATL,Jamal Anderson,RB,21,""
1994,7,202,SEA,Carlester Crumpler,TE,23,""
1994,7,203,CLE,Andre Hewitt,T,"",""
1994,7,204,ARI,Frank Harvey,RB,23,""
1994,7,205,CHI,Dennis Collier,DB,"",""
1994,7,206,PHI,Mark Montgomery,RB,"",""
1994,7,207,SDG,Zane Beehn,LB,"",""
1994,7,208,NYJ,Glenn Foley,QB,23,""
1994,7,209,PIT,Brice Abrams,RB,"",""
1994,7,210,DEN,Keith Burns,LB,22,1.5
1994,7,211,MIN,Pete Bercich,LB,22,""
1994,7,212,DEN,Butler By'not'e,RB,21,""
1994,7,213,NOR,Lance Lundberg,T,"",""
1994,7,214,MIA,Sean Hill,DB,23,1.0
1994,7,215,DET,Tom Beer,LB,25,""
1994,7,216,DAL,Toddrick McIntosh,DE,22,2.0
1994,7,217,RAI,Rob Holmberg,LB,23,2.0
1994,7,218,DEN,Tom Nalen,C,23,""
1994,7,219,KAN,Tracy Greene,TE,21,""
1994,7,220,HOU,Lemanski Hall,LB,23,4.0
1994,7,221,BUF,Filmel Johnson,DB,23,""
1994,7,222,NWE,Marty Moore,LB,23,1.0
