1950,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1950,22,277,GNB,Chuck Beatty,C,"",Penn St.
1950,22,278,DET,Jim Tate,T,"",Purdue
1950,22,279,WAS,John deLaurentis,T,"",Waynesburg
1950,22,281,CRD,Jim Lipinski,T,24,Fairmont St.
1950,22,282,PIT,Stan Burak,B,"",George Washington
1950,22,283,SFO,Billy Wilson,E,23,San Jose St.
1950,22,284,CHI,Jim Byler,G,"",North Carolina St.
1950,22,285,RAM,Doug Barber,B,"",Dakota Wesleyan
1950,22,286,CLE,Jim Dowling,G,"",Santa Clara
1950,22,287,PHI,Jim Hague,E,"",Ohio St.
1950,23,288,BAL,Harry Wettlaufer,E,"",Pennsylvania
1950,23,289,NYY,Dick Sheffield,E,"",Tulane
1950,23,290,GNB,George Mattey,G,"",Ohio St.
1950,23,291,DET,Irv Heller,T,"",Boston Univ.
1950,23,292,WAS,Joe Zuravleff,E,"",Northwestern
1950,23,293,NYG,Warren Davis,C,"",Colgate
1950,23,294,PIT,Walt Kersulis,E,"",Illinois
1950,23,295,CRD,Bill Montgomery,B,"",Fresno St.
1950,23,296,CHI,Bill Bigham,T,"",Harding
1950,23,297,SFO,Jim (Froggy) Williams,E,"",Rice
1950,23,298,RAM,Jim Bird,T,"",USC
1950,23,299,CLE,Dom Moselle,DB,24,Wisconsin–Superior
1950,23,300,PHI,Al Lesko,T,"",St. Bonaventure
1950,24,301,BAL,Bill Petroski,T,"",Holy Cross
1950,24,302,NYY,Bill DeYoung,B,"",Stanford
1950,24,303,GNB,Don Delph,B,"",Dayton
1950,24,304,DET,Jim McDowell,G,"",William & Mary
1950,24,305,WAS,Dick Tilton,T,"",Nevada
1950,24,306,NYG,Tom Finnin,DT,22,Detroit Mercy
1950,24,307,CRD,Bob Gambold,QB,21,Washington St.
1950,24,309,SFO,Bill Wyman,T,"",Rice
1950,24,310,CHI,Walt Polenske,B,"",Pacific
1950,24,311,RAM,Joe Joiner,E,"",Austin
1950,24,312,CLE,Jack Woodland,B,"",Bowling Green
1950,24,313,PHI,Tom DeSylvia,G,"",Oregon St.
1950,25,314,BAL,Jim Pepper,G,"",Syracuse
1950,25,315,NYY,Steve Dotur,G,"",Oregon
1950,25,316,GNB,Frank Waters,B,"",Michigan St.
1950,25,317,DET,Gene Glick,B,"",Michigan St.
1950,25,318,WAS,Art Stewart,B,"",SE Oklahoma St.
1950,25,319,NYG,Ken Beiersdorf,B,"",Minnesota
1950,25,320,PIT,Bob Numbers,C,"",Lehigh
1950,25,321,CRD,Lee Truman,B,"",Kentucky
1950,25,322,CHI,Perry Samuels,B,"",Texas
1950,25,323,SFO,Bob Dunn,G,"",Dayton
1950,25,324,RAM,Dan Towler,FB,22,Washington & Jefferson
1950,25,325,CLE,Jim Brasher,C,"",Maryland
1950,25,326,PHI,Jim Eagles,C,"",North Texas
1950,26,327,BAL,Geno Mazzanti,HB,21,Arkansas
1950,26,328,NYY,Red Noonan,B,"",Alabama
1950,26,329,GNB,Claude Radtke,E,"",Lawrence
1950,26,330,DET,Bobby Coy Lee,B,"",Texas
1950,26,331,WAS,Earl Roth,B,"",Maryland
1950,26,332,NYG,Carl Copp,T,"",Vanderbilt
1950,26,333,CRD,Jim Pittman,B,"",Mississippi St.
1950,26,334,PIT,Nick Vaccaro,B,"",Florida
1950,26,335,SFO,Jim Powers,DB,22,USC
1950,26,336,CHI,George Sella,B,"",Princeton
1950,26,337,RAM,Otto Haldy,T,"",Mankato St.
1950,26,338,CLE,Charlie Toogood,T,23,Nebraska
1950,26,339,PHI,Rod Franz,G,"",California
1950,27,340,BAL,Mitford Johnson,B,"",Baylor
1950,27,341,NYY,Chuck Olson,E,"",Washington
1950,27,342,GNB,Bill Osborne,B,"",Nevada
1950,27,343,DET,Elbert Johnson,E,"",Texas Tech
1950,27,344,WAS,Ed Lee,T,"",Kansas
1950,27,345,NYG,Art Sweet,B,"",Baylor
1950,27,346,PIT,Elmer Kreiser,E,"",Bloomsburg
1950,27,347,CRD,Tom Bienemann,E,"",Drake
1950,27,348,CHI,Wilton (Hook) Davis,B,"",Hardin-Simmons
1950,27,349,SFO,Ken Johnson,G,"",Pacific
1950,27,350,RAM,Hal Kilman,T,"",TCU
1950,27,351,CLE,Dick Gray,B,"",Oregon St.
1950,27,352,PHI,Bill Martin,B,"",USC
1950,28,353,BAL,John Adcock,T,"",Auburn
1950,28,354,NYY,Ed Petty,C,"",Hardin-Simmons
1950,28,355,GNB,Herm Hering,B,"",Rutgers
1950,28,356,DET,Johnny Karras,B,"",Illinois
1950,28,357,WAS,Ralph Shoaf,B,"",West Virginia
1950,28,358,NYG,Don McAuliffe,B,"",Michigan St.
1950,28,359,CRD,Sonny Jones,B,"",Wyoming
1950,28,360,PIT,Jerry Diehl,B,"",Idaho
1950,28,361,SFO,Charley Hall,B,"",Arizona
1950,28,362,CHI,Jim Kenary,B,"",Harvard
1950,28,363,RAM,Junior Morgan,E,"",San Jose St.
1950,28,364,CLE,Billy Pyle,B,"",Texas
1950,28,365,PHI,Don Burson,B,"",Northwestern
1950,29,366,BAL,Bob (Snakey) Graham,B,"",Pennsylvania
1950,29,367,NYY,Ed Jasonek,B,"",Furman
1950,29,368,GNB,Ben Zaranka,E,"",Kentucky
1950,29,369,DET,Russ Steger,B,"",Illinois
1950,29,370,WAS,Johnny Lundin,G,"",Minnesota
1950,29,372,PIT,Carl DePasqua,B,"",Pittsburgh
1950,29,373,CRD,Bill Montagne,B,"",California
1950,29,374,CHI,Ferd Nadherny,B,"",Yale
1950,29,375,SFO,Bob Whelan,B,"",Boston Univ.
1950,29,376,RAM,Bob Heck,B,"",Pacific
1950,29,377,CLE,Bob Schnelker,E,21,Bowling Green
1950,29,378,PHI,Wes Curtier,T,"",Richmond
1950,30,380,NYY,John Poulos,B,"",Pacific
1950,30,382,DET,Rube DeRoin,C,"",Oklahoma St.
1950,30,383,WAS,Bob Noppinger,E,"",""
1950,30,384,NYG,Hamp Tanner,T,22,Georgia
1950,30,385,CRD,Vic Banonis,C,"",""
1950,30,386,PIT,Ed Hudak,T,"",Notre Dame
1950,30,387,SFO,Bob Stillwell,E,"",USC
1950,30,388,CHI,Allen Markert,T,"",Minnesota
1950,30,389,RAM,Bill Lange,G,22,Dayton
1950,30,390,CLE,Jim Massey,B,"",Detroit Mercy
1950,30,391,PHI,Dud Parker,B,"",Baylor
