1949,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1949,13,126,NYG,Bill Austin,G,20,Oregon St.
1949,13,127,RAM,Paul Barry,FB,23,Tulsa
1949,13,128,WAS,Ed Henke,DE,21,USC
1949,13,129,CHI,George Taliaferro,HB,22,Indiana
1949,13,130,CRD,Bob Todd,T,"",Louisville
1949,13,131,PHI,Lyle Button,T,"",Illinois
1949,14,132,DET,Dale Panter,T,"",Utah St.
1949,14,133,NYY,Ed Toscani,B,"",Dayton
1949,14,134,GNB,Bobby Williams,C,"",Texas Tech
1949,14,135,NYG,Norb Adams,B,"",Purdue
1949,14,136,PIT,Dave Moon,B,"",SMU
1949,14,137,RAM,Ed Carmichael,T,"",Oregon St.
1949,14,138,WAS,Pat Haggerty,E,"",William & Mary
1949,14,139,CHI,Ernie Keily,G,"",Texas-El Paso
1949,14,140,CRD,Tony Klimek,DE,23,Illinois
1949,14,141,PHI,Bobby Lund,B,"",Tennessee
1949,15,142,DET,Bob Pifferini,C,26,San Jose St.
1949,15,143,GNB,Ken Cooper,G,26,Vanderbilt
1949,15,144,NYY,George Ramacorti,G,"",Boston Univ.
1949,15,145,PIT,Ed Sobczak,E,"",Michigan
1949,15,146,NYG,Ralph Pickelsimer,C,"",Otterbein
1949,15,147,RAM,J.C. Dodd,B,"",Sul Ross St.
1949,15,148,WAS,Gene Frassetto,T,"",California
1949,15,149,CHI,Hal Faverty,LB,21,Wisconsin
1949,15,150,CRD,Bob McQuade,B,"",""
1949,15,151,PHI,Carl Copp,T,"",Vanderbilt
1949,16,152,DET,Kimball Merrill,T,"",BYU
1949,16,153,NYY,Jack Bruce,B,"",William & Mary
1949,16,154,GNB,Gene Remenar,T,"",West Virginia
1949,16,155,NYG,Jerry Morrical,T,"",Indiana
1949,16,156,PIT,Denvard Snell,T,"",Auburn
1949,16,157,RAM,Joe Morgan,T,20,Southern Miss
1949,16,158,WAS,Dick Flowers,T,"",Alabama
1949,16,159,CHI,Al Wahl,T,"",Michigan
1949,16,160,CRD,Tom Murdock,B,"",Appalachian St.
1949,16,161,PHI,Frank Reno,E,"",West Virginia
1949,17,162,DET,Zealand Thigpen,B,"",Vanderbilt
1949,17,163,GNB,Paul Devine,B,"",Heidelberg
1949,17,164,NYY,Warren Beson,C,25,Minnesota
1949,17,165,PIT,Veto Kissell,LB,22,Holy Cross
1949,17,166,NYG,Wally Teninga,B,"",Michigan
1949,17,167,RAM,Dick Sheffield,E,"",Tulane
1949,17,168,WAS,Ross Pritchard,B,"",Arkansas
1949,17,169,CHI,John Corbisiero,B,"",Middlebury
1949,17,170,CRD,Eddie Rupp,B,"",Denison
1949,17,171,PHI,Leo Skladany,E,22,Pittsburgh
1949,18,172,DET,Bill Wehr,C,"",Denison
1949,18,173,NYY,Albie Gould,E,"",Boston Col.
1949,18,174,GNB,Floyd Lewis,G,"",SMU
1949,18,175,NYG,Dick Nutt,B,"",North Texas
1949,18,176,PIT,Clint Shipman,T,"",Texas A&M-Commerce
1949,18,177,RAM,Hillary Chollet,B,"",Cornell
1949,18,178,WAS,Herb Siegert,G,25,Illinois
1949,18,179,CHI,Jim Moran,B,"",John Carroll
1949,18,180,CRD,Webb Halbert,B,"",Iowa
1949,18,181,PHI,Russ Strait,B,"",Muhlenberg
1949,19,182,DET,Wally Triplett,HB,23,Penn St.
1949,19,183,GNB,Bobby Folsom,E,"",SMU
1949,19,184,NYY,Bob Reich,T,"",Colgate
1949,19,185,PIT,Jack McBride,E,"",Rice
1949,19,186,NYG,Ken McCall,B,"",Georgia
1949,19,187,RAM,Joe Leonard,T,"",Virginia
1949,19,188,WAS,Bob Hainlen,B,"",Colorado St.
1949,19,189,CHI,Bob Mitten,G,"",North Carolina
1949,19,190,CRD,Dean Laun,E,"",Iowa St.
1949,19,191,PHI,Paul Odom,G,"",Rollins
1949,20,192,DET,Joe Romano,T,"",North Carolina
1949,20,193,NYY,Frank Gaul,T,23,Notre Dame
1949,20,194,GNB,Larry Cooney,B,"",Penn St.
1949,20,195,NYG,Pat O'Sullivan,C,"",Alabama
1949,20,196,PIT,Ben Mann,G,"",Mississippi
1949,20,197,RAM,Lloyd Eisenberg,T,"",Duke
1949,20,198,WAS,Oliver Fletcher,G,26,USC
1949,20,199,CHI,Bob Heck,B,"",Pacific
1949,20,200,CRD,Earl Rowan,T,"",Hardin-Simmons
1949,20,201,PHI,Lloyd Brinkman,B,"",Missouri
1949,21,202,DET,Jack Lininger,LB,22,Ohio St.
1949,21,203,GNB,Ken Kranz,DB,25,Wisconsin–Milwaukee
1949,21,204,NYY,Sammy Pierce,B,"",Baylor
1949,21,205,PIT,Joe Jackura,C,"",Georgia
1949,21,206,NYG,A.D. Cate,G,"",North Texas
1949,21,207,RAM,George Teufel,B,"",Lock Haven
1949,21,208,WAS,Tommy Hughes,B,"",Duke
1949,21,209,CHI,Jim Duncan,E,"",Duke
1949,21,210,CRD,Leon Joslin,B,"",TCU
1949,21,211,PHI,Lou Futrell,B,"",USC
1949,22,212,DET,Gil Tobler,B,"",Utah
1949,22,213,NYY,Jim Lail,B,"",Wake Forest
1949,22,214,GNB,John Kordick,B,"",USC
1949,22,215,NYG,Tom Fetzer,B,"",Wake Forest
1949,22,216,PIT,Lloyd Johnson,B,"",West Texas A&M
1949,22,217,RAM,Ed Hamilton,E,"",Arkansas
1949,22,218,WAS,Bill Clements,E,"",UCLA
1949,22,219,CHI,Dick Bertuzzi,B,"",Kansas
1949,22,220,CRD,Bill Sprang,C,"",Purdue
1949,22,221,PHI,Harvey Kingry,B,"",Colorado Mines
1949,23,222,DET,R.B. Patterson,G,"",Mississippi St.
1949,23,223,GNB,Bill Kelley,E,23,Texas Tech
1949,23,224,NYY,Nick Lanza,B,"",Rice
1949,23,225,PIT,Jim Owens,E,22,Oklahoma
1949,23,226,NYG,Clete Fischer,HB,24,Nebraska
1949,23,227,RAM,Walt Kersulis,E,"",Illinois
1949,23,228,WAS,Frank Pattee,B,"",Kansas
1949,23,229,CHI,Harry Kane,C,"",Pacific
1949,23,230,CRD,Bob Cox,E,"",North Carolina
1949,23,231,PHI,Hank Kalver,T,"",Oklahoma City
1949,24,232,DET,Oswald Clark,E,"",Michigan
1949,24,233,NYY,Joe Ponsalle,T,"",""
1949,24,234,GNB,Jimmy Ford,B,"",Tulsa
1949,24,235,NYG,Don McAuliffe,B,"",Notre Dame
1949,24,236,PIT,Ivan Snowden,T,"",Texas A&M-Kingsville
1949,24,237,RAM,Fred Klemenok,B,"",San Francisco
1949,24,238,WAS,Jim Cullom,G,"",California
1949,24,239,CHI,Bernie Smith,T,"",Texas-El Paso
1949,24,240,CRD,Stan Szymakowski,B,"",Lehigh
1949,24,241,PHI,Fred Leon,T,"",Nevada
1949,25,242,DET,Les Cowan,E,"",McMurry
1949,25,243,GNB,Frank Lambright,G,"",Arkansas
1949,25,244,NYY,Paul Girolamo,B,"",Cornell
1949,25,245,PIT,Bobby Gaff,B,"",Texas A&M
1949,25,246,NYG,Gene Degyansky,E,"",Baldwin-Wallace
1949,25,247,RAM,Clay Matthews,DE,21,Georgia Tech
1949,25,248,WAS,Nick Sebek,QB,21,Indiana
1949,25,249,CHI,Stan Marczyk,T,"",North Carolina
1949,25,250,NYG,Ralph Doran,B,"",Iowa
1949,25,251,PHI,John Schweder,G,21,Pennsylvania
