1988,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1988,1,1,ATL,Aundray Bruce,LB,22,Auburn
1988,1,2,KAN,Neil Smith,DE,22,Nebraska
1988,1,3,DET,Bennie Blades,DB,22,Miami (FL)
1988,1,4,TAM,Paul Gruber,T,23,Wisconsin
1988,1,5,CIN,Rickey Dixon,DB,21,Oklahoma
1988,1,6,RAI,Tim Brown HOF,WR,22,Notre Dame
1988,1,7,GNB,Sterling Sharpe,WR,23,South Carolina
1988,1,8,NYJ,Dave Cadigan,G,23,USC
1988,1,9,RAI,Terry McDaniel,DB,23,Tennessee
1988,1,10,NYG,Eric Moore,G,23,Indiana
1988,1,11,DAL,Michael Irvin HOF,WR,22,Miami (FL)
1988,1,12,PHO,Ken Harvey,LB,23,California
1988,1,13,PHI,Keith Jackson,TE,23,Oklahoma
1988,1,14,RAM,Gaston Green,RB,22,UCLA
1988,1,15,SDG,Anthony Miller,WR,23,Tennessee
1988,1,16,MIA,Eric Kumerow,DE,23,Ohio St.
1988,1,17,NWE,John Stephens,RB,22,NW State (LA)
1988,1,18,PIT,Aaron Jones,DE,21,East. Kentucky
1988,1,19,MIN,Randall McDaniel HOF,G,23,Arizona St.
1988,1,20,RAM,Aaron Cox,WR,23,Arizona St.
1988,1,21,CLE,Clifford Charlton,LB,23,Florida
1988,1,22,HOU,Lorenzo White,RB,22,Michigan St.
1988,1,23,CHI,Brad Muster,RB,23,Stanford
1988,1,24,NOR,Craig Heyward,RB,21,Pittsburgh
1988,1,25,RAI,Scott Davis,DT,23,Illinois
1988,1,26,DEN,Ted Gregory,NT,23,Syracuse
1988,1,27,CHI,Wendell Davis,WR,22,LSU
1988,2,28,ATL,Marcus Cotton,LB,22,USC
1988,2,29,DET,Chris Spielman,LB,22,Ohio St.
1988,2,30,PHI,Eric Allen,DB,22,Arizona St.
1988,2,31,CIN,Ickey Woods,RB,22,UNLV
1988,2,32,DET,Pat Carter,TE,22,Florida St.
1988,2,33,SFO,Danny Stubbs,DE,23,Miami (FL)
1988,2,34,GNB,Shawn Patterson,DE,24,Arizona St.
1988,2,35,RAM,Anthony Newman,DB,22,Oregon
1988,2,36,NYG,Jumbo Elliott,T,23,Michigan
1988,2,37,NYJ,Terry Williams,DB,22,Bethune-Cookman
1988,2,38,PHO,Tony Jeffery,RB,24,TCU
1988,2,39,SFO,Pierce Holt,DE,26,Angelo State (TX)
1988,2,40,BUF,Thurman Thomas HOF,RB,22,Oklahoma St.
1988,2,41,DAL,Ken Norton,LB,21,UCLA
1988,2,42,MIA,Jarvis Williams,DB,23,Florida
1988,2,43,NWE,Vincent Brown,LB,23,Miss. Valley St.
1988,2,44,PIT,Dermontti Dawson HOF,C,23,Kentucky
1988,2,45,DEN,Gerald Perry,T,23,Saginaw Valley St.
1988,2,46,RAM,Flipper Anderson,WR,23,UCLA
1988,2,47,RAM,Fred Strickland,LB,22,Purdue
1988,2,48,HOU,Quintin Jones,DB,22,Pittsburgh
1988,2,49,SEA,Brian Blades,WR,23,Miami (FL)
1988,2,50,CLE,Michael Dean Perry,DT,23,Clemson
1988,2,51,CHI,Dante Jones,LB,23,Oklahoma
1988,2,52,NOR,Brett Perriman,WR,22,Miami (FL)
1988,2,53,TAM,Lars Tate,RB,22,Georgia
1988,2,54,MIN,Brad Edwards,DB,22,South Carolina
1988,2,55,WAS,Chip Lohmiller,K,22,Minnesota
1988,3,56,ATL,Alex Higdon,TE,21,Ohio St.
1988,3,57,CIN,Kevin Walker,LB,22,Maryland
1988,3,58,DET,Ray Roundtree,WR,22,Penn St.
1988,3,59,KAN,Kevin Porter,DB,22,Auburn
1988,3,60,SDG,Quinn Early,WR,23,Iowa
1988,3,61,GNB,Keith Woodside,RB,24,Texas A&M
1988,3,62,NYG,Sheldon White,DB,23,Miami (OH)
1988,3,63,NYJ,Erik McMillan,DB,23,Missouri
1988,3,64,PHI,Matt Patchan,T,"",Miami (FL)
1988,3,65,BUF,Bernard Ford,WR,22,Central Florida
1988,3,66,WAS,Mike Oliphant,RB,25,Puget Sound
1988,3,67,DAL,Mark Hutson,G,"",Oklahoma
1988,3,68,PHO,Tom Tupa,QB,22,Ohio St.
1988,3,69,NWE,Tom Rehder,T,23,Notre Dame
1988,3,70,PIT,Chuck Lanza,C,23,Notre Dame
