2014,Rnd,Pick,Tm,Player,Pos,Age,Sk
2014,2,45,SEA,Paul Richardson,WR,22,""
2014,2,46,PIT,Stephon Tuitt,DE,21,23.5
2014,2,47,WAS,Trent Murphy,LB,23,19.0
2014,2,48,BAL,Timmy Jernigan,DT,21,16.5
2014,2,49,NYJ,Jace Amaro,TE,22,""
2014,2,50,SDG,Jeremiah Attaochu,LB,21,12.0
2014,2,51,CHI,Ego Ferguson,DT,22,2.0
2014,2,52,ARI,Troy Niklas,TE,21,""
2014,2,53,GNB,Davante Adams,WR,21,""
2014,2,54,TEN,Bishop Sankey,RB,21,""
2014,2,55,CIN,Jeremy Hill,RB,21,""
2014,2,56,DEN,Cody Latimer,WR,21,""
2014,2,57,SFO,Carlos Hyde,RB,23,""
2014,2,58,NOR,Stanley Jean-Baptiste,DB,24,""
2014,2,59,IND,Jack Mewhort,T,23,""
2014,2,60,CAR,Kony Ealy,DE,22,15.0
2014,2,61,JAX,Allen Robinson,WR,21,""
2014,2,62,NWE,Jimmy Garoppolo,QB,22,""
2014,2,63,MIA,Jarvis Landry,WR,21,""
2014,2,64,SEA,Justin Britt,T,23,""
2014,3,65,HOU,C.J. Fiedorowicz,TE,22,""
2014,3,66,WAS,Morgan Moses,OL,23,""
2014,3,67,MIA,Billy Turner,T,22,""
2014,3,68,ATL,Dezmen Southward,DB,23,1.0
2014,3,69,TAM,Charles Sims,RB,23,""
2014,3,70,SFO,Marcus Martin,C,20,""
2014,3,71,CLE,Christian Kirksey,LB,22,11.5
2014,3,72,MIN,Scott Crichton,DE,22,""
2014,3,73,BUF,Preston Brown,LB,21,1.0
2014,3,74,NYG,Jay Bromley,DT,22,2.0
2014,3,75,STL,Tre Mason,RB,21,""
2014,3,76,DET,Travis Swanson,C,23,""
2014,3,77,SFO,Chris Borland,LB,23,1.0
2014,3,78,WAS,Spencer Long,G,23,""
2014,3,79,BAL,Terrence Brooks,DB,22,""
2014,3,80,NYJ,Dexter McDougle,DB,23,""
2014,3,81,OAK,Gabe Jackson,G,23,""
2014,3,82,CHI,Will Sutton,DT,22,""
2014,3,83,HOU,Louis Nix,DT,23,""
2014,3,84,ARI,Kareem Martin,DE,22,5.0
2014,3,85,GNB,Khyri Thornton,DT,24,1.0
2014,3,86,PHI,Josh Huff,WR,22,""
2014,3,87,KAN,Phillip Gaines,DB,23,""
2014,3,88,CIN,Will Clarke,DE,23,7.0
2014,3,89,SDG,Chris Watt,G,24,""
2014,3,90,IND,Donte Moncrief,WR,21,""
2014,3,91,ARI,John Brown,WR,24,""
2014,3,92,CAR,Trai Turner,OL,21,""
2014,3,93,JAX,Brandon Linder,OL,22,""
2014,3,94,CLE,Terrance West,RB,23,""
2014,3,95,DEN,Michael Schofield,OL,23,""
2014,3,96,MIN,Jerick McKinnon,RB,22,""
2014,3,97,PIT,Dri Archer,WR,23,""
2014,3,98,GNB,Richard Rodgers,TE,22,""
2014,3,99,BAL,Crockett Gillmore,TE,22,""
2014,3,100,SFO,Brandon Thomas,OL,23,""
2014,4,101,PHI,Jaylen Watkins,DB,22,""
2014,4,102,WAS,Bashaud Breeland,DB,22,1.0
2014,4,103,ATL,Devonta Freeman,RB,22,""
2014,4,104,NYJ,Jalen Saunders,WR,21,""
2014,4,105,NWE,Bryan Stork,C,23,""
2014,4,106,SFO,Bruce Ellington,WR,23,""
2014,4,107,OAK,Justin Ellis,DT,23,0.5
2014,4,108,SEA,Cassius Marsh,DE,22,12.5
2014,4,109,BUF,Ross Cockrell,DB,23,""
2014,4,110,STL,Maurice Alexander,DB,23,3.0
2014,4,111,CIN,Russell Bodine,C,22,""
2014,4,112,TEN,DaQuan Jones,DT,22,6.0
2014,4,113,NYG,Andre Williams,RB,22,""
2014,4,114,JAX,Aaron Colvin,DB,22,5.0
2014,4,115,NYJ,Shaquelle Evans,WR,23,""
2014,4,116,OAK,Keith McGill,DB,25,""
2014,4,117,CHI,Ka'Deem Carey,RB,21,""
2014,4,118,PIT,Martavis Bryant,WR,22,""
2014,4,119,DAL,Anthony Hitchens,LB,22,3.5
2014,4,120,ARI,Logan Thomas,QB,23,""
2014,4,121,GNB,Carl Bradford,LB,22,""
2014,4,122,TEN,Marqueston Huff,DB,22,1.0
2014,4,123,SEA,Kevin Norwood,WR,24,""
2014,4,124,KAN,De'Anthony Thomas,RB,21,""
2014,4,125,MIA,Walt Aikens,DB,23,""
2014,4,126,NOR,Khairi Fortt,LB,22,""
2014,4,127,CLE,Pierre Desir,DB,23,""
2014,4,128,CAR,Tre Boston,DB,22,2.0
2014,4,129,SFO,Dontae Johnson,DB,22,""
2014,4,130,NWE,James White,RB,22,""
2014,4,131,CHI,Brock Vereen,DB,22,""
2014,4,132,SEA,Kevin Pierre-Louis,LB,22,1.0
2014,4,133,DET,Nevin Lawson,DB,23,1.0
2014,4,134,BAL,Brent Urban,DT,23,3.5
2014,4,135,HOU,Tom Savage,QB,24,""
2014,4,136,DET,Larry Webster,DE,24,""
2014,4,137,NYJ,Dakota Dozier,OL,23,""
2014,4,138,BAL,Lorenzo Taliaferro,RB,22,""
2014,4,139,ATL,Prince Shembo,LB,22,""
2014,4,140,NWE,Cameron Fleming,T,22,""
2014,5,141,PHI,Taylor Hart,DE,23,""
2014,5,142,WAS,Ryan Grant,WR,23,""
2014,5,143,TAM,Kadeem Edwards,OL,23,""
2014,5,144,JAX,Telvin Smith,LB,23,7.5
2014,5,145,MIN,David Yankey,OL,22,""
2014,5,146,DAL,Devin Street,WR,23,""
2014,5,147,ATL,Ricardo Allen,DB,22,1.0
2014,5,148,CAR,Bene Benwikere,DB,23,1.5
2014,5,149,TAM,Kevin Pamphile,T,23,""
2014,5,150,SFO,Aaron Lynch,DE,21,19.0
2014,5,151,TEN,Avery Williamson,LB,22,14.5
2014,5,152,NYG,Nat Berhe,DB,23,1.0
2014,5,153,BUF,Cyril Richardson,G,23,""
2014,5,154,NYJ,Jeremiah George,LB,22,0.5
2014,5,155,MIA,Arthur Lynch,TE,24,""
2014,5,156,DEN,Lamin Barrow,LB,23,""
2014,5,157,PIT,Shaquille Richardson,DB,22,""
2014,5,158,DET,Caraun Reid,DT,22,3.5
2014,5,159,JAX,Chris Smith,DE,22,8.5
2014,5,160,ARI,Ed Stinson,DE,24,1.0
2014,5,161,GNB,Corey Linsley,C,23,""
2014,5,162,PHI,Ed Reynolds,DB,22,1.0
2014,5,163,KAN,Aaron Murray,QB,23,""
2014,5,164,CIN,A.J. McCarron,QB,23,""
2014,5,165,SDG,Ryan Carrethers,DT,23,""
2014,5,166,IND,Jonathan Newsome,LB,23,7.5
2014,5,167,NOR,Vinnie Sunseri,DB,22,""
2014,5,168,ATL,Marquis Spruill,LB,23,""
2014,5,169,NOR,Ronald Powell,LB,23,""
2014,5,170,SFO,Keith Reaser,DB,23,1.0
2014,5,171,MIA,Jordan Tripp,LB,23,""
2014,5,172,SEA,Jimmy Staten,DT,23,""
2014,5,173,PIT,Wesley Johnson,OL,23,""
2014,5,174,NYG,Devon Kennard,DE,23,19.5
2014,5,175,BAL,John Urschel,G,23,""
2014,5,176,GNB,Jared Abbrederis,WR,23,""
2014,6,177,HOU,Jeoffrey Pagan,DE,21,""
2014,6,178,TEN,Zach Mettenberger,QB,23,""
2014,6,179,NWE,Jon Halapio,OL,23,""
2014,6,180,SFO,Kenneth Acker,DB,22,""
2014,6,181,HOU,Alfred Blue,RB,23,""
2014,6,182,MIN,Antone Exum,DB,23,1.0
2014,6,183,CHI,David Fales,QB,23,""
2014,6,184,MIN,Kendall James,DB,23,""
2014,6,185,TAM,Robert Herron,WR,22,""
2014,6,186,WAS,Lache Seastrunk,RB,23,""
2014,6,187,NYG,Bennett Jackson,DB,22,""
2014,6,188,STL,E.J. Gaines,DB,22,""
2014,6,189,DET,T.J. Jones,WR,22,""
2014,6,190,MIA,Matt Hazel,WR,22,""
2014,6,191,CHI,Pat O'Donnell,P,23,""
2014,6,192,PIT,Jordan Zumwalt,LB,22,""
2014,6,193,KAN,Zach Fulton,G,22,""
2014,6,194,BAL,Keith Wenning,QB,23,""
2014,6,195,NYJ,Brandon Dixon,DB,24,""
2014,6,196,ARI,Walt Powell,WR,22,""
2014,6,197,GNB,Demetri Goodson,DB,25,""
2014,6,198,NWE,Zach Moore,DE,24,4.0
2014,6,199,SEA,Garrett Scott,OL,22,""
2014,6,200,KAN,Laurent Duvernay-Tardif,OL,23,""
2014,6,201,SDG,Marion Grice,RB,23,""
2014,6,202,NOR,Tavon Rooks,OL,24,""
2014,6,203,IND,Andrew Jackson,LB,22,1.0
2014,6,204,CAR,Tyler Gaffney,RB,23,""
2014,6,205,JAX,Luke Bowanko,C,23,""
2014,6,206,NWE,Jemea Thomas,DB,24,""
2014,6,207,DEN,Matt Paradis,OL,24,""
2014,6,208,SEA,Eric Pinkins,DB,23,""
2014,6,209,NYJ,Quincy Enunwa,WR,22,""
2014,6,210,NYJ,IK Enemkpali,DT,23,""
2014,6,211,HOU,Jay Prosch,FB,22,""
2014,6,212,CIN,Marquis Flowers,LB,22,3.5
2014,6,213,NYJ,Tajh Boyd,QB,23,""
2014,6,214,STL,Garrett Gilbert,QB,23,""
2014,6,215,PIT,Daniel McCullers,DT,22,2.5
2014,7,216,HOU,Andre Hal,DB,22,1.0
2014,7,217,WAS,Ted Bolser,TE,23,""
2014,7,218,BAL,Michael Campanaro,WR,23,""
2014,7,219,OAK,T.J. Carrie,DB,24,1.0
2014,7,220,MIN,Shamar Stephen,DT,23,4.0
2014,7,221,BUF,Randell Johnson,LB,23,""
2014,7,222,JAX,Storm Johnson,RB,22,""
2014,7,223,MIN,Brandon Watts,LB,23,""
2014,7,224,PHI,Beau Allen,DT,22,2.0
2014,7,225,MIN,Jabari Price,DB,21,""
2014,7,226,STL,Mitchell Van Dyk,OL,23,""
2014,7,227,SEA,Kiero Small,RB,25,""
2014,7,228,WAS,Zach Hocker,K,23,""
2014,7,229,DET,Nate Freese,K,24,""
2014,7,230,PIT,Rob Blanchflower,TE,24,""
2014,7,231,DAL,Ben Gardner,DE,24,""
2014,7,232,IND,Ulrick John,OL,22,""
2014,7,233,NYJ,Trevor Reilly,LB,26,1.0
2014,7,234,MIA,Terrence Fede,DE,22,1.0
2014,7,235,OAK,Shelby Harris,DE,23,8.0
2014,7,236,GNB,Jeff Janis,WR,23,""
2014,7,237,BUF,Seantrel Henderson,OL,22,""
2014,7,238,DAL,Will Smith,LB,22,""
2014,7,239,CIN,James Wright,WR,22,""
2014,7,240,SDG,Tevin Reese,WR,23,""
2014,7,241,STL,C.B. Bryant,DB,22,""
2014,7,242,DEN,Corey Nelson,LB,22,1.0
2014,7,243,SFO,Kaleb Ramsey,DE,25,""
2014,7,244,NWE,Jeremy Gallon,WR,24,""
2014,7,245,SFO,Trey Millard,FB,23,""
2014,7,246,CHI,Charles Leno,T,22,""
2014,7,247,OAK,Jonathan Dowling,DB,22,""
2014,7,248,DAL,Ahmad Dixon,DB,23,""
2014,7,249,STL,Michael Sam,DE,24,""
2014,7,250,STL,Demetrius Rhaney,OL,22,""
2014,7,251,DAL,Ken Bishop,DT,23,""
2014,7,252,CIN,Lavelle Westbrooks,DB,22,""
2014,7,253,ATL,Yawin Smallwood,LB,22,""
2014,7,254,DAL,Terrance Mitchell,DB,22,1.0
2014,7,255,ATL,Tyler Starr,LB,23,""
2014,7,256,HOU,Lonnie Ballentine,DB,21,""
