1946,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1946,1,1,BOS,Boley Dancewicz,QB,21,Notre Dame
1946,1,2,CRD,Dub Jones,HB,21,LSU
1946,1,3,PIT,Felix (Doc) Blanchard,B,"",Army
1946,1,4,CHI,Johnny Lujack,QB,21,Notre Dame
1946,1,5,NYG,George Connor HOF,T,21,Notre Dame
1946,1,6,GNB,Johnny Strzykalski,HB,24,Marquette
1946,1,7,PHI,Leo Riggs,B,"",USC
1946,1,8,DET,Bill Dellastatious,B,"",Missouri
1946,1,9,WAS,Cal Rossi,B,"",UCLA
1946,1,10,RAM,Emil Sitko,HB,23,Notre Dame
1946,2,11,CRD,Mac Wenskunas,C,"",Illinois
1946,2,12,BOS,Nick Scollard,E,26,St. Joseph's (IN)
1946,2,13,PIT,George Clark,B,"",Duke
1946,2,14,CHI,Julie Rykovich,HB,23,Illinois
1946,2,15,NYG,Elmer Jones,G,26,Wake Forest
1946,3,16,CRD,Elmer Angsman,HB,20,Notre Dame
1946,3,17,BOS,Bob McClure,G,22,Nevada
1946,3,18,PIT,Harmon Rowe,DB,23,San Francisco
1946,3,19,CHI,Frank Broyles,QB,"",Georgia Tech
1946,3,20,NYG,Hosea Rodgers,FB,24,North Carolina
1946,3,21,GNB,Bob Nussbaumer,HB,22,Michigan
1946,3,22,DET,Russ Thomas,T,22,Ohio St.
1946,3,23,PHI,Gordon Gray,E,"",USC
1946,3,24,WAS,Stan Kozlowski,FB,22,Holy Cross
1946,3,25,RAM,Don Samuel,DB,22,Oregon St.
1946,4,26,CRD,Hamilton Nichols,G,21,Rice
1946,4,27,BOS,Jack Breslin,B,"",Michigan St.
1946,4,28,PIT,Joe Tepsic,B,"",Penn St.
1946,4,29,CHI,Ernie Knotts,G,"",Duke
1946,4,30,NYG,Paul Duke,C,21,Georgia Tech
1946,5,31,CRD,Joe Golding,HB,25,Oklahoma
1946,5,32,BOS,Gaston Bourgeois,B,"",Tulane
1946,5,33,PIT,Jack Seiferling,B,"",Utah St.
1946,5,34,CHI,Don Schneider,HB,23,Pennsylvania
1946,5,35,NYG,Pete Stout,FB,22,TCU
1946,5,36,GNB,Ed Cody,FB,23,Purdue
1946,5,37,PHI,Walt Slater,TB,26,Tennessee
1946,5,38,DET,Dave Harris,E,"",Wake Forest
1946,5,39,WAS,Gay Adelt,B,"",Utah
1946,5,40,RAM,Don Paul,C,"",UCLA
1946,6,41,CRD,Len Dickey,T,"",Texas A&M
1946,6,42,BOS,Thurman Tigart,G,"",Oklahoma
1946,6,43,PIT,Marion Woods,G,"",Clemson
1946,6,44,CHI,Ted Scruggs,E,23,Rice
1946,6,45,NYG,Jim Lalikos,T,"",Brown
1946,6,46,GNB,John Ferraro,T,"",USC
1946,6,47,DET,Joe Eddins,G,"",Auburn
1946,6,48,PHI,Felto Prewitt,C,22,Tulsa
1946,6,49,WAS,Walt Trojanowski,B,"",Connecticut
1946,6,50,RAM,Newell (Ace) Oestreich,B,"",California
1946,7,51,CRD,Pat Lenshan,E,"",Tennessee
1946,7,52,BOS,Ed Mieszkowski,T,20,Notre Dame
1946,7,53,PIT,Tom Reinhardt,T,"",Minnesota
1946,7,54,CHI,Wendell Beard,T,"",California
1946,7,55,NYG,Jim Plyler,T,"",Texas
1946,7,56,GNB,Art Renner,E,"",Michigan
1946,7,57,PHI,George Robotham,E,"",UCLA
1946,7,58,DET,Pete Berezney,T,22,Notre Dame
1946,7,59,WAS,Bob Hendren,T,23,USC
1946,7,60,RAM,Fay King,E,24,Georgia
1946,8,61,CRD,Phil Tinsley,E,"",Alabama
1946,8,62,BOS,Chet Lipka,E,"",Boston Col.
1946,8,63,PIT,Joe Ponsetto,B,"",Michigan
1946,8,64,CHI,John Ziegler,B,"",Colorado
1946,8,65,NYG,Gene Roberts,HB,23,Tenn-Chattanooga
1946,8,66,GNB,Bert Cole,T,"",Oklahoma St.
1946,8,67,DET,Keith DeCourcey,B,"",Washington
1946,8,68,PHI,Jim Lecture,G,21,Northwestern
1946,8,69,WAS,George Callanan,B,"",USC
1946,8,70,RAM,Joe Whisler,B,"",Ohio St.
1946,9,71,CRD,Jake Colhouer,G,24,Oklahoma St.
1946,9,72,BOS,Al Dekdebrun,B,25,Cornell
1946,9,73,PIT,Bob Evans,B,"",Pennsylvania
1946,9,74,CHI,Walt Dropo,E,"",Connecticut
1946,9,75,NYG,Mike Harris,G,"",Mississippi St.
1946,9,76,GNB,Grant Darnell,G,"",Texas A&M
1946,9,77,PHI,Ernie Lewis,FB,21,Colorado
1946,9,78,DET,Bill Hedges,T,"",West Texas A&M
1946,9,79,WAS,Bob Skoglund,E,"",Notre Dame
1946,9,80,RAM,Mike Schumchyk,E,"",Arkansas
1946,10,81,CRD,Tom Barber,T,"",Tenn-Chattanooga
1946,10,82,BOS,Rex John,T,"",Wisconsin
1946,10,83,PIT,Mel Bonwell,B,"",Central College (IA)
1946,10,84,CHI,Bill Harris,C,"",Auburn
1946,10,85,NYG,Walt Clay,B,22,Colorado
1946,10,86,GNB,Joe McAfee,B,"",Holy Cross
1946,10,87,DET,Thornton Dixon,T,"",Ohio St.
1946,10,88,PHI,Al Vandeweghe,E,25,William & Mary
1946,10,89,WAS,Jake Leicht,HB,27,Oregon
1946,10,90,RAM,Joe Signaigo,G,23,Notre Dame
1946,11,91,CRD,Dick Loepfe,T,24,Wisconsin
1946,11,92,BOS,Bob West,B,"",Colorado
1946,11,93,PIT,Doc Holloway,G,"",William & Mary
1946,11,94,CHI,Eddie Allen,FB,28,Pennsylvania
1946,11,95,NYG,Warren Amling,G,"",Ohio St.
1946,11,96,GNB,Steve Conroy,B,"",Holy Cross
1946,11,97,PHI,Bill Iancelli,E,"",Franklin & Marshall
1946,11,98,DET,Bob Stevens,B,"",Oregon St.
1946,11,99,WAS,Chick Maggioli,DB,24,Illinois
1946,11,100,RAM,Tom Phillips,B,"",Ohio St.
1946,12,101,CRD,Vinnie Yablonski,FB,23,Columbia
1946,12,102,BOS,Max Dodge,E,"",Nevada
1946,12,103,PIT,Carroll Owen,B,"",Catawba
1946,12,104,CHI,Frank Bauman,E,"",Illinois
1946,12,105,NYG,Al Bush,T,"",Duke
1946,12,106,GNB,Billy Hildebrand,E,"",Mississippi St.
1946,12,107,DET,Pat Farris,T,"",Texas Tech
1946,12,108,PHI,Pat McHugh,DB,26,Georgia Tech
1946,12,109,WAS,Monte Moncrief,T,"",Texas A&M
1946,12,110,RAM,Ted Strojny,T,"",Holy Cross
1946,13,111,CRD,Lee Lewis,B,"",Washington
1946,13,112,BOS,Joe Kirkland,T,"",Virginia
1946,13,113,PIT,George Poppin,T,"",New Mexico
1946,13,114,CHI,Reed Nostrum,T,"",Utah
1946,13,115,NYG,Bob Reiman,B,"",Oregon St.
1946,13,116,GNB,Tom Hand,C,"",Iowa
1946,13,117,PHI,John Wingender,B,"",Washington
1946,13,118,DET,Paul Copoulos,B,"",Marquette
1946,13,119,WAS,Joe Tereshinski,DE,22,Georgia
1946,13,120,RAM,George Strohmeyer,C,22,Notre Dame
1946,14,121,CRD,Bob Russell,B,"",Miami (OH)
1946,14,122,BOS,Ralph Ventresco,B,"",Penn St.
1946,14,123,PIT,Bob McCain,E,24,Mississippi
1946,14,124,CHI,Dick Chatterton,B,"",BYU
1946,14,125,NYG,Bob Hazelhurst,B,"",Denver
1946,14,126,GNB,George Hills,G,"",Georgia Tech
1946,14,127,DET,Ty Irby,B,"",Auburn
1946,14,128,PHI,Homer Paine,T,22,Oklahoma
1946,14,129,WAS,Stan Sprague,E,"",Illinois
1946,14,130,RAM,Bob Palladino,B,"",Notre Dame
1946,15,131,CRD,Fred Rovai,G,"",Notre Dame
1946,15,132,BOS,John Furey,T,"",Boston Col.
1946,15,133,PIT,Tom Tallchief,T,"",Oklahoma
1946,15,134,CHI,Johnny Timko,C,"",Temple
1946,15,135,NYG,Stan Stapley,T,"",Utah
1946,15,136,GNB,Jim Hough,B,"",Clemson
1946,15,137,PHI,John Kerns,T,23,North Carolina
1946,15,138,DET,Pat Thrash,E,"",South Carolina
1946,15,139,WAS,Harry Adelman,E,"",USC
1946,15,140,RAM,Dick Lorenz,E,"",Oregon St.
1946,16,141,CRD,Ray Evans,G,22,Texas-El Paso
1946,16,142,BOS,Bill Swiacki,E,23,Columbia
1946,16,143,PIT,Al Perl,B,"",Youngstown St.
1946,16,144,CHI,Ted Hazelwood,T,22,North Carolina
1946,16,145,NYG,Nick Terlizzi,T,"",Alabama
1946,16,146,GNB,Dean Gaines,T,"",Georgia Tech
1946,16,147,DET,Kelley Mote,E,23,Duke
1946,16,148,PHI,Buddy Hubard,B,"",William & Mary
1946,16,149,WAS,Bob Butchofsky,B,"",Texas A&M
1946,16,150,RAM,Larry Bouley,B,"",Georgia
1946,17,151,CRD,Bob Loubie,B,"",Miami (OH)
1946,17,152,BOS,Charley Tiedeman,B,"",Brown
1946,17,153,PIT,Russ Lopez,C,"",West Virginia
1946,17,154,CHI,Dick Johnson,C,"",Baylor
1946,17,155,NYG,Ray Justak,G,"",Northwestern
1946,17,156,GNB,J.P. Miller,G,"",Georgia
1946,17,157,PHI,Allen Smith,B,"",Tulsa
1946,17,158,DET,Bill Scrugg,B,"",Rice
1946,17,159,WAS,Mike Prashaw,T,"",Michigan
1946,17,160,RAM,Gasper Urban,G,23,Notre Dame
1946,18,161,CRD,Frank Irwin,T,"",Duke
1946,18,162,BOS,Don Alverez,G,"",Dartmouth
1946,18,163,PIT,Charles (Buck) Garrison,G,"",Wake Forest
1946,18,164,CHI,Art Boettcher,B,"",Shurtleff
1946,18,165,NYG,Bob Morris,HB,21,USC
1946,18,166,GNB,Boyd Morse,E,"",Arizona
1946,18,167,DET,Ben Wall,B,"",Central Michigan
1946,18,168,PHI,Bernie Millham,E,"",Fordham
1946,18,169,WAS,Ed Robnett,FB,26,Texas Tech
1946,18,170,RAM,Bob Wise,G,"",Colorado
1946,19,171,CRD,Pride Ratterree,G,"",Wake Forest
1946,19,172,BOS,Jack Burns,B,"",Temple
1946,19,173,PIT,Bill Cloud,T,"",Temple
1946,19,174,CHI,Tom Gallagher,B,"",Illinois
1946,19,175,NYG,Tom Loflin,E,"",LSU
1946,19,176,GNB,Joe Bradford,C,"",USC
1946,19,177,PHI,Lawrence Mauss,C,"",Utah
1946,19,178,DET,Merlin Kispert,B,"",Minnesota
1946,19,179,WAS,LaMar Dykstra,B,"",Colorado
1946,19,180,RAM,Jerry Ford,E,"",Notre Dame
1946,20,181,CRD,Bill Heywood,B,"",Notre Dame
1946,20,182,BOS,Frank Ruggerio,B,"",Notre Dame
1946,20,183,PIT,Mike Garbinski,B,"",Penn St.
1946,20,184,CHI,Johnny Adams,B,"",Denver
1946,20,185,NYG,Dick Kelley,B,"",Minnesota
1946,20,186,GNB,Bill DeRosa,B,"",Boston Col.
1946,20,187,DET,Don Malmberg,T,"",UCLA
1946,20,188,PHI,Dave Butcher,B,"",William & Mary
1946,20,189,WAS,Bob Ward,B,"",San Jose St.
1946,20,190,RAM,Bob Albrecht,B,"",Marquette
1946,21,191,CRD,Al Trauggott,B,"",Miami (OH)
1946,21,192,BOS,Jack Price,B,"",Baylor
1946,21,193,PIT,Charley Loiacono,C,"",Lafayette
1946,21,194,CHI,Dean Widseth,T,"",Bemidji St.
1946,21,195,NYG,Mel Patton,B,"",Santa Clara
1946,21,196,GNB,Ralph Grant,B,"",Bucknell
1946,21,197,PHI,Don Fabling,B,"",Colorado
1946,21,198,DET,Ned Maloney,E,23,Purdue
1946,21,199,WAS,John Pehar,T,"",USC
1946,21,200,RAM,Cliff Lewis,DB,23,Duke
1946,22,201,CRD,Clem Andrulewicz,T,"",Villanova
1946,22,202,BOS,Elliot (Ike) Igleheart,G,"",Tulane
1946,22,203,PIT,George Johnson,T,"",Pittsburgh
1946,22,204,CHI,George Kochins,T,"",Bucknell
1946,22,205,NYG,Bill Stiers,B,"",UCLA
1946,22,206,GNB,Howie Brown,G,24,Indiana
1946,22,207,DET,Jack Simmons,C,21,Detroit Mercy
1946,22,208,PHI,George Feldman,B,"",Tufts
1946,22,209,WAS,Roger Robinson,B,"",Syracuse
1946,22,210,RAM,Bob Richardson,T,"",Marquette
1946,23,211,CRD,Adam Rakowski,E,"",Pennsylvania
1946,23,212,BOS,Bill Levitt,C,"",Miami (FL)
1946,23,213,PIT,Bill Leitheiser,G,"",Duke
1946,23,214,CHI,Al Hoisch,B,"",Stanford
1946,23,215,NYG,Vernon Hare,B,"",Santa Clara
1946,23,216,GNB,Andy Kosmac,C,"",LSU
1946,23,217,PHI,Ed Cameron,G,"",Miami (OH)
1946,23,218,DET,Joe Pulte,E,"",Detroit Mercy
1946,23,219,WAS,Charley Cadenhead,C,"",Mississippi St.
1946,23,220,RAM,Derald Lebow,B,"",Oklahoma
1946,24,221,CRD,Jack MacKenzie,B,"",Northwestern
1946,24,222,BOS,Mike Karmazin,G,27,Duke
1946,24,223,PIT,Roger Adams,C,"",Florida
1946,24,224,CHI,Visco Grgich,G,23,Santa Clara
1946,24,225,NYG,Neil Scully,B,"",Dayton
1946,24,226,GNB,Maurice Stacy,B,"",Washington
1946,24,227,DET,Bob Funderberg,B,"",Northwestern
