1963,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1963,1,1,RAM,Terry Baker,QB,22,Oregon St.
1963,1,2,STL,Jerry Stovall,DB,22,LSU
1963,1,3,MIN,Jim Dunaway,DT,22,Mississippi
1963,1,4,PHI,Ed Budde,G,22,Michigan St.
1963,1,5,BAL,Bob Vogel,T,21,Ohio St.
1963,1,6,DAL,Lee Roy Jordan,LB,22,Alabama
1963,1,7,WAS,Pat Richter,TE,21,Wisconsin
1963,1,8,SFO,Kermit Alexander,DB,22,UCLA
1963,1,9,CLE,Tom Hutchinson,TE,22,Kentucky
1963,1,10,RAM,Rufus Guthrie,G,"",Georgia Tech
1963,1,11,CHI,Dave Behrman,C,21,Michigan St.
1963,1,12,DET,Daryl Sanders,T,22,Ohio St.
1963,1,13,STL,Don Brumm,DE,21,Purdue
1963,1,14,GNB,Dave Robinson HOF,LB,22,Penn St.
1963,2,15,RAM,Tom Nomina,DT,21,Miami (OH)
1963,2,16,MIN,Bobby Bell HOF,LB,23,Minnesota
1963,2,17,STL,Bob Reynolds,T,24,Bowling Green
1963,2,18,PHI,Ray Mansfield,C,22,Washington
1963,2,19,BAL,John Mackey HOF,TE,21,Syracuse
1963,2,20,CHI,Steve Barnett,T,22,Oregon
1963,2,21,SFO,Walt Rock,T,21,Maryland
1963,2,22,WAS,Lonnie Sanders,DB,21,Michigan St.
1963,2,23,CLE,Jim Kanicki,DT,21,Michigan St.
1963,2,24,BAL,Butch Wilson,TE,21,Alabama
1963,2,25,CHI,Bob Jencks,TE,22,Miami (OH)
1963,2,26,NYG,Frank Lasky,T,21,Florida
1963,2,27,DET,Roy Williams,DT,26,Pacific
1963,2,28,GNB,Tom Brown,DB,22,Maryland
1963,3,29,RAM,Dave Costa,DT,21,Utah
1963,3,30,STL,Danny Brabham,LB,22,Arkansas
1963,3,31,MIN,Ray Poage,TE,22,Texas
1963,3,32,PHI,Dave Crossan,C,23,Maryland
1963,3,33,STL,Mike Fracchia,B,"",Alabama
1963,3,34,DAL,Jim Price,LB,22,Auburn
1963,3,35,WAS,Ron Snidow,DE,21,Oregon
1963,3,36,SFO,Don Lisbon,HB,22,Bowling Green
1963,3,37,RAM,Johnny Baker,LB,22,Mississippi St.
1963,3,38,CHI,Larry Glueck,DB,21,Villanova
1963,3,39,GNB,Dennis Claridge,QB,22,Nebraska
1963,3,40,PHI,Louis Guy,DB,22,Mississippi
1963,3,41,NYG,Dick Skelly,B,"",Florida
1963,3,42,GNB,Tony Liscio,T,23,Tulsa
1963,4,43,RAM,John Griffin,DB,23,Memphis
1963,4,44,MIN,Paul Flatley,WR,22,Northwestern
1963,4,45,STL,Don Estes,G,24,LSU
1963,4,46,SFO,Hatch Rosdahl,DE,22,Penn St.
1963,4,47,BAL,Jerry Logan,DB,22,West Texas A&M
1963,4,48,DAL,Whaley Hall,T,"",Mississippi
1963,4,49,CHI,Stan Sanders,E,"",Whittier
1963,4,50,SFO,Hugh Campbell,E,"",Washington St.
1963,4,51,CLE,Bill Munsey,B,"",Minnesota
1963,4,52,CHI,Charley Mitchell,HB,23,Washington
1963,4,53,BAL,Harlow Fullwood,G,"",Virginia
1963,4,54,GNB,Lionel Aldridge,DE,22,Utah St.
1963,4,55,DET,Chuck Walton,G,22,Iowa St.
1963,4,56,GNB,Carlton Simons,C,"",Stanford
1963,5,57,RAM,Joe Auer,RB,21,Georgia Tech
1963,5,58,STL,Bill Thornton,FB,23,Nebraska
