1961,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1961,1,1,MIN,Tommy Mason,RB,22,Tulane
1961,1,2,WAS,Norm Snead,QB,22,Wake Forest
1961,1,3,WAS,Joe Rutgens,DT,22,Illinois
1961,1,4,RAM,Marlin McKeever,LB,21,USC
1961,1,5,CHI,Mike Ditka HOF,TE,21,Pittsburgh
1961,1,6,SFO,Jimmy Johnson HOF,DB,23,UCLA
1961,1,7,BAL,Tom Matte,RB,22,Ohio St.
1961,1,8,STL,Ken Rice,T,21,Auburn
1961,1,9,SFO,Bernie Casey,HB,22,Bowling Green
1961,1,10,CLE,Bobby Crespino,SE,23,Mississippi
1961,1,11,SFO,Billy Kilmer,QB,22,UCLA
1961,1,12,GNB,Herb Adderley HOF,DB,22,Michigan St.
1961,1,13,DAL,Bob Lilly HOF,DT,22,TCU
1961,1,14,PHI,Art Baker,FB,23,Syracuse
1961,2,15,MIN,Rip Hawkins,LB,22,North Carolina
1961,2,16,DAL,E.J. Holub,LB,23,Texas Tech
1961,2,17,NYG,Bob Gaiters,HB,23,New Mexico St.
1961,2,18,RAM,Elbert Kimbrough,DB,23,Northwestern
1961,2,19,PIT,Myron Pottios,LB,22,Notre Dame
1961,2,20,CHI,Bill Brown,RB,23,Illinois
1961,2,21,BAL,Tom Gilburg,T,22,Syracuse
1961,2,22,STL,Fred Arbanas,TE,22,Michigan St.
1961,2,23,DET,Dan LaRose,T,22,Missouri
1961,2,24,SFO,Roland Lakes,DT,21,Wichita St.
1961,2,25,NYG,Bruce Tarbox,G,22,Syracuse
1961,2,26,GNB,Ron Kostelnik,DT,21,Cincinnati
1961,2,27,CLE,Ed Nutting,T,22,Georgia Tech
1961,2,28,PHI,Bo Strange,C,"",LSU
1961,3,29,MIN,Fran Tarkenton HOF,QB,21,Georgia
1961,3,30,DAL,Stew Barber,T,22,Penn St.
1961,3,31,STL,Billy Wilson,T,"",Auburn
1961,3,32,RAM,Harold Beaty,G,"",Oklahoma St.
1961,3,33,CHI,Claude Gibson,DB,22,North Carolina St.
1961,3,34,DET,Dick Mills,G,22,Pittsburgh
1961,3,35,BAL,Jerry Hill,RB,21,Wyoming
1961,3,36,PHI,Jim Wright,DB,22,Memphis
1961,3,37,SFO,Bill Cooper,FB,22,Muskingum
1961,3,38,DET,Houston Antwine,DT,22,Southern Illinois
1961,3,39,WAS,Jim Cunningham,FB,22,Pittsburgh
1961,3,40,GNB,Phil Nugent,DB,22,Tulane
1961,3,41,RAM,Ron Miller,QB,22,Wisconsin
1961,3,42,PHI,Don Oakes,T,23,Virginia Tech
1961,4,43,MIN,Chuck Lamson,DB,22,Wyoming
1961,4,44,DAL,Sonny Davis,LB,22,Baylor
1961,4,45,RAM,Charlie Cowan,T,23,New Mex. Highlands
1961,4,46,NYG,Ben Davidson,DE,21,Washington
1961,4,47,SFO,Aaron Thomas,TE,23,Oregon St.
1961,4,48,CHI,Ernie Ladd,DT,22,Grambling St.
1961,4,49,BAL,Ken Gregory,E,24,Whittier
1961,4,50,STL,Ron McDole,DE,21,Nebraska
1961,4,51,DET,Ron Hartline,FB,"",Oklahoma
1961,4,52,SFO,Dale Messer,HB,24,Fresno St.
1961,4,53,PHI,Dan Ficca,G,22,USC
1961,4,54,GNB,Paul Dudley,HB,22,Arkansas
1961,4,55,CLE,John Brown,T,22,Syracuse
1961,4,56,GNB,Joe LeSage,G,"",Tulane
1961,5,57,MIN,Ed Sharockman,DB,21,Pittsburgh
1961,5,58,SFO,Clark Miller,DE,23,Utah St.
1961,5,59,PIT,Fred Mautino,E,"",Syracuse
1961,5,60,RAM,Willie Hector,T,21,Pacific
1961,5,61,CHI,Keith Lincoln,FB,22,Washington St.
1961,5,62,BAL,Ed Dyas,B,"",Auburn
1961,5,63,BAL,Ron Osborne,T,"",Clemson
1961,5,64,STL,Glenn Bass,SE,22,East Carolina
1961,5,65,SFO,Bob McCreary,T,22,Wake Forest
1961,5,66,DET,Earl Faison,DE,22,Indiana
1961,5,67,NYG,Jerry Daniels,E,"",Mississippi
1961,5,68,GNB,Jack Novak,G,"",Miami (FL)
1961,5,69,CLE,Mike Lucci,LB,21,Tennessee
1961,5,70,DET,Ron Puckett,T,"",Los Angeles St.
1961,6,71,MIN,Jerry Burch,WR,21,Georgia Tech
1961,6,72,WAS,Joe Krakoski,DB,23,Illinois
1961,6,73,WAS,John O'Day,T,"",Miami (FL)
1961,6,74,RAM,Bruce Olderman,T,"",Allegheny
1961,6,75,RAM,Larry Wood,B,"",Northwestern
1961,6,76,CHI,George Fleming,HB,23,Washington
1961,6,77,BAL,Don Kern,HB,"",VMI
1961,6,78,STL,Dale Evans,HB,21,Kansas St.
1961,6,79,CLE,Frank Parker,DT,21,Oklahoma St.
1961,6,80,SFO,Mike McClellan,DB,21,Oklahoma
1961,6,81,NYG,Greg Larson,C,21,Minnesota
1961,6,82,GNB,Lee Folkins,TE,22,Washington
1961,6,83,STL,Dick Thornton,QB,"",Northwestern
1961,6,84,PHI,Ben Balme,G,"",Yale
1961,7,85,MIN,Allan Ferrie,E,"",Wagner
1961,7,86,DAL,Art Gilmore,B,"",Oregon St.
1961,7,87,WAS,Jim Kerr,DB,22,Penn St.
1961,7,88,RAM,Bobby Smith,DB,23,UCLA
1961,7,89,CHI,Mike Pyle,C,22,Yale
1961,7,90,PIT,Dick Hoak,RB,21,Penn St.
1961,7,91,BAL,Ike Grimsley,HB,"",Michigan St.
1961,7,92,STL,George Hultz,DT,22,Southern Miss
1961,7,93,SFO,Ray Purdin,B,"",Northwestern
1961,7,94,STL,Al Bemiller,C,23,Syracuse
1961,7,95,NYG,Jim Collier,TE,22,Arkansas
1961,7,96,GNB,Lewis Johnson,B,"",Florida A&M
1961,7,97,CLE,Preston Powell,FB,24,Grambling St.
1961,7,98,PHI,Irv Cross,DB,22,Northwestern
1961,8,99,MIN,Paul Lindquist,DT,22,New Hampshire
1961,8,100,DAL,Don Talbert,T,22,Texas
1961,8,101,WAS,Charlie Barnes,E,23,La-Monroe
1961,8,102,RAM,Reggie Carolan,TE,21,Idaho
1961,8,103,PIT,George Balthazar,T,"",Tennessee St.
1961,8,104,CHI,Ed Ryan,B,"",Michigan St.
1961,8,105,BAL,Paul Terhes,B,"",Bucknell
1961,8,106,STL,Marshall Starks,DB,22,Illinois
1961,8,107,DET,Larry Muff,E,"",Benedictine
1961,8,108,SFO,Neill Plumley,T,"",Oregon
1961,8,109,NYG,Allen Green,K,23,Mississippi
1961,8,110,CLE,Fred Cox,K,22,Pittsburgh
1961,8,111,CLE,John Frongillo,C,21,Baylor
1961,8,112,PHI,Jim Beaver,DT,23,Florida
1961,9,113,MIN,Dan Sheehan,T,"",Tenn-Chattanooga
1961,9,114,DAL,Glynn Gregory,E,22,SMU
1961,9,115,WAS,Joel Arrington,B,"",Duke
1961,9,116,RAM,Duane Allen,TE,23,Mount San Antonio JC
1961,9,117,CHI,Bobby Bethune,DB,22,Mississippi St.
1961,9,118,SFO,Leon Donohue,G,22,San Jose St.
1961,9,119,BAL,Pete Nicklas,T,22,Baylor
1961,9,120,STL,Chick Graning,HB,"",Georgia Tech
1961,9,121,SFO,Everisto Nino,T,"",Texas A&M-Commerce
1961,9,122,DET,Bob Brooks,FB,23,Ohio
1961,9,123,NYG,Moses Gray,T,24,Indiana
1961,9,124,GNB,Vester Flanagan,T,"",Humboldt St.
1961,9,125,CLE,Jake Gibbs,QB,"",Mississippi
1961,9,126,PHI,Wayne Fontes,DB,21,Michigan St.
1961,10,127,MIN,Doug Mayberry,FB,24,Utah St.
1961,10,128,GNB,Roger Hagberg,FB,22,Minnesota
1961,10,129,CLE,Wayne Wolff,G,23,Wake Forest
1961,10,130,RAM,Joe Scibelli,G,22,American Int.
1961,10,131,PIT,Red Mack,TE,24,Notre Dame
1961,10,132,CHI,Jason Harness,E,"",Michigan St.
1961,10,133,BAL,Bob Clemens,FB,22,Pittsburgh
1961,10,134,STL,Jimmy King,T,"",Clemson
1961,10,135,DET,Errol Linden,T,23,Houston
1961,10,136,SFO,Paul Hynes,DB,21,Louisiana Tech
1961,10,137,NYG,Glen Knight,E,"",Shaw
1961,10,138,GNB,Buck McLeod,T,"",Baylor
1961,10,139,CLE,Ken Ericson,E,"",Syracuse
1961,10,140,PHI,Luther Hayes,E,22,USC
1961,11,141,MIN,Jerry Mays,DE,21,SMU
1961,11,142,DAL,Norris Stevenson,B,"",Missouri
1961,11,143,WAS,Riley Mattson,T,22,Oregon
1961,11,144,RAM,Bobby Lane,LB,21,Baylor
1961,11,145,CHI,Sam Fewell,T,"",South Carolina
1961,11,146,PIT,Henry Clement,TE,22,North Carolina
1961,11,147,BAL,Ralph White,T,"",Bowling Green
1961,11,148,STL,Bill Kinnune,G,"",Washington
1961,11,149,SFO,Tony Parrilli,G,"",Illinois
1961,11,150,DET,Larry Vargo,DB,22,Detroit Mercy
1961,11,151,NYG,Bob Benton,T,"",Mississippi
1961,11,152,GNB,Val Keckin,QB,23,Southern Miss
1961,11,153,CLE,Billy Gault,HB,24,TCU
1961,11,154,PHI,L.E. Hicks,T,"",Florida
1961,12,155,MIN,Steve Stonebreaker,LB,22,Detroit Mercy
1961,12,156,DAL,Lowndes Shingler,QB,"",Clemson
1961,12,157,WAS,Bob Coolbaugh,FL,22,Richmond
1961,12,158,RAM,Walt Mince,B,"",Arizona
1961,12,159,PIT,Frank Jackunas,C,20,Detroit Mercy
1961,12,160,CHI,Howard Dyer,QB,"",VMI
1961,12,161,BAL,Dick Reynolds,T,"",North Carolina St.
1961,12,162,STL,Mike Stock,B,"",Northwestern
1961,12,163,DET,Tom Rodgers,B,"",Kentucky
1961,12,164,SFO,Donald Coffey,WR,22,Memphis
1961,12,165,NYG,Jack Moynihan,QB,"",Holy Cross
1961,12,166,GNB,John Denvir,G,23,Colorado
1961,12,167,CLE,Dick Lage,E,22,Lenoir-Rhyne
1961,12,168,PHI,Billy Majors,DB,22,Tennessee
1961,13,169,MIN,Ray Hayes,FB,26,Central Oklahoma
1961,13,170,DAL,Don Goodman,B,"",Florida
1961,13,171,WAS,Doug Elmore,P,22,Mississippi
1961,13,172,RAM,Mike McKeever,G,"",USC
1961,13,173,CHI,Bob McLeod,TE,22,Abilene Christian
1961,13,174,SFO,Tommy Hackler,E,"",Tennessee Tech
1961,13,175,BAL,Dallas Garber,B,"",Marietta
1961,13,176,STL,Ernie McMillan,T,23,Illinois
1961,13,177,SFO,Julius Fincke,T,"",McNeese St.
1961,13,178,DET,Paul Hodge,LB,"",Pittsburgh
1961,13,179,NYG,Jerry Fields,LB,23,Ohio St.
1961,13,180,GNB,Elijah Pitts,HB,23,Philander Smith
1961,13,181,CLE,Jack Wilson,B,"",Duke
1961,13,182,PHI,Don Jonas,HB,22,Penn St.
1961,14,183,MIN,Ken Petersen,G,22,Utah
1961,14,184,DAL,Billy Shaw HOF,G,22,Georgia Tech
1961,14,185,WAS,Doyle Schick,DB,22,Kansas
1961,14,186,RAM,Deacon Jones HOF,DE,22,Miss. Valley St.
1961,14,187,PIT,Bob Schmitz,LB,22,Montana St.
1961,14,188,CHI,Jim Tyrer,T,22,Ohio St.
1961,14,189,BAL,Bob Hunt,T,"",SMU
1961,14,190,STL,Bob Elliot,FB,"",North Carolina
1961,14,191,DET,Charley Bowers,HB,"",Arizona St.
1961,14,192,SFO,Bill Worrell,T,"",Georgia
1961,14,193,NYG,Gene White,HB,"",Florida A&M
1961,14,194,GNB,Nelson Toburen,LB,22,Wichita St.
1961,14,195,CLE,Phil Lohman,C,"",Oklahoma
1961,14,196,PHI,Willie Fleming,HB,"",Iowa
1961,15,197,MIN,Mike Mercer,K,25,Northern Arizona
1961,15,198,DAL,Julius Varnado,T,"",San Francisco St.
1961,15,199,WAS,Bob Johnson,E,"",Michigan
1961,15,200,RAM,Ernie Wright,T,21,Ohio St.
1961,15,201,CHI,Chuck Linning,T,"",Miami (FL)
1961,15,202,PIT,Ray McCowan,B,"",West Texas A&M
1961,15,203,BAL,E.A. Sims,E,"",New Mexico St.
1961,15,204,STL,Mel West,HB,22,Missouri
1961,15,205,SFO,Bob Sams,T,"",Central Oklahoma
1961,15,206,DET,Mike Lauber,E,"",Wisconsin–River Falls
1961,15,207,NYG,Cody Binkley,C,"",Vanderbilt
1961,15,208,GNB,Ray Lardani,T,"",Miami (FL)
1961,15,209,CLE,Charley Taylor,B,"",Mississippi
1961,15,210,PHI,Bobby Richards,DE,22,LSU
1961,16,211,MIN,Ted Karpowicz,HB,"",Detroit Mercy
1961,16,212,DAL,Jerry Steffen,B,"",Colorado
1961,16,213,WAS,Ron Petty,T,"",Louisville
1961,16,214,RAM,Mike Zeno,G,"",Virginia Tech
1961,16,215,PIT,Wilbert Scott,LB,22,Indiana
1961,16,216,CHI,Wayne Frazier,C,22,Auburn
1961,16,217,BAL,Tom Wiesner,B,"",Wisconsin
1961,16,218,STL,Jake Bradley,T,"",Florida A&M
1961,16,219,DET,Gus Krantz,T,"",Northern Michigan
1961,16,220,SFO,Charley Fuller,HB,22,San Francisco St.
1961,16,221,NYG,Bernie Vishneski,T,"",Virginia Tech
1961,16,222,GNB,Clarence Mason,E,"",Bowling Green
1961,16,223,CLE,Roger Shoals,T,22,Maryland
1961,16,224,PHI,G.W. Clapp,G,"",Auburn
1961,17,225,MIN,Willie Jones,FB,22,Purdue
1961,17,226,DAL,Everett Cloud,B,"",Maryland
1961,17,227,WAS,Joe Bellino,HB,23,Navy
1961,17,228,RAM,Chuck Allen,LB,22,Washington
1961,17,229,CHI,Rossie Barfield,E,"",North Carolina Central
1961,17,230,PIT,Terry Nofsinger,QB,23,Utah
1961,17,231,BAL,Steve Jastrzembski,B,"",Pittsburgh
1961,17,232,STL,Pat Fischer,DB,21,Nebraska
1961,17,233,SFO,Tom Jewell,T,"",Idaho St.
1961,17,234,DET,Tom Goode,C,22,Mississippi St.
1961,17,235,NYG,Sylvester Cooper,T,"",Bakersfield JC
1961,17,236,GNB,Jim Brewington,T,22,North Carolina Central
1961,17,237,CLE,Calvin Bird,B,"",Kentucky
1961,17,238,PHI,Larry Lavery,T,"",Illinois
1961,18,239,MIN,Bob Voight,DT,"",Los Angeles St.
1961,18,240,DAL,Randy Williams,B,"",Indiana
1961,18,241,WAS,George Tolford,T,"",Ohio St.
1961,18,242,RAM,Bill Williamson,T,"",Bakersfield JC
1961,18,243,PIT,John Simko,E,"",Augustana (SD)
1961,18,244,CHI,John Finn,T,"",Louisville
1961,18,245,BAL,Wilson Allison,T,"",Baylor
1961,18,246,STL,Art Browning,G,"",Duke
1961,18,247,DET,John Gregor,T,"",Montana
1961,18,248,SFO,Kay McFarland,WR,23,Colorado St.
1961,18,249,NYG,Ken DesMarais,C,"",Holy Cross
1961,18,250,GNB,Arthur Sims,B,"",Texas A&M
1961,18,251,CLE,Ed Morris,T,"",Indiana
1961,18,252,PHI,Nick Maravich,T,"",North Carolina St.
1961,19,253,MIN,Bill Hill,FB,"",Presbyterian
1961,19,254,DAL,Lynn Hoyem,G,22,Long Beach St.
1961,19,255,WAS,Tony Romeo,TE,23,Florida St.
1961,19,256,RAM,Lou Zivkovich,T,"",New Mexico St.
1961,19,257,CHI,Ben Charles,QB,"",South Carolina
1961,19,258,PIT,Bernard Wyatt,B,"",Iowa
1961,19,259,BAL,Joe Novsek,DE,22,Tulsa
1961,19,260,STL,Dick Schnell,T,"",Wyoming
1961,19,261,SFO,Tom Simpson,T,"",Davidson
1961,19,262,DET,Gene Valesano,B,"",Northern Michigan
1961,19,263,NYG,Bob Reublin,B,"",Bowling Green
1961,19,264,GNB,Leland Bondhus,T,"",South Dakota St.
1961,19,265,CLE,Bob Minihane,G,"",Boston Univ.
1961,19,266,PHI,Dick Wilson,C,"",Penn St.
1961,20,267,MIN,Mike McFarland,QB,"",West. Illinois
1961,20,268,DAL,Jerry Morgan,B,"",Iowa St.
1961,20,269,WAS,Mike Ingram,G,"",Ohio St.
1961,20,270,RAM,Al Lederle,E,"",Georgia Tech
1961,20,271,PIT,Mike Jones,QB,"",San Jose St.
1961,20,272,CHI,Gordon Mason,B,"",Tennessee Tech
1961,20,273,BAL,Albert Kimbrough,B,"",Northwestern
1961,20,274,STL,Leo Reed,T,21,Colorado St.
1961,20,275,DET,Tom Lewis,B,"",Lake Forest
1961,20,276,SFO,Jerry Peery,G,"",Central Oklahoma
1961,20,277,NYG,Don McKeta,B,"",Washington
1961,20,278,GNB,Ray Ratkowski,HB,21,Notre Dame
1961,20,279,CLE,Charlie Baker,T,"",Tennessee
1961,20,280,PHI,Jacque MacKinnon,TE,22,Colgate
