1957,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1957,1,1,GNB,Paul Hornung HOF,HB,21,Notre Dame
1957,1,2,RAM,Jon Arnett,HB,22,USC
1957,1,3,SFO,John Brodie,QB,22,Stanford
1957,1,4,GNB,Ron Kramer,E,22,Michigan
1957,1,5,PIT,Len Dawson HOF,QB,22,Purdue
1957,1,6,CLE,Jim Brown HOF,FB,21,Syracuse
1957,1,7,PHI,Clarence Peaks,FB,21,Michigan St.
1957,1,8,BAL,Jim Parker HOF,T,23,Ohio St.
1957,1,9,WAS,Don Bosseler,FB,21,Miami (FL)
1957,1,10,CRD,Jerry Tubbs,LB,22,Oklahoma
1957,1,11,RAM,Del Shofner,E,22,Baylor
1957,1,12,DET,Bill Glass,DE,22,Baylor
1957,1,13,CHI,Earl Leggett,DT,24,LSU
1957,2,14,RAM,Jack Pardee,LB,21,Texas A&M
1957,2,15,SFO,Abe Woodson,DB,23,Illinois
1957,2,16,PIT,Bill Michael,G,21,Ohio St.
1957,2,17,CLE,Milt Plum,QB,22,Penn St.
1957,2,18,GNB,Joel Wells,HB,21,Clemson
1957,2,19,PHI,Billy Ray Barnes,HB,22,Wake Forest
1957,2,20,BAL,Don Shinnick,LB,22,UCLA
1957,2,21,WAS,Joe Walton,E,21,Pittsburgh
1957,2,22,CRD,Tom Maentz,E,"",Michigan
1957,2,23,NYG,Sam DeLuca,G,21,South Carolina
1957,2,24,DET,John Gordy,G,22,Tennessee
1957,2,25,CHI,Jim Swink,HB,21,TCU
1957,3,26,RAM,Billy Ray Smith,DT,22,Arkansas
1957,3,27,RAM,George Strugar,DT,23,Washington
1957,3,28,CLE,George Walker,B,"",Arkansas
1957,3,29,GNB,Dalton Truax,T,22,Tulane
1957,3,30,PIT,Don Owens,DT,25,Southern Miss
1957,3,31,PHI,Tommy McDonald HOF,FL,23,Oklahoma
1957,3,32,BAL,Luke Owens,DE,23,Kent St.
1957,3,33,WAS,Ed Sutton,HB,22,North Carolina
1957,3,34,CRD,Bill Hudson,DT,22,Clemson
1957,3,35,NYG,Dennis Mendyk,B,"",Michigan St.
1957,3,36,DET,Terry Barr,HB,22,Michigan
1957,3,37,CHI,Ronnie Knox,QB,22,UCLA
1957,4,38,RAM,Bobby Cox,QB,"",Minnesota
1957,4,39,SFO,Jimmy Ridlon,DB,23,Syracuse
1957,4,40,WAS,Jim Podoley,HB,23,Central Michigan
1957,4,41,GNB,Carl Vereen,T,21,Georgia Tech
1957,4,42,CLE,Paul Camera,E,"",Stanford
1957,4,43,PHI,Sonny Jurgensen HOF,QB,23,Duke
1957,4,44,BAL,Jackie Simpson,DB,23,Florida
1957,4,45,WAS,Vince Scorsone,G,"",Pittsburgh
1957,4,46,SFO,Mike Sandusky,G,22,Maryland
1957,4,47,RAM,Lamar Lundy,DE,22,Purdue
1957,4,48,DET,Steve Junker,E,22,Xavier (OH)
1957,4,49,CHI,Jack Johnson,DB,23,Miami (FL)
1957,5,50,PHI,Jimmy Harris,DB,22,Oklahoma
1957,5,51,RAM,Dean Derby,DB,22,Washington
1957,5,52,CLE,Henry Jordan HOF,DT,22,Virginia
1957,5,53,CLE,Milt Campbell,HB,23,Indiana
1957,5,54,BAL,Ronnie Underwood,B,"",Arkansas
1957,5,55,PIT,Perry Richards,E,23,Detroit Mercy
1957,5,56,SFO,Karl Rubke,LB,21,USC
1957,5,57,RAM,Dick Enright,G,"",USC
1957,5,58,CRD,Wayne Bock,DT,23,Illinois
1957,5,59,DET,John Barrow,G,"",Florida
1957,5,60,CHI,Vic Zucco,DB,22,Michigan St.
1957,5,61,NYG,Larry Wesley,T,"",Florida
1957,6,62,SFO,Bill Rhodes,B,"",""
1957,6,63,CLE,Joe Amstutz,C,22,Indiana
1957,6,64,RAM,Roy Wilkins,LB,23,Georgia
1957,6,65,BAL,Billy Pricer,FB,23,Oklahoma
1957,6,66,PIT,George Volkert,B,"",Georgia Tech
1957,6,67,CLE,Harley Martin,T,"",California
1957,6,68,SFO,Jim Hunter,B,"",Missouri
1957,6,69,WAS,J.T. Frankenberger,T,"",Kentucky
1957,6,70,GNB,John Nisby,G,20,Pacific
1957,6,71,DET,Ken Russell,T,21,Bowling Green
1957,6,72,CHI,Bo Dickinson,FB,23,Southern Miss
1957,6,73,NYG,Bob Hobert,T,"",Minnesota
1957,7,74,PHI,Tom Saidock,DT,27,Michigan St.
1957,7,75,RAM,Ed Gray,T,"",Oklahoma
1957,7,76,GNB,Frank Gilliam,E,"",Iowa
1957,7,77,PIT,Curley Johnson,RB,22,Houston
1957,7,78,CLE,Gene Hickerson HOF,G,22,Mississippi
1957,7,79,BAL,Reuben Saage,B,"",Baylor
1957,7,80,SFO,Fred Dugan,E,24,Dayton
1957,7,81,WAS,Wally Merz,T,"",Colorado
1957,7,82,CLE,Mike Rotunno,C,"",Michigan
1957,7,83,DET,Jerry Leahy,T,22,Colorado
1957,7,84,CHI,Jerry DeLucca,T,21,Middle Tenn. St.
1957,7,85,NYG,Chuck Curtis,QB,"",TCU
1957,8,86,PHI,Hal McElhaney,B,"",Duke
1957,8,87,GNB,George Belotti,C,22,USC
1957,8,88,RAM,Roy Hord,G,22,Duke
1957,8,89,CLE,Don Gillis,C,22,Rice
1957,8,90,BAL,Jack Harmon,E,"",East. Oregon
1957,8,91,CHI,Al Ward,B,"",Yale
1957,8,92,SFO,Ernie Pitts,E,"",Denver
1957,8,93,WAS,Paul Lopata,E,"",Yale
1957,8,94,RAM,Charlie Bradshaw,T,21,Baylor
1957,8,95,DET,Dave Liddick,DT,21,George Washington
1957,8,96,CHI,Bob Kilcullen,DT,21,Texas Tech
1957,8,97,NYG,Johnny Bookman,DB,23,Miami (FL)
1957,9,98,PHI,Hal Davis,B,"",""
1957,9,99,RAM,John Mitchell,C,"",TCU
1957,9,100,GNB,Ken Wineburg,B,"",TCU
1957,9,101,BAL,Bob White,T,"",Otterbein
1957,9,102,PIT,Charley Hutchings,T,"",Miami (FL)
1957,9,103,CLE,Don Comstock,B,"",Alabama
1957,9,104,SFO,Charlie Brueckman,LB,21,Pittsburgh
1957,9,105,WAS,Galen Laack,G,26,Pacific
1957,9,106,CRD,Don McCumby,T,"",Washington
1957,9,107,DET,John Nikkel,E,"",TCU
1957,9,108,CHI,Bill Brown,LB,21,Syracuse
1957,9,109,NYG,Don Maynard HOF,E,22,Texas-El Paso
1957,10,110,PHI,Don Bruhns,C,"",Drake
1957,10,111,GNB,Gary Gustafson,G,"",Gustavus Adolphus
1957,10,112,RAM,Warren Spragg,T,"",Hillsdale
1957,10,113,PIT,Ralph Jelic,B,"",Pittsburgh
1957,10,114,CLE,Bob Reinhart,B,"",San Jose St.
1957,10,115,BAL,Joe Grisham,E,"",Austin Peay St.
1957,10,116,SFO,Jerry Hurst,E,"",Middle Tenn. St.
1957,10,117,WAS,Don Dobrino,B,"",Iowa
1957,10,118,CRD,Don Carothers,E,23,Bradley
1957,10,119,DET,Tom Rychlec,E,22,American Int.
1957,10,120,CHI,Bill Murphy,E,"",Fresno St.
1957,10,121,NYG,Gordon Massa,C,"",Holy Cross
1957,11,122,PHI,Gil Shoaf,T,"",Wabash
1957,11,123,RAM,Don Smith,T,"",Miami (OH)
1957,11,124,GNB,Jim Roseboro,B,"",Ohio St.
1957,11,125,CLE,Bill Cummings,T,"",Ohio St.
1957,11,126,BAL,Andy Nelson,DB,24,Memphis
1957,11,127,PIT,Dick Hughes,HB,24,Tulsa
1957,11,128,SFO,Tommy Davis,K,22,LSU
1957,11,129,WAS,Dick Foster,T,"",Idaho
1957,11,130,CRD,Bob Kraus,G,"",Kansas
1957,11,131,DET,Carl Osterloh,C,"",Missouri
1957,11,132,CHI,Roger Hampton,B,"",McNeese St.
1957,11,133,NYG,Pat Burke,G,"",Michigan St.
1957,12,134,PHI,Buddy Dike,B,"",TCU
1957,12,135,GNB,Ed Sullivan,C,"",Notre Dame
1957,12,136,RAM,Don Klochak,B,"",North Carolina
1957,12,137,BAL,Don Simonic,T,"",Tennessee Tech
1957,12,138,PIT,Vern Ellison,G,"",Oregon St.
1957,12,139,CLE,Rudy Spitzenberger,G,"",Houston
1957,12,140,SFO,Fred Sington,T,"",Alabama
1957,12,141,WAS,Wade Mitchell,QB,"",Georgia Tech
1957,12,142,CRD,Bob Derrick,B,"",Oklahoma
1957,12,143,DET,Charlie O'Brien,E,"",Valparaiso
1957,12,144,CHI,Larry Sorenson,T,"",Utah St.
1957,12,145,GNB,Glenn Bestor,B,"",Wisconsin
1957,13,146,PHI,Hubert Bobo,LB,23,Ohio St.
1957,13,147,RAM,Bob Wolfenden,B,"",Virginia Tech
1957,13,148,GNB,Jim Morse,B,"",Notre Dame
1957,13,149,PIT,Dwaine Underwood,T,"",Oklahoma St.
1957,13,150,CLE,Jerry Sansom,E,"",Auburn
1957,13,151,BAL,Jack Call,HB,22,Colgate
1957,13,152,SFO,Charley Mackey,E,"",Arizona St.
1957,13,153,WAS,Claude Austin,B,"",George Washington
1957,13,154,CRD,Ed Ritt,T,"",Montana St.
1957,13,155,DET,Bill West,B,"",East. Oregon
1957,13,156,CHI,Don Williams,B,"",Texas Tech
1957,13,157,NYG,Ron Bennett,E,"",Mississippi St.
1957,14,158,PHI,Jerry Cashman,T,"",Syracuse
1957,14,159,GNB,Rudy Schoendorf,T,"",Miami (OH)
1957,14,160,RAM,Joe Lazzarino,T,"",Maryland
1957,14,161,CLE,Don Feller,B,"",Kansas
1957,14,162,BAL,Joe Guido,B,"",Youngstown St.
1957,14,163,PIT,Jim Crawford,HB,22,Wyoming
1957,14,164,SFO,Ron Warzeka,DT,21,Montana St.
1957,14,165,WAS,George Rice,T,"",Wofford
