1965,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1965,1,1,NYG,Tucker Frederickson,RB,22,Auburn
1965,1,2,SFO,Ken Willard,RB,22,North Carolina
1965,1,3,CHI,Dick Butkus HOF,LB,22,Illinois
1965,1,4,CHI,Gale Sayers HOF,RB,22,Kansas
1965,1,5,DAL,Craig Morton,QB,22,California
1965,1,6,CHI,Steve DeLong,DE,22,Tennessee
1965,1,7,GNB,Donny Anderson,RB,22,Texas Tech
1965,1,8,MIN,Jack Snow,WR,22,Notre Dame
1965,1,9,RAM,Clancy Williams,DB,22,Washington St.
1965,1,10,GNB,Larry Elkins,WR,22,Baylor
1965,1,11,DET,Tom Nowatzke,FB,22,Indiana
1965,1,12,STL,Joe Namath HOF,QB,22,Alabama
1965,1,13,SFO,George Donnelly,DB,23,Illinois
1965,1,14,BAL,Mike Curtis,LB,22,Duke
1965,2,15,MIN,Archie Sutton,T,23,Illinois
1965,2,16,SFO,Joe Cerne,C,23,Northwestern
1965,2,17,CLE,Jim Garcia,DE,21,Purdue
1965,2,18,PIT,Roy Jefferson,WR,21,Utah
1965,2,19,DAL,Malcolm Walker,C,22,Rice
1965,2,20,PHI,Ray Rissmiller,T,23,Georgia
1965,2,21,WAS,Bob Breitenstein,T,22,Tulsa
1965,2,22,CLE,Gerry Bussell,DB,22,Georgia Tech
1965,2,23,MIN,Lance Rentzel,WR,21,Oklahoma
1965,2,24,GNB,Al Dotson,DT,22,Grambling St.
1965,2,25,DET,Jerry Rush,DT,23,Michigan St.
1965,2,26,STL,Dave Simmons,LB,22,Georgia Tech
1965,2,27,CLE,Walter Johnson,DT,22,Los Angeles St.
1965,2,28,BAL,Ralph Neely,T,21,Oklahoma
1965,3,29,SFO,Bob Schweickert,QB,22,Virginia Tech
1965,3,30,SFO,Jim Norton,DE,22,Washington
1965,3,31,NYG,Chuck Mercein,RB,22,Yale
1965,3,32,CLE,Bo Scott,RB,22,Ohio St.
1965,3,33,NYG,Bob Timberlake,K,21,Michigan
1965,3,34,WAS,Kent McCloughan,DB,25,Nebraska
1965,3,35,PHI,Al Nelson,DB,21,Cincinnati
1965,3,36,BAL,Glenn Ressler,G,22,Penn St.
1965,3,37,RAM,Fred Brown,LB,22,Miami (FL)
1965,3,38,GNB,Allen Brown,TE,22,Mississippi
1965,3,39,DET,Fred Biletnikoff HOF,WR,22,Florida St.
1965,3,40,STL,Ray Ogden,TE,23,Alabama
1965,3,41,CLE,Bobby Maples,C,22,Baylor
1965,3,42,SFO,Jack Chapple,LB,22,Stanford
1965,4,43,NYG,Henry Carr,DB,22,Arizona St.
1965,4,44,SFO,Larry Todd,RB,22,Arizona St.
1965,4,45,CHI,Jim Nance,RB,22,Syracuse
1965,4,46,DET,Tom Myers,QB,22,Northwestern
1965,4,47,DAL,Jimmy Sidle,RB,22,Auburn
1965,4,48,PHI,Fred Hill,TE,22,USC
1965,4,49,BAL,Marty Schottenheimer,LB,21,Pittsburgh
1965,4,50,RAM,Mike Strofolino,LB,21,Villanova
1965,4,51,MIN,Jim Whalen,TE,22,Boston Col.
1965,4,52,GNB,Wally Mahle,B,"",Syracuse
1965,4,53,DAL,Bob Svihus,T,22,USC
1965,4,54,STL,Johnny Roland,RB,22,Missouri
1965,4,55,MIN,Jim Harris,DT,22,Utah St.
1965,4,56,BAL,Dave Johnson,E,"",San Jose St.
1965,5,57,DET,Tom Vaughn,DB,22,Iowa St.
1965,5,58,SFO,Dave McCormick,T,22,LSU
1965,5,59,GNB,Jim Harvey,G,22,Mississippi
1965,5,60,RAM,Frank Marchlewski,C,21,Minnesota
1965,5,61,DAL,Roger Pettee,LB,"",Florida
1965,5,62,NYG,Frank Lambert,P,22,Mississippi
1965,5,63,PHI,John Henderson,WR,22,Michigan
1965,5,64,DET,Ed Flanagan,C,21,Purdue
1965,5,65,RAM,Doug Woodlief,LB,22,Memphis
1965,5,66,GNB,Doug Goodwin,RB,23,Md-Eastern Shore
1965,5,67,DET,John Flynn,E,"",Oklahoma
1965,5,68,STL,Bob Bonds,HB,"",San Jose St.
1965,5,69,CLE,Bill Irwin,T,"",Mississippi
1965,5,70,BAL,John McGuire,E,"",Syracuse
1965,6,71,BAL,Bobby Felts,HB,23,Florida A&M
1965,6,72,CLE,Arnie Simkus,DE,22,Michigan
1965,6,73,CHI,Tony Carey,HB,"",Notre Dame
1965,6,74,GNB,Dick Koeper,T,22,Oregon St.
1965,6,75,DAL,Sonny Utz,FB,"",Virginia Tech
1965,6,76,PHI,John Huarte,QB,22,Notre Dame
1965,6,77,PHI,Gary Garrison,WR,21,San Diego St.
1965,6,78,RAM,Bill Harrison,E,"",Elon
1965,6,79,MIN,Jim Grisham,B,"",Oklahoma
1965,6,80,GNB,Bill Symons,HB,"",Colorado
1965,6,81,DET,Earl Hawkins,B,"",Emory & Henry
1965,6,82,STL,Glen Ray Hines,T,21,Arkansas
1965,6,83,CLE,Corwyn Aldredge,E,"",""
1965,6,84,BAL,Al Atkinson,LB,22,Villanova
1965,7,85,GNB,Jerry Roberts,B,"",Baldwin-Wallace
1965,7,86,GNB,Roger Jacobazzi,T,"",Wisconsin
1965,7,87,PIT,Charlie Browning,HB,22,Washington
1965,7,88,CHI,Dick Gordon,WR,21,Michigan St.
1965,7,89,DAL,Brig Owens,DB,22,Cincinnati
1965,7,90,CHI,Mickey Sutton,DB,22,Auburn
1965,7,91,PHI,Erwin Will,DT,22,Dayton
1965,7,92,DET,Greg Kent,T,22,Utah
1965,7,93,RAM,Tony Guillory,LB,22,Lamar
1965,7,94,GNB,Junior Coffey,RB,23,Washington
1965,7,95,DET,Bob Kowalkowski,G,21,Virginia
1965,7,96,STL,Frank Roy,G,23,Utah
1965,7,97,CLE,Dale Lindsey,LB,22,Western Kentucky
1965,7,98,BAL,John Kolocek,T,"",Corpus Christi
1965,8,99,NYG,Willie Williams,DB,22,Grambling St.
1965,8,100,MIN,John Hankinson,QB,"",Minnesota
1965,8,101,CHI,Brian Schweda,DE,22,Kansas
1965,8,102,PIT,Bill Howley,E,"",Pittsburgh
1965,8,103,DAL,Russell Wayt,LB,22,Rice
1965,8,104,PHI,Al Piraino,T,"",Wisconsin
1965,8,105,WAS,Don Croftcheck,G,22,Indiana
1965,8,106,RAM,Stan Dzura,T,"",California
1965,8,107,MIN,Jeff Jordan,DB,21,Tulsa
1965,8,108,GNB,Mike Shinn,E,"",Kansas
1965,8,109,DET,Larry Harbin,B,"",Appalachian St.
1965,8,110,STL,John Meyer,LB,23,Notre Dame
1965,8,111,CLE,Mike Howell,DB,22,Grambling St.
1965,8,112,BAL,Rosey Davis,DE,23,Tennessee St.
1965,9,113,NYG,John Frick,E,"",Ohio
1965,9,114,SFO,Wayne Swinford,DB,22,Georgia
1965,9,115,PIT,Tom Neville,T,22,Mississippi St.
1965,9,116,CHI,Ken Ambrusko,B,"",Maryland
1965,9,117,DAL,Jim Zanios,FB,"",Texas Tech
1965,9,118,WAS,Jerry Smith,TE,22,Arizona St.
1965,9,119,PHI,Floyd Hudlow,DB,21,Arizona
1965,9,120,MIN,Frank McClendon,T,"",Alabama
1965,9,121,RAM,Ronnie Caveness,LB,22,Arkansas
1965,9,122,GNB,Larry Bulaich,B,"",TCU
1965,9,123,DET,Bruce McLenna,HB,23,Hillsdale
1965,9,124,STL,Jimmy Heidel,DB,21,Mississippi
1965,9,125,CLE,Gary Lane,QB,22,Missouri
1965,9,126,BAL,Tom Bleick,DB,22,Georgia Tech
1965,10,127,NYG,Ben Crenshaw,B,"",Jackson St.
1965,10,128,SFO,Bob Cappadona,RB,22,Northeastern
1965,10,129,CHI,Dennis Murphy,DT,22,Florida
1965,10,130,PIT,Dave Tobey,LB,22,Oregon
1965,10,131,DAL,Gaylon McCollough,C,"",Alabama
1965,10,132,PHI,Rick Redman,LB,22,Washington
1965,10,133,WAS,Bob Briggs,FB,24,Central Oklahoma
1965,10,134,RAM,Jim Burt,HB,"",Western Kentucky
1965,10,135,MIN,Jerald Schweiger,T,"",Wisconsin–Superior
1965,10,136,GNB,Bud Marshall,DT,23,S.F. Austin
1965,10,137,DET,Frank Pennie,T,"",Florida
1965,10,138,STL,Chuck Drulis,E,"",Duke
1965,10,139,CLE,Pat Screen,QB,"",LSU
1965,10,140,BAL,George Harold,DB,23,Allen
1965,11,141,NYG,Ernie Koy,RB,22,Texas
1965,11,142,SFO,Steve Mass,T,"",Detroit Mercy
1965,11,143,PIT,Frank Molden,DT,23,Jackson St.
1965,11,144,CHI,Frank Cornish,DT,21,Grambling St.
1965,11,145,DAL,Jethro Pugh,DT,21,Elizabeth City St.
1965,11,146,WAS,Willie Adams,DE,23,New Mexico St.
1965,11,147,PHI,Louis James,HB,"",Texas-El Paso
