1960,Rnd,Pick,Tm,Player,Pos,Age,College/Univ
1960,1,1,RAM,Billy Cannon,TE,23,LSU
1960,1,2,STL,George Izo,QB,22,Notre Dame
1960,1,3,DET,Johnny Robinson HOF,DB,21,LSU
1960,1,4,WAS,Richie Lucas,QB,22,Penn St.
1960,1,5,GNB,Tom Moore,HB,22,Vanderbilt
1960,1,6,PIT,Jack Spikes,FB,23,TCU
1960,1,7,CHI,Roger Davis,G,22,Syracuse
1960,1,8,CLE,Jim Houston,LB,22,Ohio St.
1960,1,9,PHI,Ron Burton,HB,24,Northwestern
1960,1,10,BAL,Ron Mix HOF,T,22,USC
1960,1,11,SFO,Monty Stickles,TE,22,Notre Dame
1960,1,12,NYG,Lou Cordileone,DT,23,Clemson
1960,2,13,STL,Harold Olson,T,22,Clemson
1960,2,14,STL,Mike McGee,G,21,Duke
1960,2,15,DET,Warren Rabb,QB,22,LSU
1960,2,16,SFO,Mike Magac,G,22,Missouri
1960,2,17,GNB,Bob Jeter,DB,23,Iowa
1960,2,18,CLE,Larry Stephens,DE,21,Texas
1960,2,19,CLE,Prentice Gautt,HB,22,Oklahoma
1960,2,20,PHI,Maxie Baughan,LB,22,Georgia Tech
1960,2,21,WAS,Sam Horner,HB,22,VMI
1960,2,22,SFO,Carl Kammerer,DE,23,Pacific
1960,2,23,BAL,Don Floyd,DE,22,TCU
1960,2,24,BAL,Marvin Terrell,G,22,Mississippi
1960,3,25,RAM,Charley Britt,DB,22,Georgia
1960,3,26,STL,Hugh McInnis,TE,21,Southern Miss
1960,3,27,DET,Bob Scholtz,C,22,Notre Dame
1960,3,28,WAS,Andy Stynchula,DE,21,Penn St.
1960,3,29,STL,Charley Ellzey,C,22,Southern Miss
1960,3,30,RAM,Pervis Atkins,FL,24,New Mexico St.
1960,3,31,PHI,Curt Merz,G,22,Iowa
1960,3,32,CHI,Don Meredith,QB,22,SMU
1960,3,33,CLE,Ross Fichtner,DB,21,Purdue
1960,3,34,BAL,Jim Welch,DB,22,SMU
1960,3,35,SFO,Rod Breedlove,LB,22,Maryland
1960,3,36,NYG,Jim Leo,DE,23,Cincinnati
1960,4,37,STL,Willie West,DB,22,Oregon
1960,4,38,STL,Silas Woods,E,"",Marquette
1960,4,39,DET,Jim Andreotti,C,"",Northwestern
1960,4,40,PHI,Ted Dean,FB,22,Wichita St.
1960,4,41,CLE,Johnny Brewer,TE,23,Mississippi
1960,4,42,DET,Roger Brown,DT,23,Md-Eastern Shore
1960,4,43,CHI,Billy Martin,HB,22,Minnesota
1960,4,44,CLE,Jim Marshall,DE,22,Ohio St.
1960,4,45,PHI,Jack Cummings,QB,"",North Carolina
1960,4,46,SFO,Ray Norton,HB,22,San Jose St.
1960,4,47,BAL,Gerhard Schwedes,HB,22,Syracuse
1960,4,48,WAS,Vince Promuto,G,22,Holy Cross
1960,5,49,RAM,Chuck Janerette,DT,21,Penn St.
1960,5,50,STL,Bill Burrell,LB,"",Illinois
1960,5,51,GNB,Dale Hackbart,DB,22,Wisconsin
1960,5,52,WAS,Don Stallings,DT,21,North Carolina
1960,5,53,CLE,Bob Jarus,FB,"",Purdue
1960,5,54,STL,George Phelps,B,"",Cornell Col.
1960,5,55,PIT,Abner Haynes,HB,22,North Texas
1960,5,56,PHI,Don Norton,E,22,Iowa
1960,5,57,CHI,Dick Norman,QB,21,Stanford
1960,5,58,BAL,Marv Lasater,B,"",TCU
1960,5,59,SFO,Len Rohde,T,22,Utah St.
1960,5,60,STL,Ed Mazurek,T,"",""
1960,6,61,STL,Jacky Lee,QB,21,Cincinnati
1960,6,62,RAM,Jerry Stalcup,LB,21,Wisconsin
1960,6,63,DET,Gail Cogdill,SE,23,Washington St.
1960,6,64,WAS,Dave Hudson,E,"",Florida
1960,6,65,GNB,Mike Wright,T,"",Minnesota
1960,6,66,RAM,Don Ellersick,DB,22,Washington St.
1960,6,67,PHI,Emmett Wilson,T,"",Georgia Tech
1960,6,68,CHI,Ed Kovac,HB,22,Cincinnati
1960,6,69,CLE,Bob Khayat,G,22,Mississippi
1960,6,70,SFO,Lee Murchison,WR,22,Pacific
1960,6,71,BAL,Al Bansavage,LB,22,USC
1960,6,72,NYG,George Blair,DB,22,Mississippi
1960,7,73,RAM,Ron Morrison,DT,21,New Mexico
1960,7,74,STL,Larry Wilson HOF,DB,22,Utah
1960,7,75,DET,Jim Norton,DB,21,Idaho
1960,7,76,PIT,Leonard Wilson,B,"",Purdue
1960,7,77,GNB,Kirk Phares,G,"",South Carolina
1960,7,78,PIT,Lonnie Dennis,G,"",BYU
1960,7,79,CHI,Charlie Bivins,HB,21,Morris Brown
1960,7,80,CLE,Taz Anderson,TE,21,Georgia Tech
1960,7,81,PHI,John Wilkins,T,"",USC
1960,7,82,BAL,Jerry Beabout,T,"",Purdue
1960,7,83,SFO,Bob Waters,QB,22,Presbyterian
1960,7,84,NYG,Bob Yates,T,21,Syracuse
1960,8,85,STL,Wayne Crow,HB,22,California
1960,8,86,RAM,Carroll Dale,WR,22,Virginia Tech
1960,8,87,WAS,Earl Kohlhaas,G,"",Penn St.
1960,8,88,SFO,Bill Mathis,FB,21,Clemson
1960,8,89,GNB,Don Hitt,C,"",Oklahoma St.
1960,8,90,PIT,Dan Lanphear,DE,22,Wisconsin
1960,8,91,CLE,Bob White,FB,22,Ohio St.
1960,8,92,PHI,Monte Lee,LB,22,Texas
1960,8,93,CHI,Pete Manning,DB,23,Wake Forest
1960,8,94,SFO,Max Fugler,C,"",LSU
1960,8,95,BAL,Jim Colvin,DT,22,Houston
1960,8,96,NYG,Fred Hageman,C,23,Kansas
1960,9,97,RAM,Marv Luster,E,"",UCLA
1960,9,98,STL,Dewitt Hoopes,T,"",Northwestern
1960,9,99,DET,Max Messner,LB,21,Cincinnati
1960,9,100,WAS,Dwight Bumgarner,E,"",Duke
1960,9,101,GNB,Frank Brixius,T,"",Minnesota
1960,9,102,PIT,Marshall Harris,G,"",TCU
1960,9,103,BAL,Bob Hall,T,"",Army
1960,9,104,CHI,Ken Kirk,LB,22,Mississippi
1960,9,105,CLE,Chris Burford,SE,22,Stanford
1960,9,106,BAL,Don Perkins,FB,22,New Mexico
1960,9,107,SFO,Bobby Wasden,E,"",Auburn
1960,9,108,NYG,Bob Anderson,HB,22,Army
1960,10,109,STL,Charley Johnson,QB,21,New Mexico St.
1960,10,110,RAM,Curtis McClinton,FB,21,Kansas
1960,10,111,DET,Grady Alderman,T,21,Detroit Mercy
1960,10,112,BAL,Ernie Barnes,G,22,North Carolina Central
1960,10,113,STL,Paul Oglesby,T,21,UCLA
1960,10,114,PIT,John Kapele,DE,22,BYU
1960,10,115,PIT,Arvie Martin,C,"",TCU
1960,10,116,CLE,Clyde Washington,DB,22,Purdue
1960,10,117,DET,Jim O'Brien,T,"",Boston Col.
1960,10,118,SFO,Mel Branch,DE,23,LSU
1960,10,119,BAL,Bobby Boyd,DB,22,Oklahoma
1960,10,120,NYG,Bob Simms,LB,22,Rutgers
1960,11,121,RAM,Ken Young,HB,"",Valparaiso
1960,11,122,STL,Bobby Towns,DB,22,Georgia
1960,11,123,DET,Ted Aucreman,E,"",Indiana
1960,11,124,WAS,Jim Eifrid,LB,21,Colorado St.
1960,11,125,GNB,Ron Ray,T,"",Howard Payne
1960,11,126,SFO,Ed Pitts,T,"",South Carolina
1960,11,127,CLE,Bobby Franklin,DB,23,Mississippi
1960,11,128,CHI,Stan Fanning,T,22,Idaho
1960,11,129,CHI,Glenn Shaw,FB,22,Kentucky
1960,11,130,BAL,Bob Wehking,C,"",Florida
1960,11,131,SFO,Ernie Hansen,C,"",Northern Arizona
1960,11,132,NYG,Dale Rems,T,"",Purdue
1960,12,133,STL,Tom Chapman,E,"",Detroit Mercy
1960,12,134,RAM,Doug Brown,DT,22,Fresno St.
1960,12,135,DET,Dave Ross,E,22,Los Angeles St.
1960,12,136,WAS,Jim Crotty,DB,22,Notre Dame
1960,12,137,GNB,Harry Ball,T,"",Boston Col.
1960,12,138,PIT,Earl Butler,T,"",North Carolina
1960,12,139,PHI,Dave Grosz,QB,"",Oregon
1960,12,140,CHI,Tom Budrewicz,G,22,Brown
